Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.02.2022 07:00,7,8,4,9,5,8,2,18,14,19,9,23,17,23,13,16,7,4,16,7,7,14,17,22,29,34,3,26,23,27,13,15,15
15.02.2022 08:00,6,9,4,8,5,7,2,16,15,16,11,27,18,28,17,14,12,4,17,7,7,12,16,27,32,28,5,22,23,22,14,12,12
15.02.2022 09:00,5,10,4,7,4,5,2,17,21,17,13,36,18,29,21,19,17,4,16,8,10,13,16,30,35,34,7,13,30,22,10,9,7
15.02.2022 10:00,2,11,4,6,5,    # ,2,17,13,11,12,19,15,33,11,14,13,6,18,10,10,13,11,26,39,33,9,16,21,15,6,10,10
15.02.2022 11:00,1,8,5,9,6,    # ,2,11,13,6,8,13,12,28,10,12,8,5,13,6,7,12,12,25,38,33,6,10,14,13,4,9,13
15.02.2022 12:00,2,7,7,18,6,    # ,2,6,4,5,7,15,10,22,8,15,3,3,10,5,7,10,9,29,39,29,6,7,24,16,4,7,12
15.02.2022 13:00,3,7,7,57,11,3,2,7,2,6,7,12,11,17,2,9,3,4,12,7,11,7,2,    # ,40,36,22,3,8,11,4,5,13
15.02.2022 14:00,4,10,6,44,21,3,2,7,7,6,9,13,11,14,3,8,2,4,20,9,24,5,2,25,43,32,16,2,2,9,5,5,14
15.02.2022 15:00,5,5,5,17,20,3,2,3,11,5,14,13,9,15,7,7,3,6,32,11,25,3,11,36,42,45,17,2,2,13,4,5,15
15.02.2022 16:00,4,4,4,9,2,7,5,3,14,6,4,10,5,11,4,7,3,6,21,8,19,4,7,20,40,33,8,2,2,8,4,4,11
15.02.2022 17:00,5,6,4,9,2,7,4,4,8,5,4,9,6,8,2,7,3,3,18,5,12,5,2,22,39,37,8,3,2,9,7,5,9
15.02.2022 18:00,4,6,5,8,5,5,2,5,7,8,14,11,6,8,3,8,5,4,15,6,12,4,5,23,40,37,9,6,2,5,6,4,22
15.02.2022 19:00,4,12,6,10,3,5,2,8,11,8,14,12,8,9,8,7,5,5,16,7,12,7,14,43,39,40,12,5,8,3,6,6,23
15.02.2022 20:00,4,10,6,12,3,6,2,8,8,6,11,13,8,13,7,3,5,6,14,7,10,8,13,34,33,41,11,8,10,5,11,9,12
15.02.2022 21:00,3,10,6,11,5,9,5,11,4,12,12,29,9,12,8,4,3,6,14,7,11,10,13,33,32,43,12,13,8,4,6,6,10
15.02.2022 22:00,4,10,5,8,7,8,8,8,9,9,13,12,9,12,10,2,3,5,11,6,10,10,12,29,27,33,9,11,7,4,7,6,13
15.02.2022 23:00,4,6,4,7,5,5,7,7,11,7,8,10,8,13,6,2,3,3,11,5,9,8,15,34,24,20,7,9,4,5,8,5,9
15.02.2022 24:00,3,3,3,5,2,6,4,6,10,5,8,7,6,18,8,4,6,3,11,5,6,6,14,38,21,11,5,7,6,3,6,4,6
16.02.2022 01:00,2,2,4,7,3,6,2,7,6,4,7,4,5,15,14,5,9,4,15,4,5,5,10,35,14,11,4,6,6,5,4,4,7
16.02.2022 02:00,1,3,4,5,4,6,3,7,9,4,3,3,4,14,10,2,7,4,8,5,4,5,8,35,13,19,2,6,5,6,3,4,7
16.02.2022 03:00,0,3,3,4,3,7,2,6,4,5,2,3,4,12,2,2,5,3,4,4,2,4,8,26,12,13,2,6,3,6,3,4,7
16.02.2022 04:00,0,3,3,4,2,6,2,5,2,4,2,3,4,12,4,2,2,4,4,4,2,3,7,24,16,13,2,5,2,5,4,4,7
16.02.2022 05:00,0,2,2,4,2,5,2,4,5,7,4,2,3,13,4,2,1,5,6,5,3,3,6,21,12,9,4,4,2,4,4,3,8
16.02.2022 06:00,1,3,2,8,2,5,2,4,4,9,5,4,3,5,4,2,1,4,11,4,2,3,6,19,13,12,6,3,2,3,4,2,3
16.02.2022 07:00,0,3,2,8,4,5,2,4,5,9,6,4,3,6,5,2,2,3,16,6,2,3,9,14,13,7,6,3,3,3,5,2,3
16.02.2022 08:00,0,4,2,8,9,6,2,5,7,9,6,5,3,7,5,2,3,3,19,7,3,3,12,12,12,8,4,2,6,2,5,2,7
16.02.2022 09:00,1,4,2,9,14,6,2,5,7,8,4,4,4,11,2,7,4,5,21,9,4,3,7,9,12,11,4,2,5,2,4,1,6
16.02.2022 10:00,1,3,2,8,12,6,3,5,6,6,3,2,2,4,2,8,5,3,22,7,4,3,5,7,9,6,5,2,4,1,3,1,5
16.02.2022 11:00,1,2,2,5,6,5,7,4,4,5,2,2,2,3,2,5,5,3,22,7,8,3,6,5,9,7,5,2,2,4,2,1,6
16.02.2022 12:00,1,2,1,5,2,5,5,3,2,4,2,2,2,3,2,6,6,3,24,7,8,3,7,5,6,5,7,2,2,2,1,1,7
16.02.2022 13:00,1,2,1,5,2,4,3,2,3,3,2,2,2,2,2,8,6,2,10,4,6,4,7,4,7,2,5,2,2,2,1,1,6
16.02.2022 14:00,1,1,1,5,2,3,2,3,8,4,2,3,3,3,4,4,4,2,13,4,5,3,3,5,6,2,4,2,2,3,5,1,8
16.02.2022 15:00,1,1,2,6,2,4,3,2,7,4,4,4,3,3,3,5,4,2,10,4,6,3,6,6,4,2,4,2,2,3,3,1,8
16.02.2022 16:00,1,1,2,14,3,5,6,3,6,5,3,5,3,3,2,6,5,2,12,3,6,3,3,7,7,2,2,2,4,1,3,1,7
16.02.2022 17:00,1,1,3,13,7,5,9,2,2,6,2,6,3,3,2,5,9,2,20,4,6,3,2,6,6,2,2,2,4,1,2,1,5
16.02.2022 18:00,2,1,3,10,9,3,5,3,2,10,2,6,3,3,2,3,9,1,15,4,6,3,7,4,6,2,5,2,2,2,2,1,5
16.02.2022 19:00,2,0,3,8,8,4,5,3,5,10,4,13,3,3,2,2,7,2,9,4,5,4,10,4,7,2,4,3,2,1,4,1,5
16.02.2022 20:00,2,1,3,5,3,5,5,3,5,5,2,7,2,3,2,2,5,2,10,4,7,4,4,3,9,2,2,2,2,1,11,1,4
16.02.2022 21:00,2,1,3,4,4,5,5,3,6,2,2,10,3,3,2,2,5,2,9,3,6,5,2,4,10,3,4,2,2,2,5,2,5
16.02.2022 22:00,2,1,2,3,6,4,5,4,2,3,2,10,3,3,2,2,4,2,6,4,5,4,2,5,9,2,5,5,3,2,3,1,6
16.02.2022 23:00,2,0,2,2,3,4,2,2,6,2,2,8,2,2,2,2,5,1,6,3,4,3,7,5,4,2,5,7,2,1,2,0,6
16.02.2022 24:00,1,0,2,1,2,4,3,2,9,2,3,5,3,2,3,2,5,1,10,3,2,2,13,4,5,2,5,3,2,0,3,0,5
17.02.2022 01:00,2,0,3,1,3,2,4,1,3,2,2,7,3,3,2,2,4,1,4,4,1,2,12,7,7,3,7,2,2,0,2,    # ,2
17.02.2022 02:00,1,0,2,1,2,2,2,1,2,1,2,7,3,3,2,2,3,1,3,4,1,2,3,7,5,2,7,2,2,0,3,0,5
17.02.2022 03:00,1,0,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,3,4,1,1,2,7,4,2,3,2,2,0,1,0,4
17.02.2022 04:00,1,0,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,4,1,2,2,7,2,2,2,2,2,0,1,0,2
17.02.2022 05:00,1,0,2,1,2,2,2,1,2,1,2,2,3,2,2,2,1,1,3,5,1,2,2,7,1,2,2,2,2,0,1,0,2
17.02.2022 06:00,1,0,2,1,2,2,3,1,2,2,2,7,7,2,2,2,1,1,3,4,2,3,2,6,2,2,2,2,2,0,1,1,3
17.02.2022 07:00,1,0,2,1,2,2,3,5,2,3,2,5,7,3,2,2,2,1,5,3,3,3,3,7,2,2,2,2,2,0,1,4,3
17.02.2022 08:00,2,1,2,2,2,2,2,9,2,3,2,5,8,4,2,2,2,2,6,2,4,4,2,7,2,2,2,6,2,1,2,9,7
17.02.2022 09:00,2,4,1,3,4,2,3,10,3,2,7,9,22,8,5,2,1,2,7,3,4,4,2,6,3,4,2,11,2,3,2,14,13
17.02.2022 10:00,2,6,1,4,3,2,7,11,8,2,11,13,26,10,11,2,1,2,12,3,4,5,2,16,5,6,3,12,6,5,2,16,18
17.02.2022 11:00,2,7,4,8,2,2,5,12,7,3,13,12,21,11,12,2,1,2,15,3,4,8,7,8,7,5,22,10,7,7,2,16,20
17.02.2022 12:00,1,10,5,12,3,2,2,12,11,4,10,14,19,11,12,2,2,5,15,4,7,7,11,3,8,9,8,17,18,8,2,17,21
17.02.2022 13:00,3,14,6,21,9,5,2,12,11,8,5,15,21,13,2,3,4,6,15,6,10,8,3,    # ,8,11,28,3,14,8,3,17,21
17.02.2022 14:00,3,12,6,23,17,8,2,10,2,10,16,17,18,13,5,2,8,6,17,9,12,9,12,1,9,15,4,8,12,8,4,16,19
17.02.2022 15:00,4,9,7,26,23,9,5,12,2,10,10,15,14,13,8,5,7,9,24,10,15,12,5,1,9,16,2,11,2,7,7,12,19
17.02.2022 16:00,4,9,9,28,18,11,5,9,4,11,7,12,15,13,13,8,6,10,23,6,12,13,4,1,9,16,2,20,5,7,7,11,19
17.02.2022 17:00,4,11,9,27,24,11,5,8,9,12,15,11,19,14,14,10,7,10,20,6,14,12,11,4,10,6,2,10,16,7,8,10,14
17.02.2022 18:00,4,7,10,24,20,10,6,6,13,12,12,10,22,13,13,12,10,12,21,6,16,15,14,11,10,6,2,10,7,5,7,12,16
17.02.2022 19:00,5,8,11,24,13,10,3,6,5,12,10,10,19,12,14,13,12,14,22,9,20,15,8,9,12,8,3,9,7,5,8,10,13
17.02.2022 20:00,9,10,11,25,17,10,2,6,6,11,10,7,14,11,12,16,11,15,22,11,19,16,7,8,8,10,5,10,7,6,9,10,12
17.02.2022 21:00,13,15,13,26,17,13,5,8,9,12,7,8,16,14,9,12,10,16,24,16,18,17,2,14,10,9,2,8,5,3,9,11,12
17.02.2022 22:00,13,17,14,24,15,15,5,9,9,13,11,9,20,14,9,10,11,16,23,18,19,17,7,10,9,10,7,11,5,6,11,9,14
17.02.2022 23:00,11,19,14,24,20,16,8,8,7,13,16,10,19,16,9,12,12,16,23,17,21,16,13,11,11,15,15,7,6,8,11,10,15
17.02.2022 24:00,11,18,13,22,21,15,9,7,9,12,16,11,17,15,10,14,12,15,23,14,19,15,15,10,12,18,18,4,9,10,12,7,15
18.02.2022 01:00,11,22,15,22,14,14,13,5,8,14,11,12,19,16,9,21,10,15,21,15,17,17,17,10,11,14,15,7,12,12,15,11,25
18.02.2022 02:00,10,22,18,22,13,16,17,7,8,16,5,11,19,17,6,16,11,15,19,16,16,20,5,10,11,22,16,6,8,9,14,16,24
18.02.2022 03:00,10,19,16,19,16,12,8,9,9,18,18,12,19,16,8,18,12,14,18,16,16,16,16,8,13,20,22,11,5,8,12,23,22
18.02.2022 04:00,10,19,15,18,11,11,9,9,8,17,27,12,19,15,6,15,11,14,17,16,15,15,23,7,14,19,20,11,9,4,11,22,25
18.02.2022 05:00,9,21,15,18,15,13,11,10,10,15,28,12,18,15,5,17,11,12,20,16,16,14,22,6,15,16,20,14,10,6,11,21,24
18.02.2022 06:00,9,20,16,20,17,12,8,14,12,13,24,11,16,15,8,12,10,12,20,16,16,15,29,6,14,22,22,17,7,10,12,20,33
18.02.2022 07:00,8,22,16,20,20,12,8,17,15,12,28,27,14,15,13,16,8,12,23,17,17,17,28,9,14,28,21,20,16,12,12,20,29
18.02.2022 08:00,9,24,16,26,36,15,9,20,17,18,28,14,18,18,14,16,9,12,33,20,20,21,34,12,16,35,16,20,24,13,14,22,23
18.02.2022 09:00,7,20,17,26,36,17,4,21,20,20,23,17,19,21,14,19,9,12,34,19,22,19,28,6,16,34,16,22,16,13,15,22,29
18.02.2022 10:00,5,16,16,20,23,16,6,21,22,17,23,18,18,25,18,18,9,13,25,19,21,18,30,5,16,32,21,23,20,15,14,20,26
18.02.2022 11:00,4,15,12,22,18,13,11,19,22,16,21,19,17,24,21,15,8,13,18,18,16,13,20,7,16,28,19,25,23,16,13,18,29
18.02.2022 12:00,3,15,11,29,22,11,7,16,19,16,15,17,16,20,24,14,7,11,21,17,13,9,23,7,17,25,20,20,15,10,28,10,24
18.02.2022 13:00,2,9,5,12,29,6,3,15,26,13,16,15,13,18,24,10,9,12,19,15,13,7,29,7,20,24,19,15,17,6,9,5,11
18.02.2022 14:00,3,7,5,13,23,6,2,12,12,6,9,9,8,18,14,8,10,12,19,16,15,7,22,9,19,15,14,8,10,5,7,5,6
18.02.2022 15:00,3,5,6,11,15,7,2,10,2,7,9,10,7,17,6,7,9,14,26,16,12,7,13,11,13,15,16,2,11,7,7,4,7
18.02.2022 16:00,5,6,9,14,18,8,2,8,2,14,15,12,8,18,7,9,9,15,32,16,13,9,18,15,11,16,19,4,8,7,9,3,11
18.02.2022 17:00,6,4,10,16,25,11,2,4,6,12,16,11,10,25,8,7,8,12,25,14,17,10,19,19,12,19,16,2,13,9,15,3,11
18.02.2022 18:00,7,4,10,15,19,11,2,3,10,17,11,13,11,28,6,9,6,11,22,14,17,13,13,20,16,17,14,4,20,8,12,3,9
18.02.2022 19:00,7,4,9,17,18,11,2,3,7,23,10,19,13,20,2,16,20,11,25,13,20,13,6,32,22,17,9,3,13,7,9,3,6
18.02.2022 20:00,8,1,8,16,20,9,3,3,7,12,7,14,11,14,2,16,19,12,21,13,21,9,8,32,26,13,8,6,7,8,9,1,8
18.02.2022 21:00,8,0,6,12,15,8,9,2,9,11,12,8,7,12,5,17,10,11,17,11,19,3,9,25,26,12,9,4,7,6,8,3,4
18.02.2022 22:00,6,0,2,4,8,5,6,3,3,7,4,2,3,3,3,12,5,9,12,7,19,2,2,23,18,4,2,2,4,2,7,5,2
18.02.2022 23:00,2,3,1,3,2,2,2,4,2,4,2,3,4,2,2,4,2,4,6,3,19,4,2,36,6,3,2,2,2,2,4,7,2
18.02.2022 24:00,2,5,2,5,2,2,2,5,2,2,4,4,4,3,2,2,2,3,5,3,15,4,4,20,3,2,2,6,2,2,2,7,6
19.02.2022 01:00,2,6,2,5,2,2,2,5,2,3,6,6,5,5,4,2,1,4,4,2,11,5,7,1,2,2,2,10,3,4,2,9,13
19.02.2022 02:00,2,8,2,6,2,2,2,7,2,3,10,6,4,5,6,2,3,4,5,2,11,5,3,0,3,2,2,14,3,3,2,10,15
19.02.2022 03:00,2,9,2,5,2,2,2,8,3,2,6,6,5,5,10,2,2,4,5,2,5,4,2,1,3,5,5,15,4,4,2,10,13
19.02.2022 04:00,2,10,3,6,2,2,2,8,7,2,12,4,4,5,13,2,1,3,5,2,5,5,6,1,3,7,7,13,6,5,2,10,11
19.02.2022 05:00,2,9,5,7,2,2,2,7,10,2,12,4,4,5,8,2,3,3,4,1,4,7,11,2,3,8,8,13,7,5,2,8,12
19.02.2022 06:00,3,10,5,8,2,2,2,6,9,2,12,4,4,5,11,2,7,2,4,1,2,7,8,1,3,8,8,10,9,5,2,8,14
19.02.2022 07:00,5,10,6,9,3,2,3,7,7,2,17,5,6,6,11,2,7,3,6,2,4,7,12,2,4,8,6,10,10,6,2,8,9
19.02.2022 08:00,6,11,7,11,6,2,7,7,9,3,12,8,6,7,11,2,12,3,10,3,6,8,11,10,4,8,3,7,10,5,3,8,10
19.02.2022 09:00,6,10,8,12,9,3,6,6,9,5,11,9,5,6,8,3,12,3,15,4,8,7,14,6,4,9,2,6,7,5,4,9,13
19.02.2022 10:00,8,10,8,12,15,5,8,6,3,4,6,9,6,7,3,6,13,3,15,6,10,7,17,4,5,8,2,7,6,8,5,9,11
19.02.2022 11:00,8,9,7,11,14,8,7,6,2,5,9,12,5,6,4,6,14,3,13,6,10,7,9,5,5,5,7,8,4,5,5,8,10
19.02.2022 12:00,7,9,8,13,12,9,13,6,3,6,7,16,6,5,5,5,12,3,12,6,9,6,8,6,4,5,12,6,4,5,5,7,7
19.02.2022 13:00,7,7,8,13,13,7,10,5,7,5,7,17,7,5,6,7,9,3,14,8,12,6,7,21,4,7,12,5,5,5,5,7,7
19.02.2022 14:00,6,7,7,13,15,8,10,5,7,4,12,19,6,5,7,7,6,4,15,8,14,6,5,7,4,7,13,6,6,5,6,7,10
19.02.2022 15:00,7,6,7,12,13,7,4,4,2,6,12,15,4,5,6,8,5,4,15,9,14,5,2,4,4,7,13,10,5,4,5,8,13
19.02.2022 16:00,6,5,7,11,12,6,7,5,4,9,7,11,5,5,6,8,7,5,18,9,15,6,6,6,5,12,10,13,5,4,5,8,13
19.02.2022 17:00,6,7,8,13,9,6,9,7,10,12,16,8,5,6,10,7,8,5,20,10,20,7,12,8,6,11,12,10,11,5,5,8,14
19.02.2022 18:00,8,9,10,16,10,5,9,9,14,13,19,8,6,8,11,8,12,6,23,10,20,9,12,11,11,11,9,13,12,5,13,8,15
19.02.2022 19:00,10,13,13,12,13,6,5,11,15,28,12,12,10,25,13,13,22,7,31,10,13,13,18,25,23,18,11,12,11,5,8,8,16
19.02.2022 20:00,10,18,13,18,18,6,4,13,16,15,15,18,14,27,20,12,38,7,22,9,13,15,10,51,24,24,12,13,9,6,7,7,14
19.02.2022 21:00,7,23,14,15,20,10,3,13,17,8,15,22,19,35,18,11,19,8,21,9,15,15,17,34,16,26,10,16,13,6,9,9,12
19.02.2022 22:00,5,14,12,15,18,11,2,10,15,7,14,12,13,22,12,16,16,7,19,8,13,14,25,25,19,33,10,13,14,7,6,9,9
19.02.2022 23:00,4,10,12,19,13,10,9,9,10,6,11,9,10,19,5,17,13,6,16,8,14,14,16,40,19,28,7,8,15,6,5,7,8
19.02.2022 24:00,3,7,9,16,18,11,7,7,14,6,8,12,10,20,6,13,12,6,15,7,11,13,17,9,18,24,3,10,12,6,13,7,5
20.02.2022 01:00,3,6,5,9,15,9,4,6,6,8,9,14,10,15,7,6,9,5,11,8,12,8,6,7,16,17,5,11,5,7,6,8,8
20.02.2022 02:00,2,6,5,8,7,7,7,5,17,8,10,8,7,10,13,2,6,5,10,8,12,7,7,8,14,17,9,11,2,8,5,8,8
20.02.2022 03:00,2,7,5,8,9,6,7,5,10,7,10,6,5,8,7,2,9,3,9,7,13,6,14,7,12,6,9,4,3,4,5,8,3
20.02.2022 04:00,2,6,5,7,8,3,7,5,2,6,8,6,5,6,2,4,8,3,7,6,10,6,5,5,10,5,6,4,5,2,4,8,3
20.02.2022 05:00,2,5,5,7,5,2,5,6,3,5,2,6,6,6,2,5,6,2,6,6,6,6,2,6,6,7,4,10,2,2,3,7,7
20.02.2022 06:00,2,5,5,6,5,4,6,6,3,4,2,6,6,5,2,4,5,2,5,6,6,5,4,7,5,4,13,14,2,3,3,6,6
20.02.2022 07:00,2,5,5,6,5,4,7,5,2,3,3,6,5,5,3,2,4,2,6,5,6,5,5,6,4,2,7,6,2,4,3,6,6
20.02.2022 08:00,2,4,5,7,7,4,5,5,2,3,6,6,5,5,5,2,4,2,6,6,6,5,5,8,4,3,2,2,2,4,3,6,7
20.02.2022 09:00,3,4,4,6,8,3,11,5,2,3,5,8,6,5,4,2,4,2,7,5,6,4,6,8,4,4,2,2,2,5,3,7,7
20.02.2022 10:00,2,4,4,5,5,2,6,5,2,4,2,6,5,5,4,2,4,2,7,5,7,4,3,10,4,3,2,2,2,4,3,7,7
20.02.2022 11:00,2,4,4,5,5,4,13,5,2,4,2,6,4,4,4,2,5,2,7,5,7,3,2,9,4,2,2,6,2,4,3,4,6
20.02.2022 12:00,2,4,3,5,7,4,9,5,8,5,2,7,4,4,5,3,4,1,5,4,6,3,4,10,4,2,3,7,2,5,3,2,6
20.02.2022 13:00,2,3,3,5,9,4,8,3,9,4,2,7,4,3,6,7,4,1,6,4,6,3,3,9,4,2,8,3,2,4,2,1,3
20.02.2022 14:00,1,2,3,5,10,4,6,2,5,3,2,8,3,3,3,5,3,1,6,5,6,2,2,11,6,2,9,2,2,3,2,2,2
20.02.2022 15:00,1,1,4,4,7,3,2,2,5,2,2,9,3,3,2,4,4,1,6,6,7,2,2,25,7,2,5,2,2,3,2,2,2
20.02.2022 16:00,1,0,4,3,6,2,3,2,2,3,2,8,2,3,2,3,3,2,6,6,7,3,2,9,7,4,2,2,2,2,2,2,3
20.02.2022 17:00,2,1,3,3,7,2,8,2,2,2,3,9,3,3,2,3,4,3,6,6,8,2,3,17,6,4,4,2,2,3,2,2,5
20.02.2022 18:00,2,1,3,4,4,2,10,2,2,4,2,10,3,4,2,3,5,3,8,7,8,3,5,32,5,5,5,2,2,2,4,2,7
20.02.2022 19:00,2,1,3,3,2,2,5,3,3,3,2,9,3,3,2,4,8,4,9,8,10,3,3,30,5,4,5,2,2,2,7,2,10
20.02.2022 20:00,1,1,3,4,2,2,6,3,5,2,5,8,2,3,2,4,6,5,9,9,11,4,2,35,4,2,4,2,2,2,7,2,3
20.02.2022 21:00,2,0,3,4,4,2,7,2,3,2,4,10,2,3,2,3,9,4,10,8,10,3,3,31,4,3,4,4,2,2,5,3,3
20.02.2022 22:00,2,1,2,2,3,2,2,3,5,4,2,15,2,3,2,3,4,3,7,7,10,2,2,23,4,2,3,3,2,2,3,3,5
20.02.2022 23:00,1,1,2,2,2,2,5,3,7,5,2,11,2,2,2,2,1,2,4,6,7,1,2,27,3,2,2,2,2,2,10,4,5
20.02.2022 24:00,1,1,1,1,2,2,6,4,3,3,2,6,2,2,2,2,1,2,2,4,4,1,2,18,3,2,2,2,3,2,6,5,4
21.02.2022 01:00,3,1,2,1,3,2,5,4,2,2,2,3,3,2,2,2,0,2,2,3,3,2,2,8,2,2,4,2,3,2,4,    # ,2
21.02.2022 02:00,1,1,3,3,3,2,2,4,4,3,2,2,5,2,2,2,0,2,2,2,3,5,4,9,2,2,6,2,2,2,4,4,4
21.02.2022 03:00,1,1,3,4,4,2,5,3,9,3,2,3,6,3,3,2,1,3,2,2,3,6,3,11,2,2,3,2,2,2,3,3,5
21.02.2022 04:00,1,1,3,4,5,2,7,2,3,2,2,4,6,4,2,2,1,3,3,2,4,5,2,12,2,2,3,2,2,2,3,3,4
21.02.2022 05:00,1,0,3,3,6,2,7,2,2,2,2,5,5,4,2,2,1,3,3,2,4,3,4,12,3,3,5,6,2,3,3,5,6
21.02.2022 06:00,1,1,3,3,8,2,5,2,9,2,7,5,3,3,4,2,1,3,3,2,3,3,6,12,3,5,5,8,2,4,3,4,8
21.02.2022 07:00,1,3,2,2,4,2,4,3,10,3,9,3,3,#,6,2,1,3,4,2,3,2,5,16,3,5,2,4,5,2,2,5,5
21.02.2022 08:00,1,4,3,4,2,2,6,3,2,3,2,5,4,7,2,2,1,3,8,2,3,6,2,19,3,8,2,3,5,1,2,9,6
21.02.2022 09:00,2,4,5,4,2,2,2,4,2,4,7,3,5,4,2,3,1,3,10,3,5,6,3,8,5,6,2,2,3,2,3,10,9
21.02.2022 10:00,2,5,5,5,2,2,2,8,2,5,8,4,6,6,5,2,2,3,8,4,5,7,3,6,4,3,2,5,2,2,3,13,10
21.02.2022 11:00,2,7,6,10,6,3,3,8,2,4,6,4,9,7,6,2,2,3,13,3,5,7,2,5,5,2,3,9,2,3,3,11,16
21.02.2022 12:00,2,7,6,23,9,4,7,8,3,4,10,6,13,9,8,6,3,4,14,4,8,7,7,17,6,6,10,8,3,6,3,9,11
21.02.2022 13:00,3,5,7,23,22,5,9,5,6,4,14,7,13,9,6,7,3,4,11,5,8,7,14,6,5,11,14,3,5,7,3,5,12
21.02.2022 14:00,3,4,7,22,26,8,6,3,8,4,10,8,9,7,5,8,4,    # ,13,8,10,6,5,4,5,11,13,6,5,6,4,6,10
21.02.2022 15:00,3,5,8,18,19,8,7,4,10,6,6,8,7,6,10,9,3,4,14,7,11,6,2,11,4,8,4,7,5,4,3,8,15
21.02.2022 16:00,4,5,7,17,17,6,7,5,12,5,11,9,9,6,12,8,6,5,15,10,10,6,8,26,5,9,2,6,6,4,3,7,16
21.02.2022 17:00,3,6,7,16,17,7,7,6,13,5,9,8,9,7,13,5,8,6,14,11,13,8,13,21,6,13,4,10,9,5,4,7,10
21.02.2022 18:00,3,6,6,12,8,4,7,6,16,6,8,10,8,6,6,8,4,5,12,10,11,8,12,10,7,12,3,9,8,4,5,5,8
21.02.2022 19:00,3,4,7,12,7,2,7,3,7,5,8,9,6,5,6,9,4,4,12,10,10,10,12,4,8,12,2,7,5,3,3,4,8
21.02.2022 20:00,2,3,5,10,7,2,6,3,5,4,7,7,6,3,2,6,2,3,11,7,7,7,6,2,5,6,2,5,5,2,4,3,3
21.02.2022 21:00,1,3,3,6,5,2,7,2,2,4,4,9,5,4,2,5,2,2,10,5,5,6,2,1,4,6,2,2,3,1,3,7,2
21.02.2022 22:00,1,5,3,6,2,2,6,2,2,3,2,4,4,3,2,2,2,2,5,4,6,9,2,1,3,6,2,2,2,0,2,8,3
21.02.2022 23:00,2,6,5,8,2,2,2,4,2,2,2,6,5,4,2,2,3,4,7,5,4,9,2,10,2,3,2,3,2,1,2,10,8
21.02.2022 24:00,2,5,6,8,2,2,2,4,2,3,6,6,6,5,2,2,3,4,9,6,7,8,2,13,2,2,5,5,2,2,2,8,9
22.02.2022 01:00,2,4,5,6,3,3,2,6,2,5,7,6,5,5,5,2,4,4,7,7,5,9,5,4,3,2,6,4,2,3,4,8,8
22.02.2022 02:00,2,5,6,6,4,3,3,5,4,9,7,6,5,5,6,2,3,4,6,7,5,9,7,3,3,2,5,2,2,1,4,9,8
22.02.2022 03:00,3,6,6,6,3,2,5,7,2,9,7,7,7,5,6,2,4,5,6,8,5,9,8,2,4,3,2,2,2,1,4,10,9
22.02.2022 04:00,3,6,5,6,4,4,6,10,2,8,7,6,6,5,5,2,5,5,6,10,5,9,6,2,4,5,2,2,3,1,4,12,10
22.02.2022 05:00,3,9,6,7,2,5,6,11,2,7,9,7,6,7,4,2,5,5,7,9,6,9,2,2,3,6,4,6,3,1,4,14,12
22.02.2022 06:00,3,5,5,7,3,4,6,13,5,8,9,9,7,8,7,2,5,6,9,6,6,10,6,3,3,6,14,11,6,2,4,13,14
22.02.2022 07:00,3,8,6,8,6,4,6,15,8,7,14,9,8,10,13,5,6,5,8,5,6,10,12,9,5,7,18,17,9,7,5,18,16
22.02.2022 08:00,3,13,6,9,7,5,5,17,13,8,12,9,9,8,15,7,5,5,12,7,7,12,13,15,6,12,4,16,11,9,5,20,22
22.02.2022 09:00,3,11,7,10,8,5,5,12,11,6,13,8,10,9,14,5,5,4,17,8,8,11,13,6,6,12,8,9,11,10,6,19,27
22.02.2022 10:00,3,11,6,9,9,5,9,15,6,7,12,9,9,8,13,4,8,4,23,9,9,10,10,15,7,9,9,10,8,10,6,15,18
22.02.2022 11:00,3,10,7,32,11,7,3,15,11,7,14,11,10,7,19,7,7,4,    # ,8,8,9,11,11,8,7,16,24,11,10,6,17,24
22.02.2022 12:00,2,14,8,52,16,9,2,14,12,6,21,12,10,10,13,9,7,6,24,8,12,8,12,4,6,13,5,16,11,11,6,21,24
22.02.2022 13:00,3,15,7,36,26,8,6,12,12,6,14,12,11,10,13,9,7,5,19,8,14,8,13,4,7,17,8,16,11,10,5,16,22
