Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.07.2022 07:00,13,19,15,23,19,13,12,17,7,18,16,12,13,8,16,16,10,20,11,16,10,21,17,15,11,14,14,5,4,6,16,12,24
15.07.2022 08:00,18,17,15,24,20,13,15,19,2,15,7,10,10,7,13,16,9,17,9,16,10,24,14,14,11,2,12,3,2,5,16,12,22
15.07.2022 09:00,17,12,14,21,21,15,15,18,2,13,4,11,9,10,14,16,7,15,9,15,8,25,9,13,10,7,13,6,2,7,17,8,15
15.07.2022 10:00,17,11,14,19,21,18,18,16,2,12,14,12,9,7,13,16,8,16,12,15,11,15,9,14,10,11,14,9,3,7,15,7,17
15.07.2022 11:00,19,11,16,19,13,17,14,16,2,9,21,14,9,4,13,17,12,18,16,17,14,14,13,14,11,12,12,8,7,7,13,8,16
15.07.2022 12:00,17,11,16,22,16,18,17,16,5,10,12,13,9,11,11,19,14,20,15,18,15,16,17,15,11,10,14,9,8,7,13,10,15
15.07.2022 13:00,13,13,15,21,21,15,15,15,23,11,13,10,10,10,11,18,15,19,13,18,12,12,17,16,11,11,14,11,10,8,13,11,19
15.07.2022 14:00,15,13,13,22,15,17,17,15,20,12,12,13,13,9,11,18,15,20,10,18,12,15,16,16,11,7,16,11,9,8,12,12,18
15.07.2022 15:00,14,14,13,20,23,15,16,14,2,11,13,18,11,8,14,16,11,21,10,18,19,14,17,15,11,9,18,9,9,8,10,12,10
15.07.2022 16:00,14,14,15,20,17,14,13,14,2,11,15,18,11,7,13,16,10,20,15,20,17,17,16,14,12,16,22,10,13,10,10,12,16
15.07.2022 17:00,18,16,15,21,17,13,12,14,2,11,17,17,11,9,13,16,10,22,19,20,16,15,16,12,12,15,21,10,16,9,10,15,16
15.07.2022 18:00,22,16,14,21,16,11,12,14,2,12,22,14,11,7,13,16,12,24,19,25,16,20,16,11,12,13,25,13,11,10,9,15,20
15.07.2022 19:00,25,16,14,21,8,11,10,14,2,12,11,11,12,16,14,17,18,21,18,22,14,17,18,11,12,15,28,14,6,11,10,22,22
15.07.2022 20:00,21,19,15,22,12,11,8,13,2,12,17,12,14,13,15,19,17,21,13,22,13,19,20,11,13,13,30,12,19,10,11,28,24
15.07.2022 21:00,16,22,16,21,16,11,9,13,10,11,17,15,18,14,12,19,16,20,13,19,19,17,22,13,17,19,28,10,28,10,11,16,24
15.07.2022 22:00,14,32,16,22,17,13,10,13,17,11,21,13,16,14,18,17,17,18,14,19,18,17,21,15,15,19,14,12,26,9,10,20,25
15.07.2022 23:00,14,33,18,23,19,15,11,12,14,11,23,12,15,17,16,16,14,18,10,17,15,23,22,15,14,19,20,11,19,9,10,15,16
15.07.2022 24:00,13,29,17,23,19,16,11,11,14,12,24,12,15,13,15,16,12,16,11,17,16,19,21,15,13,25,18,13,20,9,11,15,15
16.07.2022 01:00,11,25,17,20,21,10,12,10,23,12,14,12,16,13,11,15,10,17,12,16,14,22,19,14,13,28,14,11,12,10,9,13,13
16.07.2022 02:00,10,24,17,21,13,7,8,10,16,12,19,10,15,13,12,14,11,16,13,15,11,17,17,14,12,23,11,7,13,10,9,12,19
16.07.2022 03:00,10,22,15,20,18,13,12,10,27,12,38,6,14,12,14,15,15,16,13,16,11,15,14,13,11,17,14,6,17,10,9,12,17
16.07.2022 04:00,10,20,15,21,18,15,10,10,27,12,27,2,14,12,11,14,12,16,13,14,11,16,13,11,10,15,16,7,15,9,10,11,16
16.07.2022 05:00,9,20,16,22,11,14,13,9,2,13,19,2,14,11,12,14,10,19,15,14,10,17,12,12,11,16,15,7,12,9,11,10,25
16.07.2022 06:00,11,16,16,24,17,14,13,9,7,13,10,3,13,9,14,15,10,20,17,15,8,13,12,11,10,13,16,7,10,9,11,11,17
16.07.2022 07:00,12,14,19,24,20,17,19,10,3,11,14,4,12,4,13,15,11,18,15,14,8,15,12,11,10,9,8,6,2,8,11,11,14
16.07.2022 08:00,9,11,20,23,23,13,19,10,2,11,8,3,9,2,11,14,12,17,14,13,8,6,10,11,10,2,2,4,2,8,9,9,15
16.07.2022 09:00,10,6,15,17,25,13,15,11,2,10,2,4,8,2,14,15,9,17,13,13,9,9,7,10,10,2,3,7,2,7,9,7,7
16.07.2022 10:00,12,6,14,17,18,17,15,11,10,10,4,9,11,6,13,17,10,18,16,14,10,12,7,11,10,7,9,10,2,6,10,6,8
16.07.2022 11:00,13,5,15,16,15,15,17,10,11,10,16,12,13,7,12,20,12,18,16,18,10,9,9,13,10,9,14,11,5,8,16,6,11
16.07.2022 12:00,15,5,15,15,12,16,14,11,5,11,10,12,11,11,11,19,15,18,15,18,11,10,11,12,11,10,14,6,6,9,15,7,5
16.07.2022 13:00,14,5,13,15,16,15,17,11,7,13,12,12,11,9,10,17,19,18,14,22,13,9,12,13,11,9,10,6,8,8,15,8,9
16.07.2022 14:00,13,7,13,15,13,12,17,12,2,13,13,14,11,5,14,15,19,19,9,20,13,9,14,12,11,9,12,10,11,7,14,9,12
16.07.2022 15:00,16,7,13,15,16,12,15,11,2,14,11,20,9,7,10,14,15,20,10,21,11,10,14,13,11,12,15,10,8,8,13,11,10
16.07.2022 16:00,15,8,13,15,16,12,11,11,2,12,10,22,9,10,12,13,17,17,13,20,8,8,14,12,11,11,12,12,2,9,12,10,16
16.07.2022 17:00,22,11,12,14,11,6,12,11,2,12,11,23,10,10,13,14,14,16,13,21,7,12,13,12,11,13,23,14,8,10,10,11,19
16.07.2022 18:00,21,73,13,14,10,6,9,12,2,14,13,22,11,9,11,14,17,15,13,16,9,10,14,11,13,15,18,10,8,9,10,14,11
16.07.2022 19:00,21,13,14,15,7,6,7,11,8,13,15,19,12,14,12,12,16,15,12,15,8,15,15,10,13,9,28,14,17,10,9,17,10
16.07.2022 20:00,20,11,17,19,8,7,5,10,11,12,15,16,13,13,11,13,18,15,11,14,9,19,17,10,13,12,33,11,20,12,10,13,24
16.07.2022 21:00,10,12,15,21,14,11,6,10,3,11,17,13,15,12,13,12,14,16,10,15,12,20,18,13,14,16,21,10,29,12,14,13,25
16.07.2022 22:00,9,15,19,22,20,11,8,11,8,11,19,12,16,13,15,10,18,19,12,16,16,19,18,18,17,18,16,9,26,8,11,18,26
16.07.2022 23:00,8,16,17,24,16,11,8,11,11,12,24,6,14,15,11,9,19,101,8,18,17,21,16,17,15,26,25,11,24,7,19,48,19
16.07.2022 24:00,11,19,20,23,20,16,8,12,15,16,22,5,14,10,17,9,14,44,10,20,20,24,14,16,17,20,18,9,23,7,13,12,15
17.07.2022 01:00,11,19,24,26,17,19,11,11,34,12,32,5,14,11,13,9,17,34,12,21,13,36,14,16,16,21,14,9,16,9,12,11,23
17.07.2022 02:00,12,19,26,25,25,15,11,11,19,25,26,4,16,14,12,9,16,33,17,23,10,25,10,15,14,19,10,6,7,9,13,11,19
17.07.2022 03:00,12,18,23,22,22,20,5,12,13,17,23,7,15,12,17,9,15,26,18,28,9,13,8,13,13,18,15,8,13,9,13,11,13
17.07.2022 04:00,10,17,19,24,19,17,7,12,12,15,23,6,12,11,14,10,16,25,14,21,7,18,7,12,12,18,16,8,15,9,13,10,16
17.07.2022 05:00,9,19,18,24,21,18,6,11,17,14,23,7,12,12,14,12,20,26,16,27,7,20,6,12,12,16,12,8,13,9,13,10,15
17.07.2022 06:00,10,16,18,23,21,18,10,12,12,13,13,6,11,8,14,12,16,25,17,19,7,18,6,11,11,13,20,8,11,9,13,9,15
17.07.2022 07:00,11,15,17,19,20,15,14,12,4,13,9,6,10,4,13,11,17,20,11,17,11,12,8,10,10,10,11,3,2,10,11,9,21
17.07.2022 08:00,10,13,14,16,16,12,15,11,2,12,4,7,8,2,9,9,16,16,12,15,14,7,9,9,9,2,4,2,2,9,11,7,5
17.07.2022 09:00,10,12,14,15,20,13,14,12,2,11,2,8,8,2,12,10,12,14,13,13,19,11,8,6,9,2,7,5,2,9,11,7,3
17.07.2022 10:00,12,10,13,14,18,16,14,12,4,10,6,11,10,3,15,13,12,12,13,13,20,17,8,8,9,5,12,9,2,7,11,7,7
17.07.2022 11:00,14,9,13,13,12,16,13,11,18,9,13,14,9,8,12,15,12,13,13,13,19,10,12,10,9,9,11,8,5,6,12,6,9
17.07.2022 12:00,14,9,13,12,11,17,11,11,2,10,15,17,8,8,13,14,15,12,12,13,18,9,13,10,10,7,10,4,6,5,13,7,2
17.07.2022 13:00,14,8,12,12,11,15,13,10,2,11,8,18,8,6,10,12,17,12,9,13,17,8,13,11,10,6,11,5,3,6,12,7,5
17.07.2022 14:00,14,7,12,26,15,13,13,10,2,11,10,19,8,5,8,13,16,13,8,14,16,7,13,11,9,7,13,7,5,6,13,7,13
17.07.2022 15:00,14,5,14,14,24,14,14,9,2,11,10,17,8,4,8,12,14,12,11,15,9,8,12,11,10,5,13,7,4,7,12,7,14
17.07.2022 16:00,22,6,13,13,17,9,11,9,2,12,5,18,8,3,8,11,13,12,11,13,7,9,14,11,11,11,11,6,3,7,11,7,14
17.07.2022 17:00,28,5,13,12,10,8,12,8,2,12,6,22,8,2,9,12,13,12,12,14,7,9,12,11,11,10,13,8,8,7,11,7,11
17.07.2022 18:00,21,4,13,12,9,8,10,8,2,13,13,24,8,3,8,11,15,12,10,16,9,7,12,11,11,9,19,7,10,9,12,8,16
17.07.2022 19:00,20,5,15,12,5,9,7,9,2,22,4,22,10,7,8,10,13,13,9,16,9,6,14,10,13,9,43,9,16,9,11,8,18
17.07.2022 20:00,17,6,18,13,6,5,6,8,33,18,5,25,24,14,10,11,12,14,11,19,7,9,19,11,17,8,28,8,25,9,11,10,23
17.07.2022 21:00,12,10,22,16,10,6,7,8,17,18,10,30,21,16,7,13,10,16,14,19,12,13,23,13,16,18,13,8,30,10,11,16,30
17.07.2022 22:00,11,14,14,20,10,10,7,10,4,35,21,26,16,16,11,13,12,16,12,19,11,15,20,14,16,21,12,12,21,8,12,16,15
17.07.2022 23:00,11,15,18,17,13,16,7,11,14,28,20,21,26,16,12,13,15,19,9,19,11,21,18,14,15,23,13,8,17,8,13,21,14
17.07.2022 24:00,11,20,20,19,14,17,7,12,19,17,15,18,11,11,11,12,11,17,8,19,8,22,15,13,13,25,12,8,20,8,12,30,18
18.07.2022 01:00,10,16,16,21,15,11,11,13,11,17,16,16,11,10,9,14,14,16,7,21,5,23,13,11,13,16,5,10,18,8,12,16,13
18.07.2022 02:00,9,16,16,18,15,11,12,14,10,17,30,17,10,14,9,15,16,16,11,18,3,18,13,10,12,19,6,7,13,8,12,14,17
18.07.2022 03:00,9,15,13,19,15,11,10,14,11,16,20,15,10,16,6,15,16,17,13,16,3,14,12,9,10,10,10,6,9,8,13,13,20
18.07.2022 04:00,10,17,12,19,14,13,9,13,15,14,20,14,10,10,7,15,12,20,15,13,3,16,10,9,11,13,10,6,15,7,13,12,14
18.07.2022 05:00,10,22,13,26,16,16,9,13,14,15,20,11,12,11,11,17,11,21,18,14,3,19,9,10,10,15,11,9,14,7,12,12,16
18.07.2022 06:00,10,22,15,31,23,19,11,13,15,14,18,13,14,13,12,18,11,25,20,17,6,21,8,12,9,15,11,7,12,7,12,14,15
18.07.2022 07:00,10,24,21,34,32,18,15,13,5,20,18,21,13,13,15,16,14,32,20,18,4,29,9,13,8,13,9,8,3,7,12,18,21
18.07.2022 08:00,9,21,27,33,37,22,14,15,3,16,10,    # ,12,15,19,15,14,31,20,18,6,38,9,16,9,4,9,11,2,7,12,14,23
18.07.2022 09:00,9,19,19,28,31,17,14,16,2,19,18,15,14,16,20,16,10,23,19,16,8,31,8,14,11,24,17,7,2,8,13,10,18
18.07.2022 10:00,9,10,14,23,25,16,15,16,4,16,26,18,16,15,26,18,12,16,16,15,11,28,10,15,11,12,27,9,3,9,12,9,24
18.07.2022 11:00,9,9,12,19,17,17,9,16,10,13,24,22,13,9,19,23,12,14,14,14,12,23,15,16,11,14,15,10,4,10,11,8,13
18.07.2022 12:00,14,9,12,16,14,14,13,15,4,12,40,31,10,9,13,27,13,13,12,14,8,19,15,15,11,16,18,8,5,10,11,8,3
18.07.2022 13:00,    # ,7,12,16,12,13,10,15,2,13,17,37,11,6,10,20,16,14,13,15,10,    # ,13,16,11,18,16,11,9,11,9,9,14
18.07.2022 14:00,    # ,7,12,15,11,11,14,14,2,12,15,34,14,7,13,22,15,15,12,15,12,24,11,17,12,33,17,8,8,12,10,9,21
18.07.2022 15:00,16,8,14,16,16,12,11,13,2,14,12,33,13,7,13,17,13,15,13,16,11,15,10,16,13,15,18,7,10,12,11,10,16
18.07.2022 16:00,9,8,15,16,18,10,8,12,3,12,6,29,11,9,13,15,12,15,14,17,11,13,8,18,14,21,20,9,10,11,11,10,9
18.07.2022 17:00,17,7,15,17,15,9,9,12,8,13,9,30,12,8,11,14,12,16,17,18,12,12,7,17,15,15,18,11,14,13,11,11,18
18.07.2022 18:00,16,7,18,18,14,9,8,11,8,14,14,28,15,8,10,14,11,15,18,19,13,11,9,16,23,14,28,15,12,13,11,13,16
18.07.2022 19:00,14,8,19,20,5,8,3,11,13,14,9,25,21,10,12,15,17,15,16,18,15,17,9,20,40,18,31,13,18,11,9,13,28
18.07.2022 20:00,11,10,25,20,12,9,4,10,18,15,13,30,28,13,12,13,19,16,16,16,16,17,16,22,23,26,22,13,26,12,10,16,22
18.07.2022 21:00,10,14,22,25,15,9,7,11,38,16,19,27,23,19,13,12,18,16,18,15,33,17,18,20,25,30,17,13,29,13,11,25,32
18.07.2022 22:00,10,22,16,22,18,13,8,13,50,18,28,17,25,20,15,13,16,17,17,15,35,25,18,19,24,35,15,14,32,12,11,29,21
18.07.2022 23:00,10,24,14,22,17,17,14,14,43,16,29,14,25,20,13,11,15,18,15,17,34,25,16,18,21,39,16,16,27,11,11,28,22
18.07.2022 24:00,10,26,13,19,17,17,14,15,37,15,21,17,22,17,16,11,15,18,18,18,24,25,14,16,18,34,20,9,27,11,10,30,18
19.07.2022 01:00,9,22,12,17,13,14,5,15,28,13,30,16,20,21,8,11,13,21,15,18,19,29,13,15,19,27,20,12,17,12,11,29,24
19.07.2022 02:00,9,18,11,17,12,13,6,14,25,12,34,15,19,20,9,11,10,19,12,16,11,20,11,16,18,23,17,10,15,11,11,26,21
19.07.2022 03:00,11,21,11,17,10,13,7,15,17,12,30,13,20,15,11,11,9,18,11,15,11,24,15,14,16,30,17,6,20,11,11,21,20
19.07.2022 04:00,3,25,13,19,14,13,8,16,15,13,34,14,17,16,11,12,5,19,10,17,11,28,8,14,16,26,17,6,26,10,11,18,20
19.07.2022 05:00,4,32,16,23,13,9,10,17,20,11,26,17,17,17,12,12,5,24,9,17,11,27,7,14,16,26,19,7,26,10,12,19,21
19.07.2022 06:00,4,50,19,27,19,13,10,17,17,12,30,15,17,18,15,13,4,32,10,16,11,28,6,15,15,24,21,9,19,10,12,20,29
19.07.2022 07:00,3,61,17,28,25,15,10,19,15,13,28,15,22,15,15,14,8,22,11,17,11,35,6,18,14,22,15,11,4,10,13,22,31
19.07.2022 08:00,4,40,16,27,26,11,14,19,11,14,24,15,23,8,16,15,11,23,12,17,8,35,7,18,15,12,16,13,2,10,12,20,37
19.07.2022 09:00,6,21,14,26,29,16,12,20,2,13,22,17,14,13,24,14,11,    # ,15,18,10,23,6,17,16,30,19,14,40,10,12,17,31
19.07.2022 10:00,7,16,12,23,22,16,11,19,2,13,24,16,12,18,23,17,16,    # ,15,16,15,19,10,19,17,24,18,19,11,11,13,15,28
19.07.2022 11:00,11,13,12,20,18,18,13,20,3,13,17,15,15,13,15,24,13,    # ,15,16,15,18,16,16,15,19,14,19,12,13,12,14,23
19.07.2022 12:00,13,12,13,20,16,19,15,19,6,13,18,20,13,14,12,24,14,    # ,15,17,14,18,    # ,18,15,16,22,15,10,18,12,14,20
19.07.2022 13:00,20,12,14,21,17,15,15,19,5,14,13,27,15,16,14,22,16,    # ,15,19,12,21,17,19,15,16,22,17,6,20,13,15,26
19.07.2022 14:00,20,13,16,23,20,17,13,18,2,15,14,28,16,12,14,20,15,    # ,19,23,12,26,19,20,16,14,16,16,8,22,14,16,19
19.07.2022 15:00,18,15,20,25,21,18,11,18,7,16,17,27,16,13,15,18,22,    # ,25,26,15,23,20,20,18,24,19,13,17,25,15,17,33
19.07.2022 16:00,23,13,22,25,22,16,14,18,16,18,16,28,17,17,11,17,23,    # ,29,29,17,26,21,20,18,33,18,18,16,24,17,17,21
19.07.2022 17:00,26,13,21,24,21,19,12,18,16,19,17,29,18,14,11,17,24,    # ,28,28,25,22,23,19,20,18,20,17,12,20,16,17,27
19.07.2022 18:00,26,13,21,26,16,15,11,18,14,19,23,26,19,20,15,15,25,    # ,25,29,37,22,23,19,20,21,20,17,2,18,16,19,20
19.07.2022 19:00,25,15,21,25,16,17,9,18,20,20,15,23,20,17,12,15,22,    # ,22,26,63,15,23,19,21,18,19,21,30,18,16,19,25
19.07.2022 20:00,21,22,20,28,18,13,10,18,16,24,20,22,22,25,14,20,20,    # ,19,24,124,24,23,21,22,23,26,17,33,17,16,22,36
19.07.2022 21:00,21,33,25,27,17,16,12,19,14,20,29,20,37,25,16,21,24,    # ,20,25,212,24,25,24,24,29,28,19,54,16,15,29,51
19.07.2022 22:00,18,40,21,30,20,19,9,20,15,22,33,21,30,30,17,25,20,    # ,19,24,204,23,26,24,25,33,34,38,33,13,15,51,42
19.07.2022 23:00,17,32,19,21,17,15,12,21,35,25,37,30,25,27,18,20,21,    # ,18,22,165,31,23,23,24,34,24,50,31,12,15,52,26
19.07.2022 24:00,16,36,18,25,18,16,11,22,31,18,38,41,23,25,22,19,19,    # ,16,20,146,32,20,22,22,34,25,27,26,11,14,38,27
20.07.2022 01:00,15,33,16,28,18,16,11,25,35,15,38,55,22,18,14,19,21,    # ,13,18,118,35,31,21,21,36,20,16,22,10,14,30,31
20.07.2022 02:00,15,29,16,21,15,10,12,26,37,12,39,24,21,21,13,19,24,    # ,10,17,107,31,19,18,19,27,26,12,24,9,13,29,24
20.07.2022 03:00,13,32,14,20,15,13,13,25,28,11,66,16,20,21,16,19,26,    # ,13,19,90,32,18,16,16,26,27,15,28,9,13,25,29
20.07.2022 04:00,13,30,14,19,16,13,12,25,29,12,51,12,19,19,18,19,22,    # ,14,20,118,33,17,16,16,22,19,16,28,10,13,25,30
20.07.2022 05:00,15,31,17,21,17,15,11,26,24,12,34,14,19,19,19,20,22,    # ,15,21,107,39,17,17,16,27,28,16,27,10,14,25,23
20.07.2022 06:00,15,38,17,24,16,19,12,27,26,14,32,14,33,23,19,22,21,23,18,22,86,40,17,19,16,24,27,15,22,10,15,27,22
20.07.2022 07:00,18,39,24,24,24,19,15,26,24,16,22,17,23,18,23,25,10,31,19,25,69,44,17,21,18,16,25,18,8,10,17,29,39
20.07.2022 08:00,15,30,20,28,30,21,18,27,17,16,17,16,18,22,21,25,3,35,21,29,78,15,17,22,16,13,47,21,7,11,18,24,41
20.07.2022 09:00,16,21,23,29,34,28,21,29,12,17,19,20,15,29,23,24,9,39,25,30,67,30,17,22,16,31,80,16,2,13,22,19,27
20.07.2022 10:00,21,21,24,30,31,28,20,27,14,19,39,25,18,19,22,29,22,41,30,35,65,29,22,22,18,21,22,16,24,15,22,19,19
20.07.2022 11:00,23,22,21,30,26,26,17,26,2,19,31,33,19,24,22,30,28,41,30,32,48,19,22,25,18,28,23,18,9,15,23,18,23
20.07.2022 12:00,24,24,21,33,27,27,24,25,2,21,22,36,21,16,19,30,28,39,25,34,41,14,25,24,18,21,22,13,14,16,24,20,19
20.07.2022 13:00,22,20,18,28,27,25,18,23,5,21,22,37,21,17,23,28,27,36,25,29,37,25,25,24,19,18,24,    # ,17,18,23,21,31
20.07.2022 14:00,26,20,18,27,23,23,19,23,10,24,20,32,22,15,25,25,26,35,23,27,40,26,24,25,20,23,22,    # ,18,19,24,20,38
20.07.2022 15:00,22,19,18,28,25,23,19,23,17,26,18,30,23,20,21,21,21,30,24,26,41,23,20,25,20,24,24,    # ,19,20,27,18,26
20.07.2022 16:00,27,20,20,28,28,19,21,23,26,26,17,26,24,18,24,22,24,29,23,28,35,26,20,24,20,31,27,    # ,22,20,26,19,23
20.07.2022 17:00,36,19,20,28,21,15,17,23,21,26,23,19,25,16,19,25,24,29,25,27,45,21,21,25,20,25,15,    # ,18,20,27,18,36
20.07.2022 18:00,23,20,26,30,16,17,18,23,21,26,28,19,26,24,19,32,33,33,23,28,62,24,23,26,21,24,25,    # ,17,19,26,19,27
20.07.2022 19:00,29,36,33,33,23,18,19,23,21,26,20,19,27,21,15,31,29,37,22,28,69,21,29,27,22,20,36,    # ,11,19,24,30,42
20.07.2022 20:00,28,64,47,37,30,24,15,23,19,25,27,25,28,27,23,25,32,42,26,33,71,22,31,35,23,23,24,    # ,2,18,23,37,51
20.07.2022 21:00,29,81,52,46,30,38,16,25,16,30,37,31,38,20,27,22,32,41,29,35,17,36,34,30,25,31,35,    # ,45,16,22,68,53
20.07.2022 22:00,36,32,30,31,49,45,15,27,18,24,82,65,37,18,22,21,47,55,42,49,23,    # ,33,24,28,31,    # ,    # ,35,16,21,49,80
20.07.2022 23:00,29,17,14,15,11,13,16,34,54,29,22,24,59,24,29,23,44,46,40,44,24,    # ,29,22,26,40,    # ,    # ,42,15,20,39,50
20.07.2022 24:00,17,19,14,15,11,5,12,29,73,28,12,17,20,54,51,23,22,19,15,20,19,    # ,27,23,25,49,    # ,    # ,39,24,31,24,5
21.07.2022 01:00,21,16,13,15,10,5,19,27,39,34,15,13,15,24,29,20,18,19,13,20,14,    # ,27,23,22,23,    # ,14,25,46,26,23,16
21.07.2022 02:00,23,18,12,14,16,6,20,24,35,21,20,19,14,20,23,20,18,17,14,22,17,    # ,28,25,20,23,    # ,14,20,34,16,21,24
21.07.2022 03:00,24,16,13,16,11,8,16,22,35,17,22,10,12,15,7,20,17,17,17,21,27,    # ,28,25,20,13,    # ,21,24,26,15,28,21
21.07.2022 04:00,25,22,18,23,12,12,16,22,31,17,33,11,12,15,11,18,16,19,17,25,32,    # ,27,24,20,18,    # ,15,21,14,13,28,23
21.07.2022 05:00,26,45,26,33,20,21,17,23,43,16,13,12,14,21,10,22,19,25,19,28,32,    # ,26,26,23,15,    # ,15,21,15,13,27,21
21.07.2022 06:00,26,41,26,36,24,24,17,22,33,15,12,14,50,15,16,26,21,29,19,34,27,    # ,25,26,24,11,    # ,14,12,18,17,36,19
21.07.2022 07:00,26,33,25,39,24,24,13,21,21,14,21,22,18,13,14,27,21,36,20,38,25,    # ,25,26,26,13,    # ,14,13,17,13,37,31
21.07.2022 08:00,28,37,29,39,24,18,12,24,44,16,17,29,18,23,19,25,22,41,20,38,19,    # ,18,30,22,21,    # ,16,16,14,16,23,15
21.07.2022 09:00,30,28,27,36,24,19,14,24,60,17,19,34,17,13,13,22,27,39,20,38,18,    # ,22,16,15,36,    # ,13,38,15,17,18,12
21.07.2022 10:00,24,23,24,31,11,10,16,20,9,20,10,44,23,8,12,23,25,37,20,36,17,    # ,29,19,18,4,    # ,7,6,15,19,15,11
21.07.2022 11:00,18,16,25,35,14,10,10,17,13,20,6,51,28,11,10,23,27,39,18,37,16,    # ,28,23,19,9,    # ,3,7,21,17,12,14
21.07.2022 12:00,21,10,27,35,15,8,13,15,9,17,6,44,34,9,16,19,31,38,    # ,34,12,    # ,24,24,20,17,    # ,2,15,26,16,9,10
21.07.2022 13:00,22,9,24,33,16,7,16,13,2,16,8,37,33,11,22,15,33,31,18,38,12,    # ,29,26,21,16,    # ,5,5,27,17,7,9
21.07.2022 14:00,22,8,19,28,20,14,11,12,2,17,11,36,30,9,20,13,29,28,19,36,14,    # ,32,24,20,17,    # ,7,2,23,19,8,17
21.07.2022 15:00,23,8,18,23,20,16,11,12,2,19,10,35,26,12,19,12,26,31,17,31,15,    # ,30,24,21,2,6,7,2,22,19,9,13
21.07.2022 16:00,19,10,17,20,18,11,17,12,2,22,10,30,27,8,20,12,25,36,17,28,14,    # ,24,20,20,15,9,9,7,22,19,11,19
21.07.2022 17:00,17,11,17,22,16,14,12,12,2,23,16,27,28,7,16,14,21,33,16,23,13,6,26,20,19,18,8,11,12,23,19,13,13
21.07.2022 18:00,18,10,18,24,19,16,17,12,2,23,20,24,25,10,21,15,20,28,18,23,11,11,23,21,19,17,16,17,2,19,21,13,19
21.07.2022 19:00,16,12,18,21,21,17,17,12,2,22,17,25,23,13,20,15,22,29,19,23,12,17,21,22,20,20,14,22,10,18,18,14,26
21.07.2022 20:00,18,13,18,18,23,19,15,13,10,22,14,24,23,17,19,16,24,27,20,25,14,19,19,23,20,21,23,20,15,18,15,15,25
21.07.2022 21:00,17,16,17,16,16,20,13,14,34,22,21,21,23,20,19,18,24,29,20,27,16,19,22,24,20,29,23,18,34,20,16,17,27
21.07.2022 22:00,17,16,17,23,17,20,13,15,33,16,26,23,19,20,25,19,26,30,23,28,15,29,23,25,22,35,23,24,24,20,16,18,28
21.07.2022 23:00,16,15,19,22,23,20,10,17,29,15,24,22,16,22,35,20,25,30,25,29,14,27,23,25,22,32,20,20,22,20,17,16,20
21.07.2022 24:00,14,17,20,21,19,27,8,18,20,17,25,19,16,18,27,20,22,25,24,27,13,20,19,24,23,30,18,20,21,19,16,16,24
22.07.2022 01:00,11,19,19,21,16,29,3,18,14,22,26,19,20,24,18,21,20,27,19,22,9,30,16,23,22,25,20,15,20,19,15,16,22
22.07.2022 02:00,12,16,19,23,19,22,6,18,12,21,23,19,22,19,17,21,19,27,20,20,6,20,17,21,21,32,23,12,18,20,16,16,18
22.07.2022 03:00,11,18,19,20,20,21,11,18,16,18,33,22,20,19,23,21,20,25,21,19,6,25,18,20,21,28,16,10,14,22,18,14,13
22.07.2022 04:00,12,22,19,21,18,19,13,19,16,23,30,28,23,20,22,20,19,24,17,18,7,27,16,20,21,29,21,10,21,23,17,13,13
22.07.2022 05:00,11,21,20,22,21,19,12,20,18,21,27,24,25,17,21,20,21,26,17,19,7,23,14,20,20,28,18,10,20,22,16,12,18
22.07.2022 06:00,10,24,21,28,26,25,13,21,22,18,19,23,22,20,26,20,20,30,19,20,10,24,13,20,20,31,18,10,18,21,16,13,20
22.07.2022 07:00,10,26,26,33,26,23,19,20,11,20,21,33,19,13,22,19,18,30,20,20,11,24,11,24,22,20,15,9,5,24,17,11,17
22.07.2022 08:00,12,22,26,27,28,17,13,20,6,19,8,26,20,12,9,18,17,29,17,20,12,16,8,25,22,8,2,10,2,24,18,9,9
22.07.2022 09:00,11,16,22,20,25,11,19,20,2,15,2,21,28,14,12,19,15,24,7,20,10,17,8,24,24,24,2,5,2,18,19,8,12
22.07.2022 10:00,12,13,19,22,18,16,21,19,3,17,6,18,19,16,13,20,18,22,12,19,13,22,12,22,20,11,14,5,8,13,18,7,8
22.07.2022 11:00,15,14,19,22,19,19,17,19,8,19,19,20,16,10,16,23,21,21,16,17,16,11,15,20,18,7,32,8,13,11,18,8,12
