Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
10.03.2022 24:00,6,32,9,11,12,11,8,3,23,19,9,8,18,9,18,10,10,14,12,39,9,10,8,30,7,13,9,11,9,18,14,8,6,13,8,12,43,9,15,18,10,28,9,10,5,10,10,13
11.03.2022 01:00,6,24,9,10,11,10,7,2,20,15,8,8,19,7,17,10,12,13,11,24,8,10,8,22,8,15,9,11,9,13,12,8,6,15,10,19,33,9,9,15,9,16,7,8,5,9,10,11
11.03.2022 02:00,6,21,12,10,9,10,6,2,21,15,#,7,17,7,16,9,15,10,7,24,8,9,7,22,9,12,10,12,10,12,12,9,6,14,10,19,23,9,6,16,6,14,7,7,6,11,10,9
11.03.2022 03:00,6,16,12,10,10,11,7,3,19,14,#,7,14,6,16,8,11,11,6,24,7,8,7,26,10,13,11,13,10,13,12,9,5,13,9,18,27,9,14,23,6,14,6,8,6,13,8,11
11.03.2022 04:00,6,18,11,11,12,12,7,2,20,12,#,6,16,8,16,9,10,10,6,21,8,16,7,21,10,16,8,13,11,12,11,10,5,13,8,12,21,9,15,20,7,17,7,7,6,13,10,26
11.03.2022 05:00,6,24,12,12,14,12,8,2,23,16,#,5,17,7,16,10,12,10,8,36,7,25,8,20,11,15,8,17,11,15,11,9,5,15,9,16,31,9,27,24,8,17,9,8,6,14,10,21
11.03.2022 06:00,7,38,12,18,25,16,10,3,24,18,#,5,23,10,17,11,19,14,14,41,8,42,11,26,11,20,8,22,13,17,11,10,5,18,11,32,38,9,56,28,17,18,17,11,5,16,27,15
11.03.2022 07:00,8,28,17,28,38,21,13,2,32,24,#,7,27,12,20,16,30,26,26,55,10,61,13,31,15,28,10,45,18,29,14,13,6,22,22,58,45,13,68,45,22,33,19,18,6,20,63,21
11.03.2022 08:00,10,38,20,32,46,27,16,2,34,47,#,8,20,21,27,16,26,30,31,58,12,68,15,37,15,29,13,59,24,38,18,18,6,24,34,56,48,14,75,41,23,39,35,21,6,18,31,28
11.03.2022 09:00,11,32,14,22,43,25,12,5,33,29,#,7,17,10,13,13,22,21,18,47,10,53,12,37,12,26,14,39,24,37,17,15,6,20,18,50,37,9,24,45,19,19,18,14,6,12,12,21
11.03.2022 10:00,10,23,10,19,34,20,12,7,24,18,    # ,6,13,9,15,11,16,14,13,43,11,19,11,32,11,22,13,29,17,30,17,15,5,14,13,43,26,8,13,30,12,11,12,11,6,10,11,11
11.03.2022 11:00,10,20,10,18,36,19,12,4,22,15,11,6,14,8,26,10,15,14,14,34,10,12,11,30,13,20,12,31,15,32,18,10,6,16,10,35,23,9,13,25,10,9,11,12,6,11,13,11
11.03.2022 12:00,8,21,9,16,33,19,    # ,5,18,12,11,6,16,7,16,13,14,15,13,18,10,10,11,26,13,20,11,31,13,31,17,9,5,12,10,31,23,9,13,25,10,9,11,11,5,9,12,9
11.03.2022 13:00,10,24,10,15,31,16,9,10,15,13,11,5,15,6,12,14,16,17,13,15,10,10,10,23,13,16,10,30,13,25,17,8,5,12,9,35,18,8,12,24,9,9,12,9,5,9,11,8
11.03.2022 14:00,10,21,10,16,34,17,8,5,12,14,7,5,16,6,10,13,16,14,12,11,9,8,12,25,9,15,10,28,12,24,18,8,5,12,9,41,19,9,12,23,9,11,12,9,5,7,11,8
11.03.2022 15:00,8,20,10,15,26,16,8,6,12,11,9,6,19,6,11,11,15,14,11,10,10,8,9,29,9,15,10,29,12,24,19,9,5,11,9,43,18,8,12,25,10,11,13,8,5,8,12,8
11.03.2022 16:00,8,22,11,17,30,15,8,6,11,14,8,6,18,6,12,10,13,13,13,12,10,7,8,32,12,14,9,26,13,26,20,10,4,12,9,50,16,8,11,21,9,12,12,9,4,8,12,8
11.03.2022 17:00,7,25,12,16,29,16,8,7,10,16,8,6,19,6,14,10,14,14,12,15,10,7,9,37,9,16,11,28,13,27,28,10,4,14,10,45,19,8,11,20,9,13,13,11,4,9,13,9
11.03.2022 18:00,8,30,14,20,38,21,8,9,11,18,10,7,23,10,21,11,16,20,12,21,12,7,13,35,9,19,10,26,15,33,27,9,4,16,11,41,22,9,10,23,9,14,12,12,4,11,14,12
11.03.2022 19:00,8,30,18,27,47,26,10,9,12,22,12,8,18,10,20,15,23,27,13,33,15,10,14,42,12,26,9,34,19,32,24,10,5,20,15,42,22,14,14,30,11,16,23,13,4,14,13,18
11.03.2022 20:00,9,30,18,27,35,20,9,8,14,22,13,8,19,9,21,12,19,21,11,63,15,17,11,52,11,26,9,33,19,32,35,11,4,19,13,38,41,17,18,49,8,15,23,12,4,12,11,18
11.03.2022 21:00,9,34,12,22,28,23,11,12,14,17,11,9,20,9,26,9,25,20,9,67,13,23,11,16,12,22,9,29,16,33,32,12,4,20,12,27,60,11,17,24,7,22,17,10,4,13,10,22
11.03.2022 22:00,9,54,12,21,34,23,11,7,16,17,13,8,20,10,26,7,13,20,9,60,9,34,10,13,10,19,9,23,16,31,24,11,4,17,11,27,58,13,8,21,7,26,10,10,4,14,10,18
11.03.2022 23:00,9,61,11,25,35,21,12,9,21,19,14,9,19,13,29,6,15,17,9,55,9,43,10,12,9,20,10,25,14,30,17,10,5,21,10,25,44,16,14,27,7,23,14,9,4,15,10,21
11.03.2022 24:00,9,49,9,20,25,19,12,4,29,29,12,8,14,11,19,6,13,14,9,46,8,27,9,12,10,20,9,25,15,31,16,10,5,26,11,21,40,9,14,24,7,14,8,7,5,15,11,20
12.03.2022 01:00,8,35,10,18,20,17,12,4,31,19,13,8,16,12,16,6,18,15,9,34,10,41,8,20,11,19,9,22,15,28,15,10,5,21,12,15,33,9,27,25,6,19,12,7,5,16,10,33
12.03.2022 02:00,8,33,9,17,22,16,16,4,34,19,10,6,19,11,16,5,25,14,10,36,9,42,8,24,10,20,9,20,15,28,14,9,5,21,12,14,31,12,30,31,7,22,9,7,4,15,18,27
12.03.2022 03:00,7,36,9,16,20,17,13,3,33,26,9,6,20,12,29,5,18,16,20,31,9,41,7,27,10,31,10,22,15,26,14,8,5,22,12,13,29,16,32,28,8,16,16,7,4,13,20,23
12.03.2022 04:00,8,37,10,17,20,17,17,4,30,32,8,5,21,9,20,5,24,15,16,31,9,36,7,27,18,34,10,25,17,26,12,8,6,20,15,17,41,11,31,23,9,19,17,6,4,24,11,14
12.03.2022 05:00,8,38,10,19,20,19,13,4,31,39,9,6,22,12,22,5,29,15,14,32,11,43,8,28,19,36,10,29,24,29,14,9,6,17,19,19,29,10,34,25,12,26,13,6,4,26,8,13
12.03.2022 06:00,8,45,10,24,20,19,18,4,24,56,9,9,19,12,20,7,22,15,21,37,10,42,13,26,17,42,10,31,25,22,15,10,7,31,23,41,39,11,39,34,22,42,28,11,4,34,8,13
12.03.2022 07:00,8,57,11,33,29,23,18,4,30,52,11,11,23,14,21,8,38,20,28,40,12,43,20,38,17,47,10,45,21,27,20,12,8,40,26,52,45,13,49,31,29,54,45,21,4,42,9,16
12.03.2022 08:00,8,57,13,31,37,26,21,4,28,49,22,14,20,15,26,8,25,23,25,40,15,35,16,38,14,47,12,47,30,40,20,10,9,31,22,23,60,16,45,31,23,52,25,15,4,30,10,18
12.03.2022 09:00,8,38,12,25,34,24,15,10,19,42,22,13,16,9,27,7,17,20,19,33,12,31,11,32,15,41,15,55,36,44,19,10,8,29,15,28,45,12,42,30,20,26,16,10,4,15,14,29
12.03.2022 10:00,8,17,12,26,36,25,14,11,21,18,10,17,16,7,15,7,16,18,15,27,12,15,12,23,16,36,16,81,39,44,19,8,7,24,13,49,38,9,25,20,14,13,10,10,5,14,11,13
12.03.2022 11:00,7,16,11,28,41,27,15,5,17,12,13,9,13,6,5,9,15,15,12,20,12,12,10,25,13,32,17,54,34,43,18,10,6,14,11,36,26,9,28,18,12,10,9,9,5,12,14,14
12.03.2022 12:00,7,17,11,25,44,27,16,5,15,11,9,9,12,6,8,11,13,16,11,11,12,10,10,22,14,27,14,43,28,34,17,11,5,12,9,39,31,10,16,19,8,9,10,10,5,11,13,19
12.03.2022 13:00,7,18,10,19,40,24,14,5,14,13,8,8,11,7,8,9,14,15,10,7,12,6,11,21,13,21,12,46,32,28,14,12,5,11,9,44,20,10,14,15,11,10,8,9,4,9,13,22
12.03.2022 14:00,16,16,11,17,32,18,12,5,13,12,9,8,11,7,7,7,13,14,10,6,14,7,9,23,14,16,10,37,23,26,13,9,5,11,8,47,19,9,12,19,11,10,8,9,4,8,9,16
12.03.2022 15:00,19,17,11,18,39,18,11,5,10,11,12,7,10,7,7,8,14,12,10,9,12,7,10,19,14,14,10,35,17,29,10,10,5,14,10,38,19,10,11,19,10,10,9,9,4,8,9,15
12.03.2022 16:00,10,16,9,18,40,18,11,6,10,14,8,8,11,6,7,8,15,14,11,10,12,7,9,20,12,14,11,33,19,29,11,10,6,15,10,39,13,10,12,22,11,11,11,9,4,8,11,11
12.03.2022 17:00,7,20,9,19,46,23,12,6,10,19,11,8,13,7,10,9,15,14,12,12,15,9,10,25,13,13,10,36,21,27,11,11,5,19,10,37,16,10,13,28,11,15,11,10,5,8,14,12
12.03.2022 18:00,8,24,13,20,46,24,12,7,11,27,15,9,19,10,15,13,20,28,30,19,12,12,12,41,9,18,9,34,14,32,13,12,5,32,12,40,21,12,15,37,11,22,19,14,5,10,19,15
12.03.2022 19:00,8,36,16,42,62,35,14,10,19,51,23,10,20,10,12,31,29,37,72,27,12,52,21,26,23,30,9,45,19,36,16,17,5,50,24,47,33,29,54,68,25,71,19,57,5,20,28,32
12.03.2022 20:00,9,83,27,48,71,45,25,8,19,84,57,9,22,12,13,33,27,55,69,36,19,54,40,17,26,35,11,64,27,42,19,17,6,77,42,75,48,49,83,80,27,85,16,52,5,19,25,44
12.03.2022 21:00,10,79,61,41,66,43,32,7,14,70,67,13,25,17,17,25,26,46,62,67,23,57,26,14,34,31,10,61,28,50,18,20,7,65,43,71,45,65,61,68,24,82,20,45,5,23,14,71
12.03.2022 22:00,10,71,34,44,61,37,31,5,17,67,21,15,28,35,8,32,23,22,58,60,23,58,11,14,24,39,11,44,27,43,19,32,7,52,27,57,41,57,52,67,19,77,20,57,5,44,16,55
12.03.2022 23:00,10,51,22,46,53,33,28,5,15,67,22,21,27,41,6,17,21,22,53,51,19,55,14,13,28,51,11,52,33,61,17,31,8,36,32,69,23,36,50,67,19,73,20,61,5,49,11,55
12.03.2022 24:00,9,57,13,36,44,28,23,3,11,66,56,15,25,38,6,10,15,15,39,48,20,49,11,13,29,46,11,46,33,53,19,21,10,35,24,32,17,15,43,65,19,71,26,48,5,38,20,52
13.03.2022 01:00,7,59,14,34,44,26,24,3,11,55,55,14,23,28,6,9,12,13,18,41,21,17,9,15,31,43,13,47,35,42,21,20,9,33,22,48,15,15,42,    # ,17,64,16,31,5,34,14,44
13.03.2022 02:00,7,61,30,30,39,29,26,3,14,38,34,15,20,21,5,8,13,15,17,41,20,20,12,22,26,43,14,43,36,44,39,18,7,18,18,42,16,14,39,    # ,12,58,10,34,5,41,13,45
13.03.2022 03:00,6,50,9,31,33,30,24,3,21,34,33,19,17,13,5,8,12,21,18,35,19,39,18,22,16,44,16,42,33,45,45,15,7,14,13,35,13,12,33,    # ,14,56,16,19,5,48,10,45
13.03.2022 04:00,6,51,9,29,31,28,30,3,18,30,34,15,14,13,5,8,13,20,19,28,18,33,24,21,19,36,18,39,32,41,55,11,9,14,12,28,12,9,34,    # ,15,57,9,33,5,37,12,33
13.03.2022 05:00,6,57,9,32,29,25,25,2,9,31,29,15,11,12,4,8,12,18,18,21,16,45,19,20,21,34,18,40,39,34,39,9,8,14,14,18,13,8,32,    # ,18,57,15,40,5,34,10,28
13.03.2022 06:00,6,54,9,35,35,31,29,2,11,27,42,17,17,27,9,9,15,13,24,28,16,44,22,24,17,41,18,60,40,35,40,8,8,27,14,36,14,11,35,    # ,10,58,16,36,5,36,12,24
13.03.2022 07:00,6,48,10,40,38,43,31,2,10,36,45,20,23,25,12,9,17,13,27,34,17,46,23,29,18,47,18,69,52,53,46,8,8,46,18,70,23,13,35,    # ,11,55,13,33,5,34,8,37
13.03.2022 08:00,6,44,10,29,29,27,30,4,14,36,23,19,13,19,18,8,19,15,17,34,14,35,20,28,17,38,15,67,52,49,42,10,7,37,17,50,38,13,31,    # ,13,46,16,21,5,31,11,32
13.03.2022 09:00,6,29,10,21,24,22,20,10,17,30,10,11,14,9,12,7,14,12,14,34,15,24,16,26,18,32,18,70,51,42,26,10,7,18,11,23,31,13,27,    # ,11,16,11,8,5,23,12,28
13.03.2022 10:00,7,15,10,23,29,23,18,9,12,19,9,8,16,7,4,7,15,15,12,26,11,10,11,23,14,27,18,73,49,43,23,10,7,12,11,24,23,10,19,    # ,13,11,7,8,6,16,11,14
13.03.2022 11:00,5,14,9,25,32,23,16,6,14,9,9,9,18,7,3,7,13,14,11,17,11,8,9,21,14,27,17,70,40,45,21,8,6,10,9,21,12,9,19,    # ,11,9,6,9,6,10,10,9
13.03.2022 12:00,4,13,10,22,34,21,12,4,12,12,8,8,16,8,3,7,14,14,9,10,11,7,7,20,14,24,17,54,26,35,19,8,6,10,8,27,16,9,12,    # ,10,8,6,9,6,9,8,10
13.03.2022 13:00,4,12,11,22,38,21,12,3,10,9,8,8,13,6,3,9,14,13,9,6,11,6,8,21,11,14,15,52,17,26,17,7,5,9,8,28,15,9,10,    # ,9,8,6,8,5,7,7,17
13.03.2022 14:00,6,12,10,19,29,17,10,3,10,9,9,7,11,6,3,8,12,12,10,5,12,6,8,22,10,12,13,29,15,25,13,8,5,10,8,25,13,8,10,    # ,10,8,6,8,5,6,7,24
13.03.2022 15:00,10,9,9,14,29,14,8,4,8,11,7,6,12,7,3,9,11,11,8,4,11,6,8,8,13,10,10,34,16,20,12,8,4,10,7,28,10,8,14,    # ,9,8,6,9,5,6,9,17
13.03.2022 16:00,11,12,9,13,28,14,7,4,7,13,10,6,11,6,3,9,10,11,8,6,13,6,7,8,12,10,10,32,14,23,11,8,4,13,7,31,8,7,10,    # ,8,10,7,9,5,8,11,13
13.03.2022 17:00,7,14,9,13,26,14,6,5,10,14,11,6,13,6,3,10,12,12,9,5,14,7,9,14,9,12,10,38,17,22,10,8,4,13,7,32,15,9,13,    # ,13,9,10,10,5,10,11,17
13.03.2022 18:00,5,12,14,18,37,18,8,4,12,19,13,6,18,7,5,14,14,17,16,10,16,10,9,17,17,13,10,38,17,21,12,9,4,17,9,30,30,10,23,    # ,12,15,15,12,6,15,13,13
13.03.2022 19:00,7,17,25,36,58,27,15,4,18,22,35,6,25,10,7,26,15,24,59,15,18,27,14,15,19,21,10,48,19,29,15,10,4,29,12,28,50,14,63,    # ,17,26,13,37,5,16,23,19
13.03.2022 20:00,9,49,25,46,61,34,20,3,23,23,66,11,28,11,10,28,20,45,57,37,25,48,12,13,30,26,11,44,20,32,17,10,7,30,17,38,57,30,79,    # ,27,24,16,45,5,17,25,54
13.03.2022 21:00,8,65,18,40,57,31,16,3,26,32,62,12,28,19,8,30,21,47,64,55,20,54,24,11,43,32,11,49,20,34,15,12,11,66,22,41,46,27,68,    # ,19,42,19,16,6,22,13,44
13.03.2022 22:00,8,76,23,36,45,27,22,3,29,47,18,12,27,24,5,12,21,25,55,52,20,61,14,9,25,47,12,41,23,38,16,12,11,41,31,90,21,21,62,    # ,20,38,21,11,6,33,11,48
13.03.2022 23:00,7,78,15,39,35,25,21,3,23,40,17,11,14,24,6,10,22,26,45,44,25,54,13,7,22,53,13,50,28,37,26,14,9,43,26,60,21,16,52,    # ,20,61,25,11,6,43,12,46
13.03.2022 24:00,7,64,11,24,32,28,25,3,19,29,33,13,12,18,4,8,24,22,42,32,21,53,18,6,12,44,12,61,39,39,24,15,9,27,24,50,18,20,51,    # ,16,67,27,15,6,37,15,30
14.03.2022 01:00,5,39,9,38,50,44,39,3,16,25,33,13,10,20,6,8,26,15,23,23,21,47,18,6,13,52,12,49,37,40,20,13,9,23,22,51,12,21,45,    # ,27,60,19,24,5,34,15,43
14.03.2022 02:00,7,52,10,45,39,37,30,3,13,26,36,14,11,23,14,8,27,13,25,24,19,46,17,10,12,60,13,70,42,49,38,14,9,23,17,51,11,21,44,    # ,14,60,45,15,5,33,18,39
14.03.2022 03:00,6,51,23,51,38,47,32,4,8,32,35,14,15,19,5,9,22,16,23,11,17,44,18,9,17,57,18,69,51,54,32,14,9,33,28,75,10,25,43,    # ,13,68,29,17,5,30,18,36
14.03.2022 04:00,6,31,26,46,36,43,24,12,8,31,32,14,23,25,5,10,28,20,24,6,16,43,22,7,15,50,22,50,48,58,36,16,9,28,58,67,15,22,44,    # ,13,58,26,23,5,26,23,41
14.03.2022 05:00,7,41,34,13,14,17,9,21,10,35,37,12,53,25,13,11,37,18,21,5,17,42,25,5,16,15,19,21,14,28,27,20,8,24,55,59,30,34,48,    # ,20,42,35,32,5,28,44,42
14.03.2022 06:00,5,13,59,14,25,24,12,23,24,43,53,8,61,37,18,16,38,21,36,7,24,48,39,10,17,12,12,51,14,27,30,29,10,68,53,59,50,28,53,    # ,24,54,39,46,5,39,56,54
14.03.2022 07:00,4,14,52,21,41,30,17,26,28,40,67,6,46,37,12,18,49,34,50,6,31,54,42,19,22,18,11,96,22,48,45,26,16,66,60,78,56,39,59,    # ,33,57,49,36,5,42,72,67
14.03.2022 08:00,4,28,55,22,39,38,11,21,17,52,75,5,47,54,18,23,59,51,53,14,40,61,59,29,22,18,11,104,27,66,54,29,20,71,72,80,57,22,56,    # ,52,58,57,51,6,49,75,65
14.03.2022 09:00,3,26,38,15,34,27,9,10,16,52,42,6,36,62,20,20,65,55,46,7,38,53,58,19,25,10,11,77,21,48,25,19,22,72,76,82,54,6,46,    # ,49,59,45,46,7,33,61,73
14.03.2022 10:00,3,19,13,8,31,19,6,6,15,55,36,6,20,55,8,20,44,38,35,5,14,59,29,25,12,8,10,72,14,45,15,12,25,70,71,81,55,7,41,    # ,38,46,36,43,9,6,37,67
14.03.2022 11:00,3,17,10,6,28,15,4,6,12,41,42,5,9,42,3,17,35,18,24,4,11,39,19,17,8,7,9,61,12,41,13,9,    # ,52,42,41,30,5,21,    # ,28,9,25,38,8,6,37,43
14.03.2022 12:00,3,16,8,6,23,14,5,8,8,27,43,5,10,5,9,15,23,8,17,5,11,44,20,18,9,6,9,61,11,33,10,9,    # ,32,18,15,16,5,13,    # ,12,9,13,45,6,5,29,29
14.03.2022 13:00,3,14,12,5,31,14,5,18,8,13,19,4,11,4,7,11,20,7,12,4,8,47,17,13,7,7,9,49,10,30,9,8,5,36,14,16,10,5,15,    # ,9,11,11,30,7,4,17,29
14.03.2022 14:00,4,18,12,5,31,16,5,5,6,8,23,4,10,4,6,10,19,7,10,5,9,33,20,16,7,6,9,61,8,28,12,7,3,21,15,15,11,4,22,    # ,10,10,9,25,7,5,19,21
14.03.2022 15:00,3,16,10,6,30,18,5,3,7,23,25,5,12,5,6,10,18,7,10,5,8,31,16,13,6,6,11,67,9,32,11,8,3,26,18,18,7,4,21,    # ,7,14,8,19,5,5,16,18
14.03.2022 16:00,3,20,10,6,34,22,5,5,8,15,21,5,9,4,6,9,21,9,11,5,11,28,21,23,6,7,9,76,10,40,11,8,3,17,23,26,7,3,22,    # ,10,12,8,18,5,6,17,26
14.03.2022 17:00,4,24,10,9,48,27,5,4,11,13,24,4,12,5,6,12,27,10,20,5,13,37,24,31,6,9,9,95,15,40,14,9,5,16,18,27,8,4,26,    # ,15,9,12,26,5,7,17,43
14.03.2022 18:00,5,30,10,13,56,35,7,4,11,37,40,7,22,6,9,13,46,11,38,9,18,47,38,31,9,13,10,96,20,46,11,12,4,32,28,52,16,7,54,    # ,20,15,17,32,6,24,22,40
14.03.2022 19:00,5,55,51,51,82,49,34,4,17,57,46,9,42,8,14,13,53,32,54,54,12,54,60,29,25,43,11,102,27,58,15,19,4,44,30,94,47,16,85,    # ,40,54,18,36,6,37,62,43
14.03.2022 20:00,4,63,55,77,65,41,51,5,19,66,60,9,56,22,10,11,49,52,40,64,26,42,58,33,35,62,13,98,40,57,29,16,5,74,46,102,60,39,73,    # ,24,64,23,58,5,24,60,56
14.03.2022 21:00,7,53,52,53,62,36,34,5,12,54,55,17,47,27,10,36,60,52,55,67,26,37,59,53,26,64,15,88,44,51,26,18,6,72,53,92,54,41,62,    # ,24,66,28,41,5,51,62,56
14.03.2022 22:00,10,47,51,38,47,35,30,5,11,47,46,11,31,30,16,39,65,52,51,55,22,36,44,34,29,72,16,62,36,40,21,28,6,64,76,87,33,38,55,    # ,22,61,34,32,5,57,54,53
14.03.2022 23:00,11,41,48,27,35,28,22,5,10,40,34,24,49,38,16,43,44,46,42,37,18,29,43,14,25,59,20,49,32,43,17,26,7,62,68,76,39,31,48,    # ,16,56,39,20,6,52,44,49
14.03.2022 24:00,9,32,47,25,27,24,15,4,10,33,31,14,37,31,14,36,31,39,30,28,16,31,44,11,33,47,22,47,33,43,15,14,8,54,60,70,32,18,45,    # ,12,53,47,24,4,45,36,43
15.03.2022 01:00,8,26,45,21,21,26,12,3,12,26,26,16,45,29,11,32,25,27,24,26,15,27,37,11,27,52,19,37,27,42,12,19,8,47,52,62,19,23,37,    # ,15,46,50,20,4,38,31,42
15.03.2022 02:00,7,25,40,34,22,18,14,2,10,28,24,14,37,27,15,28,36,19,21,21,13,23,38,18,24,53,18,43,31,34,10,19,8,44,48,53,19,28,33,    # ,14,41,42,17,4,33,29,35
15.03.2022 03:00,7,23,40,43,28,20,22,2,8,28,21,22,28,27,13,26,24,26,20,13,14,26,38,24,26,55,18,42,34,33,10,18,7,43,47,49,19,27,30,    # ,14,39,37,22,4,30,26,31
15.03.2022 04:00,7,24,39,46,26,25,17,2,7,27,20,28,25,22,12,28,26,21,22,14,15,24,41,21,26,51,18,36,33,34,11,19,10,37,39,41,21,43,28,    # ,14,33,34,22,4,24,26,33
15.03.2022 05:00,6,25,36,46,32,30,20,8,7,23,19,25,29,17,14,24,30,22,24,17,15,23,43,22,26,51,19,41,26,31,13,22,9,37,39,42,25,25,27,    # ,17,32,32,18,4,22,30,34
15.03.2022 06:00,5,27,39,51,45,32,27,6,7,21,22,29,43,13,15,25,40,36,30,36,18,22,42,29,29,58,20,67,32,41,17,26,10,39,40,45,33,24,29,    # ,20,32,30,24,4,33,33,37
15.03.2022 07:00,7,31,46,57,51,49,44,7,10,23,28,31,55,17,20,27,40,40,31,48,25,29,44,36,32,56,20,89,48,55,32,27,10,46,37,62,38,22,39,    # ,31,33,28,33,4,42,37,41
15.03.2022 08:00,10,46,47,52,53,50,41,2,12,24,33,33,42,13,24,34,45,48,33,47,25,31,43,42,39,58,23,85,63,69,47,26,11,48,41,66,50,22,40,    # ,36,32,31,33,5,43,36,45
15.03.2022 09:00,6,59,33,41,50,51,39,10,15,22,35,27,31,18,29,36,40,44,41,52,30,36,49,42,35,54,25,88,69,72,48,24,18,49,47,58,42,27,41,    # ,25,36,30,29,5,47,34,46
15.03.2022 10:00,8,56,12,39,55,47,35,9,11,22,38,23,26,24,41,34,43,31,37,59,29,37,58,35,35,44,31,85,51,68,42,19,21,46,48,64,42,34,42,    # ,22,44,31,34,5,38,31,38
15.03.2022 11:00,9,46,23,24,48,37,26,16,13,22,38,25,26,29,24,19,42,35,25,41,27,39,39,37,28,31,30,81,34,58,28,18,13,48,56,77,35,25,49,    # ,23,48,26,26,4,23,37,33
15.03.2022 12:00,8,35,25,23,61,39,27,14,24,27,43,15,22,30,    # ,24,43,33,22,29,23,42,37,54,18,23,23,82,28,52,34,19,15,48,59,68,36,22,47,    # ,23,31,31,12,5,18,43,30
15.03.2022 13:00,12,36,28,33,47,39,25,10,22,30,28,13,23,40,    # ,19,38,31,23,33,27,32,36,47,20,22,19,81,31,54,40,22,18,33,43,59,34,22,23,    # ,27,28,27,17,5,15,25,29
15.03.2022 14:00,11,39,33,39,46,43,20,8,29,28,22,14,21,35,    # ,21,43,39,20,32,24,28,28,32,20,24,18,89,39,44,40,19,19,26,28,52,42,25,24,    # ,25,23,17,18,6,12,12,30
15.03.2022 15:00,10,37,24,45,54,47,29,9,29,32,23,15,21,29,    # ,23,57,34,31,15,30,42,41,37,19,47,19,76,38,51,50,18,22,31,36,72,40,28,32,    # ,27,26,23,29,7,14,15,26
15.03.2022 16:00,7,46,26,39,43,46,35,2,19,57,31,17,35,31,20,29,54,57,39,33,37,39,41,27,22,64,19,78,50,65,57,17,27,49,46,71,66,28,46,    # ,30,34,34,46,10,24,20,50
15.03.2022 17:00,8,42,36,34,42,43,27,3,19,61,40,24,55,36,16,35,60,60,36,48,43,41,41,36,31,59,21,64,53,60,58,24,30,38,43,63,67,36,65,    # ,45,29,59,38,10,52,29,58
15.03.2022 18:00,7,37,36,42,52,49,29,4,17,59,50,27,56,28,7,46,63,52,41,16,46,41,28,42,28,35,19,55,45,53,56,30,33,38,49,60,47,27,74,    # ,40,38,39,36,10,49,39,51
15.03.2022 19:00,6,40,37,48,63,52,35,5,14,58,47,25,49,39,12,41,65,55,45,17,46,29,34,37,24,30,19,83,49,41,45,33,29,44,48,54,33,26,64,    # ,34,31,37,51,13,42,48,58
15.03.2022 20:00,11,32,35,32,50,39,23,12,11,50,40,16,50,48,14,30,58,54,35,13,45,34,45,43,23,31,20,72,42,59,44,33,26,47,43,35,39,38,55,    # ,39,22,28,36,13,37,34,42
15.03.2022 21:00,12,15,40,23,32,30,21,7,12,41,41,13,26,23,15,24,41,37,35,17,39,25,40,40,23,29,19,67,34,50,35,24,30,45,28,27,45,27,48,    # ,36,20,29,32,12,18,40,31
15.03.2022 22:00,8,12,34,23,31,28,19,15,11,33,28,12,25,15,21,10,31,28,34,14,38,20,33,36,17,25,17,53,28,40,38,20,37,23,16,15,36,14,47,    # ,35,14,33,26,11,22,18,26
15.03.2022 23:00,5,14,46,23,25,26,16,6,10,30,21,14,20,15,24,12,29,33,29,16,29,15,24,37,15,20,14,52,26,39,32,17,34,31,19,17,38,10,42,    # ,33,14,13,24,9,19,15,26
15.03.2022 24:00,6,15,35,18,22,24,16,9,14,24,13,11,17,13,25,9,27,28,9,17,24,14,19,31,17,17,14,33,22,26,28,15,16,22,21,15,27,11,18,    # ,18,13,11,21,8,20,13,26
16.03.2022 01:00,7,16,29,19,21,22,16,18,12,14,13,11,14,11,27,8,21,9,6,15,22,9,14,30,17,17,12,31,16,21,26,16,5,19,16,13,18,9,11,    # ,8,13,12,23,8,14,11,25
