Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Angerstraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.10.2022 06:00,2,0,2,3,6,2,2,3,5,6,5,8,4,6,4,4,5,6,4,1,2,6,9,25,21,5,4,3,2,0,7,5,6
15.10.2022 07:00,2,1,2,4,6,2,2,2,6,6,2,7,3,7,2,5,4,6,3,1,3,6,8,25,14,3,5,5,2,3,7,5,8
15.10.2022 08:00,2,0,2,4,2,2,2,3,3,5,2,7,2,5,2,5,4,6,2,1,4,6,10,15,13,4,4,8,2,0,7,7,9
15.10.2022 09:00,2,0,2,6,2,2,2,3,2,4,4,7,3,5,3,4,5,7,2,1,4,9,12,13,8,5,6,7,2,1,5,7,12
15.10.2022 10:00,3,1,2,6,3,2,2,2,2,2,2,8,4,4,6,5,4,8,5,2,5,13,10,11,6,7,10,5,2,1,4,7,14
15.10.2022 11:00,3,1,2,5,4,2,2,2,2,2,4,8,4,2,6,5,2,10,6,7,5,6,9,12,6,10,6,4,2,1,4,5,11
15.10.2022 12:00,3,1,4,6,2,2,3,0,2,2,4,8,3,2,5,6,2,10,4,8,7,2,10,10,7,6,2,2,2,1,4,5,8
15.10.2022 13:00,3,0,4,11,2,2,5,1,2,2,2,8,3,2,6,6,2,9,6,8,7,2,10,10,8,2,2,2,2,1,4,5,13
15.10.2022 14:00,3,0,5,12,7,3,5,1,2,2,3,8,3,2,3,7,3,11,7,11,7,2,8,10,7,2,2,2,2,1,4,5,15
15.10.2022 15:00,4,0,6,12,19,5,5,1,4,3,5,9,3,2,3,5,8,13,5,17,9,2,8,11,7,3,9,4,2,2,4,5,13
15.10.2022 16:00,5,1,5,7,20,5,5,1,12,3,2,11,4,8,5,5,12,16,6,51,10,2,8,15,9,6,2,5,5,2,5,5,19
15.10.2022 17:00,6,1,7,6,19,8,5,3,11,4,7,12,11,9,8,7,12,19,6,7,11,3,13,17,10,9,5,2,7,2,10,6,24
15.10.2022 18:00,7,1,9,6,18,7,4,5,12,12,12,14,15,6,7,16,10,20,6,8,17,12,20,21,17,15,10,5,11,2,9,7,8
15.10.2022 19:00,8,2,11,8,24,7,2,6,12,30,10,17,17,7,8,24,8,21,7,11,16,12,17,25,20,17,11,7,12,1,12,7,2
15.10.2022 20:00,8,4,13,11,31,10,4,7,13,19,9,19,21,10,10,15,4,23,9,14,16,13,15,29,22,18,8,8,10,1,10,7,4
15.10.2022 21:00,6,5,16,14,21,10,3,9,8,12,11,16,19,9,13,13,10,21,10,13,18,15,17,23,18,14,15,7,9,1,11,7,7
15.10.2022 22:00,7,3,10,15,16,9,4,8,9,14,13,16,19,6,8,12,13,18,10,10,15,16,20,20,20,14,6,7,11,1,13,7,5
15.10.2022 23:00,9,3,10,14,15,10,5,7,9,10,11,14,21,6,9,13,19,19,7,11,14,12,15,24,20,16,5,9,11,2,13,8,5
15.10.2022 24:00,9,3,9,13,21,12,4,7,11,11,11,13,16,7,12,12,20,16,9,11,16,15,15,25,21,16,9,10,12,3,12,7,7
16.10.2022 01:00,9,4,12,15,17,14,5,8,6,10,4,15,18,7,12,10,20,15,10,11,14,13,14,23,23,14,11,8,9,3,15,7,5
16.10.2022 02:00,10,6,11,17,18,14,6,7,7,10,2,14,16,10,13,9,12,14,8,10,14,9,15,24,23,16,11,2,11,2,18,7,5
16.10.2022 03:00,11,8,10,12,14,6,3,7,7,10,4,14,16,11,13,9,7,12,6,9,14,13,12,25,21,20,14,3,10,4,16,7,8
16.10.2022 04:00,10,10,9,18,12,9,2,8,7,10,14,13,14,9,11,8,5,10,8,9,14,14,11,19,13,16,10,4,12,5,15,6,11
16.10.2022 05:00,10,11,9,9,15,9,2,7,8,12,13,13,19,6,13,7,4,9,6,7,14,15,13,14,9,17,9,2,7,4,15,8,12
16.10.2022 06:00,9,12,9,9,14,9,5,9,8,11,15,12,10,7,9,7,2,9,5,6,13,12,11,15,11,17,9,2,10,5,13,8,13
16.10.2022 07:00,11,14,8,8,13,11,5,10,8,11,10,13,13,8,10,9,3,10,4,9,14,11,12,17,9,15,12,2,12,7,13,8,11
16.10.2022 08:00,11,17,8,8,11,10,2,11,8,11,14,13,12,11,17,21,2,13,3,7,15,11,12,19,13,16,9,4,13,9,9,9,10
16.10.2022 09:00,10,17,9,8,9,4,2,12,6,7,10,11,14,9,16,7,3,17,6,9,16,9,10,19,19,15,4,5,2,9,6,9,11
16.10.2022 10:00,7,13,8,8,8,2,6,13,3,12,10,10,13,3,11,7,4,14,6,6,16,9,10,17,18,7,8,6,2,10,6,10,16
16.10.2022 11:00,5,13,7,6,11,3,7,13,2,7,9,13,9,3,17,8,8,13,8,6,17,8,9,14,14,4,5,6,2,10,6,11,10
16.10.2022 12:00,5,13,6,7,13,7,8,14,2,9,10,13,9,9,16,10,8,14,7,8,14,8,12,12,11,8,7,9,2,8,6,12,14
16.10.2022 13:00,5,10,7,7,14,8,6,15,4,9,10,13,6,7,12,12,5,14,7,8,13,9,15,14,10,9,11,12,3,7,7,10,11
16.10.2022 14:00,6,7,7,7,13,6,3,14,6,7,5,15,7,10,15,12,7,13,9,17,11,5,15,16,9,8,11,2,9,6,6,9,4
16.10.2022 15:00,7,6,7,7,12,5,2,12,6,8,9,15,7,8,11,12,10,13,6,8,9,5,15,15,7,14,14,2,5,6,5,10,11
16.10.2022 16:00,10,7,9,9,15,5,2,15,2,10,8,14,12,2,8,12,9,16,3,12,9,9,15,18,9,18,14,4,12,7,9,11,8
16.10.2022 17:00,11,11,10,11,12,6,2,17,9,13,23,19,15,5,11,13,16,15,3,14,9,20,13,29,13,18,26,15,24,8,11,14,22
16.10.2022 18:00,12,21,17,20,16,6,2,20,50,24,18,21,31,24,18,20,19,22,4,19,13,26,28,36,22,22,26,28,31,9,13,19,21
16.10.2022 19:00,12,41,22,22,20,16,2,22,34,30,28,28,37,20,21,24,18,27,4,24,15,28,33,33,28,21,24,16,22,10,16,22,22
16.10.2022 20:00,14,46,24,17,23,17,3,23,24,39,18,26,44,21,22,27,10,29,6,32,27,26,27,37,30,18,18,21,31,11,19,24,22
16.10.2022 21:00,13,43,31,18,17,14,4,32,16,32,20,21,81,23,21,27,9,29,11,36,28,29,27,36,32,19,6,19,13,9,26,37,21
16.10.2022 22:00,13,43,34,19,18,16,5,31,22,21,24,21,43,19,17,23,15,23,14,28,25,23,23,29,28,20,7,15,28,9,28,25,25
16.10.2022 23:00,13,38,17,19,17,19,6,27,25,23,19,20,34,16,21,17,13,20,14,23,23,23,16,26,31,17,5,21,23,9,26,25,16
16.10.2022 24:00,13,31,13,25,12,16,2,27,18,20,17,20,35,21,26,15,15,18,14,24,21,22,12,24,33,18,8,14,22,8,26,21,28
17.10.2022 01:00,11,27,15,22,20,13,6,21,12,18,17,21,27,12,21,12,13,18,16,16,17,22,12,17,16,20,15,22,25,9,23,20,23
17.10.2022 02:00,11,22,20,23,13,12,6,14,16,20,32,22,20,13,12,12,12,16,13,13,15,17,13,16,14,18,14,18,18,7,23,23,24
17.10.2022 03:00,10,22,19,25,14,11,3,17,10,19,15,20,16,19,8,13,11,15,10,13,15,17,13,12,11,17,13,17,23,5,22,19,13
17.10.2022 04:00,10,23,17,21,17,13,3,18,14,19,18,18,20,20,14,13,8,13,10,12,15,18,13,12,8,18,13,18,11,4,21,15,16
17.10.2022 05:00,10,27,17,21,20,11,3,19,10,20,11,20,20,18,13,13,2,15,7,11,15,21,14,11,8,16,13,18,8,3,19,13,19
17.10.2022 06:00,8,33,17,27,27,10,4,20,6,20,19,18,32,22,14,15,2,16,6,16,18,26,14,12,9,20,18,18,9,3,18,14,10
17.10.2022 07:00,9,43,21,32,44,14,5,21,13,15,17,19,39,23,20,23,2,23,11,23,18,29,14,14,10,21,14,16,13,3,23,14,18
17.10.2022 08:00,8,33,21,28,43,16,4,25,20,24,17,17,35,17,21,21,3,29,    # ,29,32,36,15,13,10,18,25,23,12,3,23,17,19
17.10.2022 09:00,8,39,20,26,34,12,3,28,10,27,13,19,33,14,14,17,8,28,    # ,20,21,39,14,12,15,23,30,23,11,3,21,18,34
17.10.2022 10:00,7,19,18,26,22,10,2,26,2,27,5,15,40,14,18,15,14,29,13,22,39,23,13,    # ,21,28,2,22,12,5,25,21,28
17.10.2022 11:00,6,13,14,22,24,14,5,22,2,22,13,15,48,11,19,19,14,27,17,22,29,15,13,    # ,28,13,2,26,4,7,16,22,35
17.10.2022 12:00,7,13,12,19,20,14,7,15,3,27,17,15,40,16,19,20,11,21,19,20,28,10,15,    # ,36,23,7,2,2,7,14,14,2
17.10.2022 13:00,7,11,14,17,18,11,7,13,11,15,14,15,29,17,17,18,18,22,17,22,21,3,16,    # ,29,22,12,2,4,9,16,13,4
17.10.2022 14:00,8,14,13,19,18,12,3,15,5,11,16,18,17,14,17,18,22,20,14,15,21,8,17,    # ,31,102,13,4,13,11,15,13,26
17.10.2022 15:00,8,14,13,18,22,10,2,16,13,13,16,19,14,16,12,20,18,20,14,22,20,15,17,    # ,32,14,20,15,16,13,16,12,19
17.10.2022 16:00,11,16,14,21,28,14,4,17,28,17,14,20,24,20,14,19,20,21,16,32,18,29,20,    # ,36,26,23,17,24,15,18,13,16
17.10.2022 17:00,13,19,16,23,29,10,8,19,38,19,28,25,27,23,17,21,24,21,20,28,18,26,32,    # ,40,29,22,30,35,16,20,15,20
17.10.2022 18:00,16,37,23,35,29,15,11,31,40,21,31,37,31,43,24,24,34,30,35,42,22,33,34,    # ,49,34,35,37,39,20,20,25,42
17.10.2022 19:00,18,45,26,47,36,27,11,38,48,26,31,40,36,42,20,22,31,55,42,59,33,32,32,    # ,48,41,36,32,39,21,30,24,42
17.10.2022 20:00,16,39,39,45,36,29,6,37,37,32,31,45,39,37,21,25,39,54,41,48,37,41,28,    # ,45,37,26,32,36,18,35,26,35
17.10.2022 21:00,14,48,33,49,31,28,8,33,45,33,38,42,40,28,18,27,32,56,40,40,30,43,32,    # ,45,29,19,24,38,19,27,30,36
17.10.2022 22:00,13,33,35,41,29,27,10,35,41,26,25,40,42,28,23,24,32,45,43,34,26,34,24,    # ,46,31,22,24,30,23,25,34,25
17.10.2022 23:00,13,27,35,41,24,22,12,32,33,23,31,34,34,31,18,25,46,33,34,28,26,38,19,    # ,33,30,20,22,28,20,22,31,36
17.10.2022 24:00,14,25,28,35,30,20,11,30,29,19,34,29,76,29,9,22,34,22,25,24,25,29,17,    # ,24,32,19,22,24,20,21,30,22
18.10.2022 01:00,13,26,24,35,28,14,11,27,14,17,17,27,35,27,23,23,25,20,22,23,24,35,17,    # ,21,41,20,17,27,24,19,28,21
18.10.2022 02:00,11,19,24,33,22,17,15,23,13,15,23,29,20,26,21,25,26,21,23,19,22,26,16,    # ,16,28,19,19,23,26,18,26,18
18.10.2022 03:00,10,15,20,33,19,18,11,19,23,15,24,28,20,23,19,21,28,21,21,20,22,21,15,    # ,13,31,14,21,17,25,18,26,22
18.10.2022 04:00,10,15,20,29,18,17,5,18,20,13,24,27,19,18,20,20,31,19,22,17,20,28,14,    # ,13,25,17,17,14,28,17,26,25
18.10.2022 05:00,10,26,18,28,23,16,9,21,22,13,16,21,20,17,20,20,27,19,21,16,23,26,12,    # ,12,23,18,22,11,36,17,24,20
18.10.2022 06:00,11,26,18,28,27,18,12,24,24,14,20,18,21,20,19,22,28,21,21,17,26,29,13,    # ,12,24,18,17,12,36,16,27,25
18.10.2022 07:00,11,35,20,28,42,26,13,27,23,15,26,19,20,24,16,26,24,27,20,17,29,32,15,    # ,11,24,25,26,14,34,18,26,36
18.10.2022 08:00,10,45,20,31,50,25,7,30,11,17,29,21,22,26,20,24,16,27,21,24,29,39,15,    # ,12,22,30,23,14,32,19,28,53
18.10.2022 09:00,9,41,20,30,35,23,5,32,10,16,24,17,28,28,19,26,12,30,21,22,29,39,17,12,14,24,30,24,21,68,19,32,36
18.10.2022 10:00,11,20,20,28,33,15,12,28,11,15,13,18,28,13,21,22,14,30,24,22,32,28,16,14,15,28,    # ,29,20,27,15,30,34
18.10.2022 11:00,    # ,16,19,23,27,10,11,29,5,12,9,19,29,11,23,17,19,32,24,22,29,10,14,16,17,21,    # ,39,15,27,14,31,63
18.10.2022 12:00,11,18,17,21,29,11,12,28,4,12,33,20,40,15,32,16,23,33,19,22,23,3,15,17,16,20,    # ,27,3,26,15,30,23
18.10.2022 13:00,13,20,15,21,26,16,16,25,22,12,41,23,30,30,23,22,30,34,21,25,20,25,17,21,16,22,34,18,5,18,17,27,26
18.10.2022 14:00,16,20,15,22,33,16,15,17,20,12,22,23,18,7,26,30,27,33,20,25,20,20,17,17,15,34,39,2,31,13,17,24,29
18.10.2022 15:00,18,21,16,23,22,18,12,13,15,13,14,24,18,13,25,24,29,37,19,23,13,4,19,17,17,36,14,2,21,12,18,22,29
18.10.2022 16:00,20,25,23,22,44,23,15,13,2,16,18,25,15,15,19,23,33,30,23,28,12,13,19,18,19,39,20,3,9,6,18,11,6
18.10.2022 17:00,19,31,24,23,32,28,21,12,16,19,18,23,14,27,25,25,41,33,26,27,18,16,23,25,25,29,14,6,16,12,21,10,19
18.10.2022 18:00,23,34,25,25,30,28,15,14,30,29,21,21,16,22,27,32,39,35,27,32,18,30,37,33,30,18,24,9,26,8,43,29,21
18.10.2022 19:00,15,33,18,25,15,18,15,17,24,38,28,23,18,4,21,34,33,40,30,39,19,29,39,38,38,16,19,17,36,8,34,13,26
18.10.2022 20:00,15,32,24,28,25,20,15,19,7,27,18,23,21,3,28,46,25,34,28,44,22,24,37,39,38,19,24,19,19,8,33,15,18
18.10.2022 21:00,19,34,22,28,20,27,13,20,3,29,18,31,24,7,24,31,21,32,25,46,22,26,27,43,37,14,14,15,20,6,22,23,20
18.10.2022 22:00,15,21,25,33,25,14,13,20,11,33,23,29,24,12,22,29,17,32,23,31,28,25,27,40,34,23,13,17,6,4,25,21,23
18.10.2022 23:00,15,8,29,26,24,19,15,18,10,33,16,25,25,12,18,27,20,30,21,26,27,20,26,43,28,20,17,15,14,2,27,21,20
18.10.2022 24:00,14,7,23,24,22,15,12,19,7,30,16,22,34,8,25,25,16,30,21,24,24,18,22,38,26,18,8,17,16,1,27,15,33
19.10.2022 01:00,16,7,22,26,18,10,3,12,7,29,10,20,49,15,19,25,20,27,20,22,24,11,21,31,32,14,2,16,2,1,25,12,20
19.10.2022 02:00,10,3,21,28,25,11,15,8,7,30,6,20,15,10,25,25,21,28,20,23,22,3,21,31,32,13,6,9,2,2,25,10,10
19.10.2022 03:00,16,10,25,33,25,13,13,9,11,29,7,19,17,8,21,23,22,28,20,22,21,3,21,31,33,16,7,10,2,1,27,9,10
19.10.2022 04:00,15,15,25,23,20,12,13,9,9,32,8,20,19,7,20,23,22,32,24,26,27,7,21,35,41,11,7,16,5,2,24,9,9
19.10.2022 05:00,19,20,20,23,17,17,12,4,7,24,7,22,11,6,22,22,17,35,24,29,31,10,22,28,32,10,7,15,5,2,24,10,7
19.10.2022 06:00,23,25,19,25,21,16,12,4,4,28,8,24,14,6,20,23,22,33,25,24,34,16,24,26,26,11,7,13,4,2,26,9,10
19.10.2022 07:00,24,23,17,25,20,16,14,7,4,29,10,20,12,6,16,28,34,33,21,30,31,20,25,27,22,9,7,16,5,3,28,18,24
19.10.2022 08:00,23,23,18,24,18,21,9,12,9,33,7,18,10,14,12,25,41,37,23,34,29,15,25,28,20,7,5,19,4,4,29,27,34
19.10.2022 09:00,23,17,15,26,13,14,12,13,15,28,6,15,10,13,15,24,46,36,25,31,26,16,24,25,18,9,3,14,4,6,41,27,31
19.10.2022 10:00,22,14,11,25,15,6,17,17,13,21,6,12,13,7,14,19,42,42,32,43,18,11,24,22,18,6,3,13,2,13,41,27,28
19.10.2022 11:00,17,8,9,21,9,8,14,19,21,16,7,13,12,5,11,25,27,40,31,41,    # ,11,28,19,14,7,6,12,2,14,39,27,27
19.10.2022 12:00,13,9,9,19,10,7,11,17,18,13,6,12,8,14,9,35,27,27,20,25,13,17,22,15,11,7,7,14,2,11,40,16,29
19.10.2022 13:00,17,10,10,18,11,9,15,13,26,14,10,13,8,12,6,36,22,23,19,24,13,18,23,12,11,3,8,2,3,    # ,47,11,2
19.10.2022 14:00,16,13,10,18,13,11,15,12,4,12,9,11,9,4,2,35,19,13,14,13,12,12,27,9,13,2,6,3,8,11,36,11,4
19.10.2022 15:00,13,14,8,20,8,12,14,11,4,9,4,10,8,9,2,29,16,15,16,14,11,10,25,11,10,4,2,4,3,9,22,13,14
19.10.2022 16:00,10,12,9,18,9,4,16,12,15,11,6,10,8,11,4,26,17,12,12,9,15,30,25,11,8,9,4,4,16,12,9,11,13
19.10.2022 17:00,10,11,6,13,12,6,12,13,38,12,15,10,10,25,5,25,19,12,10,11,16,30,23,14,14,13,18,10,30,15,7,11,4
19.10.2022 18:00,12,10,9,18,14,11,11,12,35,15,17,11,17,23,7,26,20,10,7,9,13,36,24,22,21,13,19,17,42,17,12,14,24
19.10.2022 19:00,14,12,11,21,15,15,12,14,33,20,18,11,20,16,12,27,18,10,9,11,18,29,24,29,21,20,22,18,34,19,19,16,27
19.10.2022 20:00,13,10,13,21,17,15,11,13,33,24,21,13,26,11,19,29,15,11,9,11,18,29,23,28,25,19,14,9,30,17,17,15,21
19.10.2022 21:00,13,14,15,22,19,14,10,11,35,21,18,13,26,14,19,32,19,10,8,10,15,33,18,29,30,18,15,11,25,14,20,12,23
19.10.2022 22:00,12,13,14,22,15,15,9,13,35,21,20,12,23,13,19,30,21,12,7,11,15,25,17,27,30,20,22,14,26,14,17,10,22
19.10.2022 23:00,14,15,14,20,16,11,4,14,6,21,16,12,22,16,20,29,22,13,8,14,16,27,18,24,29,20,20,12,24,11,19,10,13
19.10.2022 24:00,18,14,14,20,13,14,4,14,4,23,15,12,20,17,20,26,24,14,11,16,18,22,17,22,22,17,18,14,22,10,17,10,24
20.10.2022 01:00,19,14,15,20,13,19,7,16,10,17,10,13,19,17,15,26,27,17,14,18,19,23,16,20,20,17,24,12,14,9,16,10,18
20.10.2022 02:00,20,16,17,22,13,17,    # ,18,13,15,10,13,19,20,16,26,27,25,21,29,22,15,16,18,17,18,12,16,8,8,14,11,18
20.10.2022 03:00,19,18,27,34,20,20,8,17,12,12,17,18,24,18,18,26,28,23,20,25,12,16,15,16,15,18,13,14,16,8,12,11,19
20.10.2022 04:00,18,18,28,38,21,20,7,16,14,11,13,21,21,16,18,24,23,22,22,24,7,14,13,18,16,17,11,13,22,9,10,11,14
20.10.2022 05:00,15,18,27,38,20,19,7,19,15,12,18,23,23,14,10,22,17,21,21,22,11,17,11,20,17,18,14,14,21,10,10,11,16
20.10.2022 06:00,14,22,25,35,19,18,9,18,14,14,18,23,24,18,16,21,7,21,20,23,15,25,11,20,17,17,18,13,15,11,10,11,19
20.10.2022 07:00,15,25,21,32,21,18,7,27,13,14,16,23,29,18,11,56,10,24,22,25,16,30,11,20,20,20,20,15,22,10,11,13,20
20.10.2022 08:00,12,27,19,29,20,19,5,19,13,16,22,22,26,24,12,31,13,23,23,26,16,29,11,19,23,20,20,14,29,9,11,13,14
20.10.2022 09:00,7,25,19,28,19,17,7,17,11,13,10,19,18,15,14,24,19,21,22,22,17,25,11,20,22,19,13,8,23,8,10,14,17
20.10.2022 10:00,6,20,19,29,24,18,14,14,7,11,8,18,15,5,8,22,15,19,17,20,18,19,10,16,18,15,3,11,11,9,10,15,8
20.10.2022 11:00,5,17,    # ,27,15,11,12,14,2,9,11,18,12,6,8,27,22,16,16,15,17,8,9,9,12,10,2,10,2,9,11,15,14
20.10.2022 12:00,5,15,16,25,    # ,10,20,13,2,10,14,18,10,3,10,27,26,15,14,15,21,13,11,9,9,12,9,7,2,9,11,15,13
20.10.2022 13:00,6,14,15,25,15,13,16,12,2,8,10,16,9,2,10,28,26,13,13,13,18,10,12,9,9,11,14,4,2,10,12,15,14
20.10.2022 14:00,10,16,14,26,21,10,14,11,2,9,16,14,9,5,11,26,17,11,12,11,11,17,18,11,10,13,18,14,5,10,11,15,16
20.10.2022 15:00,15,22,15,25,28,16,15,12,2,12,16,13,10,11,9,25,13,12,13,14,11,17,26,11,11,11,17,14,14,10,11,15,18
20.10.2022 16:00,17,27,17,31,22,18,19,14,10,12,14,14,10,18,12,25,13,14,11,15,12,26,24,16,14,14,21,13,24,11,12,16,21
20.10.2022 17:00,15,31,17,26,30,22,16,16,18,14,20,15,20,15,14,31,19,16,15,18,16,30,24,25,19,14,28,18,25,11,15,19,34
20.10.2022 18:00,15,29,18,25,29,25,13,19,19,17,15,13,20,23,10,36,15,16,15,19,16,23,30,28,23,24,19,23,43,11,19,22,24
20.10.2022 19:00,16,25,22,30,28,22,11,19,18,19,18,14,19,24,9,38,8,16,15,20,18,26,36,32,27,24,14,15,26,11,21,25,27
20.10.2022 20:00,16,30,25,33,32,20,17,20,12,24,19,15,19,15,16,39,4,17,14,19,19,24,28,34,31,18,12,19,36,11,19,25,27
20.10.2022 21:00,17,30,24,31,30,23,16,25,13,24,17,17,26,19,16,41,3,17,13,19,21,19,31,37,34,25,18,28,30,11,20,26,30
20.10.2022 22:00,18,30,25,33,27,24,14,22,13,23,19,16,28,16,8,39,10,17,16,20,29,19,26,33,32,26,20,19,27,11,23,30,31
20.10.2022 23:00,20,25,24,32,30,25,15,20,13,23,18,17,51,7,12,37,18,20,24,22,31,21,25,28,27,23,21,16,31,13,22,23,27
20.10.2022 24:00,21,20,21,28,26,24,15,19,18,18,23,16,23,14,25,31,20,18,18,21,26,27,23,25,26,23,15,15,26,14,20,22,20
21.10.2022 01:00,21,19,19,25,18,21,18,17,14,19,20,16,21,14,15,31,17,19,18,21,27,40,24,27,25,18,21,14,19,14,22,21,21
21.10.2022 02:00,17,19,20,24,17,23,15,17,12,21,20,16,22,18,17,24,14,19,17,21,29,20,25,28,26,18,16,18,19,15,23,21,23
21.10.2022 03:00,15,19,19,23,24,25,16,17,13,21,28,17,22,16,16,27,19,19,16,22,34,29,24,28,28,23,11,12,19,12,23,20,22
21.10.2022 04:00,15,22,18,22,23,21,16,18,18,21,23,16,21,14,15,28,17,19,15,20,31,17,24,27,28,21,13,17,22,9,23,19,21
21.10.2022 05:00,14,24,18,23,22,21,19,19,20,21,20,17,22,17,20,29,12,19,16,19,33,21,23,29,28,23,15,17,14,11,23,19,22
21.10.2022 06:00,15,27,17,24,25,18,12,22,19,23,18,20,23,18,17,30,14,20,15,19,30,27,24,28,27,20,18,16,17,10,22,20,19
21.10.2022 07:00,14,36,17,26,26,22,14,25,16,26,20,21,22,19,19,33,23,21,18,22,30,31,23,29,28,27,19,21,19,12,23,21,20
21.10.2022 08:00,14,35,19,26,29,21,25,35,20,22,26,21,23,24,22,31,23,25,22,29,29,34,25,29,30,25,18,24,21,11,26,21,21
21.10.2022 09:00,12,32,19,26,24,20,21,34,15,22,29,21,26,22,12,28,23,25,22,31,23,46,25,28,30,23,21,30,22,10,25,22,34
21.10.2022 10:00,13,31,19,27,22,17,17,36,15,21,19,20,23,14,18,31,25,24,20,29,24,37,24,26,28,23,24,20,21,9,18,23,29
21.10.2022 11:00,18,28,21,27,31,23,18,27,23,22,27,22,22,29,21,30,32,26,23,26,26,39,25,26,26,22,22,22,17,9,20,24,29
21.10.2022 12:00,24,21,22,25,30,15,23,27,24,24,24,25,23,23,20,24,35,33,24,35,19,35,22,30,26,22,16,16,24,11,19,23,32
21.10.2022 13:00,17,20,18,21,42,21,14,25,26,25,27,27,25,24,21,17,34,33,21,33,12,26,27,33,38,18,29,18,15,13,23,17,20
21.10.2022 14:00,13,17,9,13,17,5,9,22,25,22,18,31,23,26,24,11,26,27,17,27,4,17,26,37,35,26,15,19,25,15,22,7,12
21.10.2022 15:00,7,8,6,9,16,4,9,16,30,23,13,34,21,25,23,8,15,21,13,21,3,2,13,36,33,26,16,11,12,16,20,4,2
21.10.2022 16:00,6,6,6,8,14,8,6,22,9,22,20,26,21,17,25,9,15,19,12,13,4,26,11,34,29,26,24,2,11,19,14,5,2
21.10.2022 17:00,6,8,7,8,11,10,3,24,11,25,19,19,26,19,17,15,13,16,11,11,4,31,20,34,28,29,22,2,37,21,15,8,9
21.10.2022 18:00,6,11,10,10,12,10,2,24,28,32,22,26,30,17,13,14,13,14,10,11,6,29,38,37,31,27,22,4,36,21,27,11,18
21.10.2022 19:00,7,15,11,11,14,8,2,29,30,36,24,28,33,17,10,19,11,17,11,11,8,25,33,37,33,28,9,12,32,21,21,12,14
21.10.2022 20:00,6,10,9,13,10,10,3,31,31,29,14,28,40,21,9,19,12,16,11,10,9,18,30,36,36,32,4,11,29,20,33,18,17
21.10.2022 21:00,4,10,8,16,14,11,6,29,23,25,10,30,40,23,13,15,16,11,10,9,12,25,27,38,39,28,14,12,26,20,27,19,22
21.10.2022 22:00,4,17,8,15,14,10,2,28,25,25,16,26,36,19,12,17,18,9,8,8,13,28,25,35,41,29,18,14,28,21,23,20,28
21.10.2022 23:00,5,25,9,13,19,11,2,24,25,26,21,23,38,22,9,18,13,11,6,7,14,27,24,34,39,31,18,16,21,23,16,22,28
21.10.2022 24:00,5,21,9,11,14,12,2,21,17,24,23,23,35,26,17,18,8,12,6,8,15,13,19,32,37,25,18,12,22,22,13,19,21
22.10.2022 01:00,5,12,8,9,11,13,2,19,18,26,16,24,36,18,24,18,4,12,8,8,16,10,21,32,36,39,16,22,15,21,12,14,24
22.10.2022 02:00,7,7,6,13,6,9,2,17,19,26,17,25,39,24,24,8,4,11,9,11,8,10,21,32,32,26,18,12,10,23,12,14,21
22.10.2022 03:00,8,3,7,8,7,6,3,18,20,26,20,22,32,22,31,3,7,7,5,7,3,16,19,30,34,31,15,13,21,21,13,15,21
22.10.2022 04:00,7,2,6,9,8,6,5,16,21,28,9,18,28,26,20,2,10,7,6,4,3,6,16,31,33,27,6,15,27,20,10,16,16
22.10.2022 05:00,5,1,6,9,8,5,2,12,16,22,9,15,28,20,14,3,11,6,6,3,3,7,15,31,33,28,6,11,18,12,8,11,11
22.10.2022 06:00,5,2,5,7,6,6,2,9,13,13,10,12,27,22,6,1,10,7,5,2,3,8,13,32,35,23,7,14,18,6,6,9,11
22.10.2022 07:00,4,5,4,5,4,6,2,10,13,8,8,10,15,14,2,2,13,5,8,2,3,9,13,37,42,26,5,10,16,6,5,9,10
22.10.2022 08:00,4,6,4,4,6,5,2,7,4,7,11,13,9,16,3,3,12,7,8,3,3,13,14,43,44,27,5,11,17,8,4,9,11
22.10.2022 09:00,3,4,4,5,6,2,2,6,8,6,14,11,8,11,6,3,13,7,8,3,4,11,13,42,39,30,8,13,17,6,9,8,10
22.10.2022 10:00,4,1,4,5,6,2,3,6,6,6,5,10,8,4,6,3,16,10,9,4,4,8,15,33,34,16,4,10,10,5,10,8,8
22.10.2022 11:00,4,1,4,5,8,3,8,7,2,6,2,9,8,2,5,3,11,13,9,5,4,8,14,30,28,2,2,2,2,6,6,6,6
