Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.04.2022 08:00,37,23,30,40,17,9,21,16,10,32,14,28,23,25,9,15,38,34,42,36,34,11,21,50,41,18,18,7,4,14,30,12,21
15.04.2022 09:00,31,21,23,31,18,16,18,18,3,29,5,19,18,20,9,10,37,33,39,32,31,14,9,40,34,10,5,6,2,13,25,14,10
15.04.2022 10:00,23,20,17,23,14,8,16,16,3,24,3,16,15,16,6,10,34,28,41,32,32,20,6,41,24,2,10,10,2,15,27,14,9
15.04.2022 11:00,15,24,19,22,17,7,16,14,2,16,9,18,14,16,5,14,29,15,26,20,20,18,2,36,19,2,7,7,2,13,23,10,8
15.04.2022 12:00,14,19,15,20,10,13,13,11,2,12,9,17,12,15,2,9,26,13,18,15,15,16,2,34,15,6,14,2,3,13,15,4,3
15.04.2022 13:00,15,18,9,13,7,10,16,9,3,10,10,13,8,10,2,6,26,11,16,13,14,6,2,24,14,5,9,2,3,10,13,2,7
15.04.2022 14:00,12,11,9,13,6,3,15,8,2,9,2,9,5,8,2,9,20,9,13,10,11,6,2,65,12,6,11,2,2,6,10,3,7
15.04.2022 15:00,9,5,6,8,3,2,15,7,2,7,2,8,6,9,2,6,15,8,12,10,10,6,2,25,14,3,12,2,2,2,8,3,8
15.04.2022 16:00,8,1,5,6,3,2,9,7,2,9,2,7,5,7,5,4,10,8,13,11,16,6,2,15,15,2,5,3,2,2,8,3,5
15.04.2022 17:00,8,3,6,8,2,2,6,7,4,8,3,6,5,5,6,2,7,7,11,9,16,6,2,10,10,2,12,5,5,5,8,5,5
15.04.2022 18:00,5,4,5,7,3,2,5,7,2,7,8,5,4,3,4,2,6,6,9,7,13,8,9,8,8,2,18,6,13,6,7,10,10
15.04.2022 19:00,6,4,5,7,5,2,5,6,2,8,10,4,3,6,2,2,6,5,9,6,11,9,18,13,7,7,17,6,23,4,7,5,14
15.04.2022 20:00,6,6,4,6,5,2,3,5,6,7,11,4,4,11,3,2,9,5,10,6,11,9,10,13,9,17,11,6,16,2,7,3,13
15.04.2022 21:00,7,4,4,6,5,2,2,5,10,6,7,6,7,7,4,5,9,4,9,6,9,9,7,11,10,7,4,3,5,2,8,4,11
15.04.2022 22:00,4,4,5,7,5,2,3,5,2,7,8,4,5,4,3,6,8,9,9,8,8,5,7,13,8,3,5,3,5,3,8,6,11
15.04.2022 23:00,4,3,8,10,6,3,5,5,2,6,4,2,3,5,6,3,8,8,9,7,9,6,8,12,6,2,6,3,6,4,7,7,12
15.04.2022 24:00,6,3,7,9,7,7,5,5,7,6,16,2,3,5,8,2,9,6,7,5,7,7,10,7,5,3,5,2,3,4,6,6,11
16.04.2022 01:00,5,4,6,8,5,4,5,7,7,5,28,2,3,6,8,2,9,5,7,4,6,6,7,6,5,6,6,2,2,6,5,7,5
16.04.2022 02:00,4,4,6,8,8,2,7,7,8,5,2,3,2,5,6,2,7,2,5,4,5,5,5,5,6,6,4,2,2,7,5,9,3
16.04.2022 03:00,4,5,6,9,5,2,7,7,9,4,6,3,2,6,10,2,6,2,5,4,5,4,3,6,6,6,4,2,2,6,4,8,5
16.04.2022 04:00,3,6,5,9,4,2,7,9,13,4,7,3,2,5,16,3,7,2,6,5,5,4,5,5,6,6,4,2,3,7,4,7,7
16.04.2022 05:00,4,10,5,11,7,4,10,11,16,5,7,3,2,5,18,2,9,3,8,6,7,5,6,5,6,5,3,4,5,7,4,7,7
16.04.2022 06:00,5,11,5,11,8,5,9,11,14,5,9,3,2,4,19,3,9,3,9,6,6,5,7,5,7,7,4,5,5,6,5,8,7
16.04.2022 07:00,5,13,6,12,10,6,9,10,11,5,7,3,2,6,13,8,8,3,9,4,6,7,8,5,7,7,4,7,8,8,5,9,9
16.04.2022 08:00,6,16,6,13,9,7,8,10,13,5,7,4,2,5,11,11,7,3,9,3,5,6,8,6,8,5,6,6,7,9,5,10,8
16.04.2022 09:00,5,19,6,14,11,6,8,9,4,5,10,3,2,5,4,3,6,2,8,3,5,6,6,7,6,8,12,3,9,8,5,7,7
16.04.2022 10:00,4,17,7,15,7,7,5,7,2,3,10,4,2,7,2,2,7,4,9,4,5,7,11,7,6,7,18,2,10,7,5,6,5
16.04.2022 11:00,5,12,6,13,11,5,2,6,2,4,2,4,2,7,2,5,5,4,8,4,6,7,10,6,6,7,8,4,2,5,4,4,2
16.04.2022 12:00,10,10,6,12,9,4,3,6,2,5,2,7,3,6,6,8,4,4,7,3,6,6,10,7,4,12,5,8,2,5,4,3,2
16.04.2022 13:00,12,5,6,12,10,5,4,6,2,8,3,6,3,4,4,9,3,5,8,4,7,5,2,6,6,4,9,2,3,6,6,3,3
16.04.2022 14:00,11,3,7,14,9,6,4,6,2,8,6,6,3,3,3,9,4,10,12,6,10,6,2,4,8,2,16,2,5,8,7,3,10
16.04.2022 15:00,10,3,5,12,15,8,6,6,2,7,6,6,3,3,3,3,4,8,9,5,9,4,2,5,7,2,14,2,7,8,5,3,10
16.04.2022 16:00,10,3,4,10,6,7,5,6,2,5,6,4,2,3,4,2,3,6,8,6,8,4,2,7,6,11,6,5,10,6,4,4,7
16.04.2022 17:00,11,3,5,10,6,4,2,6,5,6,6,4,3,5,4,7,3,5,7,6,7,4,8,9,6,13,11,5,12,6,5,5,9
16.04.2022 18:00,11,4,6,12,7,4,2,7,9,9,10,5,5,6,5,9,3,5,6,5,7,4,17,8,6,11,11,7,16,7,6,5,12
16.04.2022 19:00,12,5,5,9,8,2,2,8,16,9,10,6,6,6,8,8,13,6,7,5,8,5,14,12,6,7,12,10,17,8,6,4,11
16.04.2022 20:00,9,7,7,13,6,5,2,8,10,9,9,5,6,7,13,8,18,9,9,6,10,7,15,14,7,11,14,12,25,7,6,6,17
16.04.2022 21:00,9,8,11,26,8,6,2,8,8,12,13,5,5,7,8,8,17,7,10,6,10,6,18,32,9,11,11,8,16,6,6,6,16
16.04.2022 22:00,9,8,13,32,13,9,4,8,7,9,11,3,5,9,8,9,18,6,10,6,9,6,14,6,8,11,10,6,17,5,6,6,6
16.04.2022 23:00,10,8,16,25,20,18,3,8,12,8,12,3,5,10,13,3,20,6,10,6,9,7,17,6,8,14,11,5,19,4,6,6,7
16.04.2022 24:00,7,9,17,25,21,19,4,8,19,7,13,3,5,13,13,6,23,7,10,6,8,7,16,6,8,15,10,6,14,4,5,6,7
17.04.2022 01:00,6,10,17,24,17,15,3,10,26,7,8,3,5,9,8,11,21,7,10,6,7,11,21,7,8,14,8,6,17,4,5,6,6
17.04.2022 02:00,8,11,19,26,17,12,5,11,15,9,8,4,3,7,12,2,16,7,9,6,7,12,14,7,9,9,9,5,17,4,5,7,9
17.04.2022 03:00,8,20,21,23,14,11,8,11,13,9,10,4,3,8,12,2,13,7,10,6,7,13,9,7,9,10,9,2,7,5,6,8,9
17.04.2022 04:00,8,15,16,27,16,15,7,11,13,10,12,6,3,8,8,7,13,7,11,9,7,13,15,6,8,11,9,3,9,6,5,8,9
17.04.2022 05:00,8,19,16,25,18,14,6,11,11,9,11,9,2,9,10,9,12,6,13,11,7,13,13,5,8,12,10,6,11,6,6,9,10
17.04.2022 06:00,8,17,19,22,19,15,7,12,11,9,18,11,3,10,11,8,11,5,13,11,6,11,20,5,8,14,7,8,10,7,6,9,9
17.04.2022 07:00,7,14,14,19,15,15,4,12,8,9,12,12,3,11,4,11,10,5,11,10,6,8,11,5,9,9,9,8,4,7,6,9,10
17.04.2022 08:00,6,13,11,13,13,9,7,12,2,7,2,10,3,9,2,9,9,5,9,8,5,8,5,4,7,2,6,3,2,8,5,8,6
17.04.2022 09:00,6,11,8,9,14,9,11,11,2,6,2,11,3,9,2,7,8,5,7,7,3,7,5,3,8,2,6,5,2,8,6,7,3
17.04.2022 10:00,8,7,6,9,9,10,9,11,2,4,2,13,3,8,2,7,9,7,7,8,3,5,6,3,7,2,14,7,2,8,6,5,2
17.04.2022 11:00,6,6,6,9,10,8,7,10,2,5,3,17,3,9,2,7,7,8,7,9,4,5,7,4,7,2,12,6,2,9,5,5,2
17.04.2022 12:00,6,7,6,9,8,8,6,10,2,5,8,18,4,8,3,6,5,9,8,11,5,5,3,5,7,3,14,4,3,10,5,6,2
17.04.2022 13:00,6,6,5,9,8,9,6,10,16,5,8,16,5,10,6,5,4,9,8,11,6,5,2,5,7,6,13,2,7,8,6,6,4
17.04.2022 14:00,8,5,5,9,10,8,2,9,4,5,5,13,4,9,5,6,4,9,7,9,5,5,4,6,7,8,12,2,8,9,5,6,10
17.04.2022 15:00,7,5,5,8,8,4,2,9,2,7,7,11,5,9,5,7,4,9,8,7,6,5,8,7,7,13,10,3,9,8,5,5,14
17.04.2022 16:00,7,5,5,9,7,6,4,9,4,7,7,10,6,10,5,6,4,9,7,8,7,6,7,5,7,13,10,6,2,8,5,5,7
17.04.2022 17:00,8,6,5,9,7,5,3,10,8,6,7,8,6,9,6,5,3,8,7,8,8,6,5,16,7,7,8,5,7,7,5,6,7
17.04.2022 18:00,9,6,5,10,3,2,2,10,11,8,14,7,8,9,6,5,5,8,7,7,7,6,9,20,8,9,13,6,9,7,5,8,12
17.04.2022 19:00,9,7,6,10,3,2,2,10,16,11,5,7,8,10,8,5,6,10,7,8,8,7,14,7,9,10,16,9,11,7,6,8,15
17.04.2022 20:00,9,10,8,17,8,3,2,12,18,10,10,8,9,14,11,6,7,10,8,7,10,8,20,24,11,10,11,10,20,6,8,9,23
17.04.2022 21:00,8,11,8,17,8,5,2,14,2,13,11,10,10,11,11,11,7,11,9,6,10,8,12,51,18,12,7,12,19,5,8,11,11
17.04.2022 22:00,7,15,11,15,12,5,2,11,4,14,11,9,8,12,12,23,7,12,9,8,13,11,14,15,13,13,10,8,16,4,11,12,13
17.04.2022 23:00,8,13,14,15,10,6,3,12,11,16,16,7,7,11,9,15,6,12,10,7,12,12,19,11,13,11,12,6,15,5,10,10,14
17.04.2022 24:00,8,16,15,18,15,10,5,11,21,11,12,6,6,11,11,7,6,12,12,8,13,12,15,6,10,13,12,7,14,4,8,9,11
18.04.2022 01:00,8,17,15,15,13,8,5,13,23,15,9,7,7,12,9,5,6,13,16,7,13,11,15,5,10,10,11,7,16,5,8,10,6
18.04.2022 02:00,8,21,12,15,13,4,6,12,19,15,6,9,8,9,9,4,6,13,15,8,15,11,18,5,12,9,8,7,9,6,9,11,3
18.04.2022 03:00,6,25,11,15,11,8,3,12,19,12,11,9,9,9,10,8,7,10,13,7,12,11,17,5,9,15,11,6,7,8,10,11,7
18.04.2022 04:00,5,22,12,16,10,10,2,12,13,13,12,8,8,9,11,13,6,9,13,8,14,9,20,4,10,12,7,6,7,9,10,10,11
18.04.2022 05:00,5,20,12,17,11,11,2,12,12,12,13,7,8,8,10,13,6,7,14,12,14,8,18,4,9,13,7,8,9,8,13,10,10
18.04.2022 06:00,5,21,12,18,14,10,3,12,13,12,11,8,7,8,11,10,8,7,14,13,16,9,11,4,9,11,8,10,11,8,11,11,14
18.04.2022 07:00,4,21,11,16,12,12,6,11,9,12,13,9,6,8,8,12,12,7,14,11,11,9,19,6,9,9,6,8,4,7,11,10,14
18.04.2022 08:00,4,20,10,14,13,10,9,12,2,12,7,9,5,8,2,7,6,7,12,9,10,9,4,6,8,2,6,2,2,6,10,8,6
18.04.2022 09:00,6,15,9,13,16,11,7,12,2,10,2,10,5,8,2,9,5,7,10,9,9,8,3,4,9,2,5,4,2,7,7,8,4
18.04.2022 10:00,8,10,7,11,13,10,4,11,2,8,2,14,5,6,2,8,7,8,8,10,6,8,7,5,9,2,11,8,2,7,7,7,5
18.04.2022 11:00,6,8,6,9,11,10,8,10,4,6,3,18,5,6,2,6,8,9,8,11,6,8,8,6,9,2,16,5,2,7,6,7,2
18.04.2022 12:00,6,6,7,9,6,11,10,10,2,6,7,17,5,6,2,5,9,8,8,12,7,7,4,6,8,4,15,5,6,7,5,7,2
18.04.2022 13:00,6,7,7,7,6,8,5,10,3,5,7,14,6,6,5,2,8,8,8,12,8,7,2,5,8,7,10,2,7,8,5,6,4
18.04.2022 14:00,6,5,6,7,7,7,2,10,7,5,6,13,6,7,6,2,7,8,7,11,7,7,2,8,8,6,8,2,2,8,6,5,11
18.04.2022 15:00,6,5,7,7,10,7,2,10,9,5,5,12,6,7,6,4,8,8,7,12,8,8,4,6,8,4,10,4,6,8,5,5,13
18.04.2022 16:00,9,5,7,8,9,6,2,9,9,6,6,9,6,7,5,3,7,8,7,12,9,7,4,20,8,9,10,6,7,7,5,4,9
18.04.2022 17:00,11,5,8,8,4,3,2,9,5,7,7,7,7,8,6,2,5,7,7,8,10,6,8,23,9,8,15,6,7,7,5,5,12
18.04.2022 18:00,12,5,8,9,2,2,2,9,10,7,13,6,8,9,10,5,6,8,7,8,10,6,16,13,9,6,25,5,7,8,5,6,16
18.04.2022 19:00,12,6,9,10,3,2,2,10,21,9,6,8,9,12,7,7,6,7,7,7,11,6,10,16,10,11,25,8,18,7,7,6,13
18.04.2022 20:00,8,9,11,12,5,2,2,11,21,18,9,13,10,12,14,5,8,8,7,6,12,8,13,29,9,13,12,12,18,7,5,8,20
18.04.2022 21:00,6,13,15,17,7,2,2,10,21,11,15,13,10,9,16,5,13,8,8,6,13,15,14,18,13,14,11,11,20,6,7,12,16
18.04.2022 22:00,5,15,12,11,12,4,2,10,16,18,18,17,12,9,16,8,11,8,9,6,14,14,19,9,13,11,14,8,15,4,6,14,18
18.04.2022 23:00,4,17,18,14,15,8,2,9,22,12,17,12,12,9,16,11,9,7,9,5,14,13,21,9,12,19,16,10,15,4,7,12,12
18.04.2022 24:00,4,23,14,14,12,12,3,9,19,10,14,9,17,7,11,11,14,6,10,5,12,13,17,8,11,15,15,12,14,4,8,11,7
19.04.2022 01:00,4,23,11,12,15,15,4,9,28,9,15,9,13,8,13,11,12,6,10,5,11,13,14,9,11,12,11,9,16,3,6,11,13
19.04.2022 02:00,5,19,11,9,12,13,3,9,20,7,22,8,12,8,13,7,9,6,8,6,12,14,17,7,11,13,11,5,11,3,6,13,12
19.04.2022 03:00,4,35,11,9,9,9,5,9,13,6,19,8,11,8,9,7,10,5,8,6,17,14,21,5,12,10,9,5,12,4,6,12,12
19.04.2022 04:00,4,30,10,10,8,9,5,9,18,9,17,7,9,9,8,10,10,6,9,4,19,14,23,6,14,12,8,6,16,6,6,11,13
19.04.2022 05:00,3,34,9,16,11,10,4,10,15,8,21,9,10,10,14,12,10,6,12,3,10,14,24,6,14,14,8,8,15,6,6,12,18
19.04.2022 06:00,3,32,9,19,16,12,6,12,17,8,23,11,11,13,15,13,12,8,19,6,11,14,37,7,16,22,9,9,9,8,7,13,24
19.04.2022 07:00,3,24,10,18,26,14,7,13,23,7,20,10,11,13,17,15,10,8,32,10,13,20,40,11,16,16,10,13,11,7,8,16,29
19.04.2022 08:00,4,27,11,23,22,12,10,14,20,9,16,10,10,11,11,16,12,8,25,9,15,21,28,10,18,12,7,12,2,9,6,15,23
19.04.2022 09:00,5,19,11,22,22,15,18,15,9,10,3,12,8,10,19,19,11,10,25,10,16,18,25,11,19,15,12,8,2,9,7,17,19
19.04.2022 10:00,7,9,13,24,21,12,9,14,2,11,7,16,8,8,18,19,11,12,27,11,18,11,17,12,18,11,19,7,2,9,8,14,18
19.04.2022 11:00,7,9,13,25,19,15,5,14,7,11,12,15,8,8,6,11,11,    # ,29,13,25,7,9,12,19,5,20,6,4,10,9,13,7
19.04.2022 12:00,8,11,12,23,14,15,6,12,13,11,11,16,8,9,4,10,13,14,28,14,    # ,7,8,12,15,5,16,3,14,8,9,8,3
19.04.2022 13:00,7,11,10,20,13,12,10,11,5,11,6,21,9,10,8,12,13,16,30,14,26,8,4,19,14,8,13,2,9,5,9,7,9
19.04.2022 14:00,8,8,9,16,12,9,9,10,2,13,7,19,9,8,10,9,9,17,26,15,27,8,2,22,13,9,17,2,21,6,11,6,16
19.04.2022 15:00,11,6,7,13,13,8,9,10,2,12,7,16,8,6,10,11,9,18,23,14,28,9,5,21,15,9,16,2,37,8,10,5,18
19.04.2022 16:00,13,6,7,13,10,6,9,10,18,15,7,16,9,6,13,10,11,13,17,12,23,9,8,28,16,9,21,3,18,11,9,4,12
19.04.2022 17:00,13,5,7,11,11,5,4,10,29,15,8,12,8,8,18,9,8,12,15,11,22,9,12,30,13,7,16,6,23,9,12,4,15
19.04.2022 18:00,10,6,9,15,4,2,2,10,18,17,13,11,9,9,16,11,7,10,15,10,18,9,19,18,10,11,13,9,10,12,12,6,19
19.04.2022 19:00,13,10,7,14,8,3,2,10,23,13,18,12,13,10,16,12,8,16,16,10,22,10,23,23,9,20,19,13,13,10,12,9,22
19.04.2022 20:00,12,12,9,13,10,4,2,11,8,16,12,12,14,15,14,12,13,21,20,13,24,9,12,28,11,19,12,10,21,9,10,13,21
19.04.2022 21:00,13,11,12,16,11,2,5,11,7,14,13,14,16,13,13,8,12,17,20,14,23,11,15,37,12,15,10,13,15,7,9,13,12
19.04.2022 22:00,12,9,16,20,10,4,5,11,8,15,13,12,14,13,11,7,10,13,15,10,18,13,19,15,12,13,11,12,17,6,11,15,18
19.04.2022 23:00,7,9,14,17,16,9,6,11,9,15,13,11,14,13,11,9,10,12,14,9,17,13,24,5,12,12,12,9,19,6,10,14,18
19.04.2022 24:00,6,11,12,16,8,8,6,11,13,12,13,11,14,13,11,12,10,10,12,7,15,16,19,5,11,14,13,10,19,5,10,13,24
20.04.2022 01:00,6,12,13,16,7,6,3,12,14,11,17,9,17,12,16,14,10,11,12,8,14,17,12,8,11,11,12,18,14,6,9,12,23
20.04.2022 02:00,6,13,14,19,6,3,5,14,14,12,11,7,16,11,15,12,11,11,14,8,13,14,16,7,10,11,8,14,16,7,9,11,19
20.04.2022 03:00,5,14,15,20,7,6,7,14,17,11,18,7,14,11,15,15,12,12,15,7,13,12,20,6,10,13,9,9,18,9,9,11,17
20.04.2022 04:00,6,17,14,20,10,9,8,14,13,12,15,7,11,12,12,12,13,12,14,8,11,12,19,6,10,12,7,8,22,10,13,12,14
20.04.2022 05:00,6,18,15,27,11,9,9,15,16,16,12,9,12,14,13,12,12,11,18,11,13,13,19,6,11,17,5,10,17,10,13,12,14
20.04.2022 06:00,6,23,18,31,13,13,8,16,18,20,21,12,11,18,15,16,12,19,25,15,16,15,30,9,12,17,9,16,23,10,12,15,14
20.04.2022 07:00,7,25,19,29,19,13,9,17,15,21,22,15,13,17,14,13,15,15,29,16,18,16,32,16,12,12,12,13,7,11,10,15,19
20.04.2022 08:00,7,21,15,24,16,9,12,18,4,15,12,17,11,14,7,8,11,15,24,12,17,15,27,17,12,3,11,11,2,13,10,13,25
20.04.2022 09:00,6,18,13,20,18,11,11,19,2,15,4,15,10,13,14,11,11,13,18,14,14,12,31,10,13,2,13,7,2,12,8,12,16
20.04.2022 10:00,6,12,10,18,13,11,12,17,9,13,2,17,8,13,14,10,14,11,14,14,12,10,18,14,9,2,15,12,4,11,6,11,12
20.04.2022 11:00,7,12,7,22,11,11,11,16,13,12,9,20,9,15,12,11,16,11,13,13,11,8,68,15,8,3,18,9,7,11,6,12,7
20.04.2022 12:00,8,12,8,14,11,12,9,15,12,10,10,22,9,14,17,9,15,12,13,14,11,8,12,12,8,7,14,2,7,11,6,12,4
20.04.2022 13:00,8,10,8,15,10,9,10,15,2,8,5,19,9,14,8,7,9,12,15,15,12,9,7,11,8,8,14,3,7,10,7,11,12
20.04.2022 14:00,8,10,9,16,12,10,8,15,20,7,11,15,8,14,11,8,9,13,13,14,12,10,13,9,7,7,9,7,8,10,8,10,16
20.04.2022 15:00,12,12,11,17,14,10,7,15,18,9,8,14,9,14,14,7,9,14,14,15,13,11,15,9,8,9,17,11,7,11,7,10,15
20.04.2022 16:00,14,14,10,14,12,7,5,15,25,8,11,13,10,13,17,5,11,13,15,16,14,12,19,8,8,16,18,11,11,14,6,10,14
20.04.2022 17:00,15,14,11,15,7,5,5,16,10,8,13,12,12,12,18,9,13,13,15,16,15,14,21,9,9,8,18,9,21,15,7,10,21
20.04.2022 18:00,16,13,12,15,6,4,4,17,25,9,20,11,13,11,18,7,14,12,15,15,16,10,29,13,11,10,21,15,10,10,7,13,30
20.04.2022 19:00,17,15,12,15,8,2,2,17,36,11,15,11,12,14,19,6,15,12,13,12,14,10,20,12,16,16,16,14,22,11,7,14,7
20.04.2022 20:00,15,18,14,22,12,2,2,18,16,13,17,12,13,19,14,8,16,14,14,12,15,14,26,15,17,19,14,14,21,11,10,14,22
20.04.2022 21:00,11,19,18,27,16,8,3,17,23,17,18,13,13,23,13,15,17,15,15,13,15,15,26,68,14,17,16,11,21,14,10,16,11
20.04.2022 22:00,9,16,20,25,25,15,7,16,16,21,20,15,16,20,16,16,16,14,15,12,16,16,19,12,14,17,18,8,20,16,14,16,17
20.04.2022 23:00,8,16,25,26,33,12,7,17,15,16,16,15,18,14,10,15,15,11,17,10,17,19,23,10,16,13,16,8,15,14,16,18,16
20.04.2022 24:00,7,16,21,22,27,12,8,17,14,16,18,15,14,15,14,16,14,12,17,11,16,15,22,9,16,13,12,15,10,12,15,18,15
21.04.2022 01:00,7,16,19,19,15,13,9,17,16,14,18,14,13,16,13,13,16,12,19,12,15,14,21,9,15,10,15,13,9,13,    # ,18,11
21.04.2022 02:00,6,18,17,19,14,14,7,18,12,11,15,13,13,16,16,5,16,13,18,12,16,16,19,7,14,11,9,12,7,16,    # ,19,7
21.04.2022 03:00,7,17,16,20,13,16,8,18,18,12,14,14,14,18,15,7,15,12,19,12,17,15,13,8,14,14,7,13,16,16,    # ,22,16
21.04.2022 04:00,7,15,16,21,16,13,7,20,17,10,8,19,14,17,17,10,15,15,18,12,18,17,16,7,14,15,6,14,14,15,    # ,22,18
21.04.2022 05:00,9,17,17,25,17,15,8,21,21,10,14,21,14,17,17,10,16,13,19,13,18,21,17,6,14,16,8,19,13,16,    # ,23,19
21.04.2022 06:00,10,19,18,35,22,16,8,21,26,12,21,26,15,18,19,13,17,17,21,11,18,24,28,7,15,20,9,20,19,14,    # ,25,24
21.04.2022 07:00,10,21,19,30,25,18,11,25,17,14,16,28,16,17,17,13,17,14,24,13,20,24,29,8,16,16,16,16,18,12,    # ,26,36
21.04.2022 08:00,12,19,19,32,21,13,15,27,19,14,17,26,15,14,25,13,16,17,27,16,24,23,25,8,17,4,19,14,15,11,    # ,24,39
21.04.2022 09:00,14,19,18,27,22,17,13,21,23,17,11,25,15,16,24,15,16,20,25,15,22,20,22,8,17,4,18,7,18,11,    # ,16,27
21.04.2022 10:00,13,17,18,28,21,17,10,19,28,15,9,28,15,16,10,16,17,21,25,15,22,20,23,10,18,5,17,6,13,10,    # ,12,16
21.04.2022 11:00,15,14,17,25,19,20,15,19,20,17,8,32,15,15,18,13,20,21,23,17,23,19,14,16,18,12,15,9,6,9,    # ,13,6
21.04.2022 12:00,15,12,18,25,18,12,11,19,15,13,10,28,16,14,13,13,21,18,21,16,21,20,11,16,16,14,16,8,2,6,    # ,10,7
21.04.2022 13:00,15,9,16,25,16,17,8,19,28,13,7,23,16,15,13,15,19,20,21,16,22,23,9,21,16,13,15,4,2,5,    # ,9,13
21.04.2022 14:00,18,7,15,23,18,13,7,16,16,15,8,21,16,13,15,16,11,19,20,15,21,18,11,13,13,18,15,5,3,6,    # ,9,16
21.04.2022 15:00,18,6,14,22,19,12,7,16,6,12,11,18,13,14,10,12,11,17,19,16,20,16,16,8,14,13,11,8,9,7,    # ,10,18
21.04.2022 16:00,17,6,15,23,15,10,5,16,16,10,10,15,14,14,14,11,11,20,19,17,21,18,28,10,18,9,13,11,15,9,    # ,10,19
21.04.2022 17:00,15,8,15,22,12,7,5,18,27,11,12,13,13,13,12,14,12,17,18,16,21,20,24,11,14,11,11,9,10,9,    # ,11,21
21.04.2022 18:00,14,8,16,24,12,6,5,19,29,14,13,12,12,10,7,10,14,15,15,14,19,24,24,12,13,15,14,4,10,8,    # ,11,8
21.04.2022 19:00,14,8,16,25,16,7,2,20,25,19,12,10,10,9,19,12,15,15,15,13,19,22,18,13,13,13,11,6,14,9,    # ,12,13
21.04.2022 20:00,15,9,17,24,15,11,3,20,26,17,13,8,9,7,15,12,19,24,16,14,20,22,19,21,13,11,11,10,14,15,    # ,12,17
21.04.2022 21:00,14,10,16,23,15,13,6,20,20,18,19,8,10,8,14,14,19,18,18,16,22,20,25,18,15,13,12,10,18,18,    # ,16,14
21.04.2022 22:00,13,11,16,18,13,12,9,21,17,15,13,9,11,9,16,12,20,19,19,15,21,17,21,16,16,13,13,12,16,16,    # ,19,20
21.04.2022 23:00,13,12,14,16,11,10,11,23,11,14,17,9,12,11,13,11,17,15,16,12,18,14,23,25,16,15,10,15,21,13,    # ,21,10
21.04.2022 24:00,13,13,13,17,10,9,8,22,16,16,14,11,14,14,12,13,15,15,16,12,18,13,19,13,15,16,7,15,18,13,    # ,23,10
22.04.2022 01:00,14,16,14,17,15,7,9,22,25,17,16,14,16,17,10,10,15,15,16,13,18,14,21,14,13,15,9,18,8,14,    # ,27,17
22.04.2022 02:00,13,18,17,20,14,7,9,22,23,17,20,17,16,20,11,8,15,13,15,14,19,15,15,12,12,18,12,12,13,15,    # ,30,21
22.04.2022 03:00,13,21,20,25,14,9,10,21,24,18,18,19,16,21,16,11,17,12,15,15,18,17,20,12,12,20,11,14,22,15,    # ,28,21
22.04.2022 04:00,13,22,24,29,12,12,11,20,25,20,23,20,16,21,13,14,16,12,17,15,19,18,20,9,12,18,13,15,26,16,    # ,26,21
22.04.2022 05:00,13,22,28,37,20,16,9,18,22,17,13,21,15,20,14,14,16,14,19,16,21,19,21,9,13,17,17,12,18,16,    # ,22,27
22.04.2022 06:00,14,20,30,43,18,16,11,18,27,20,12,23,15,21,17,16,21,15,25,18,24,24,31,10,16,20,16,10,26,17,    # ,19,25
22.04.2022 07:00,15,18,31,42,26,20,13,19,24,17,16,25,14,19,11,17,18,18,26,20,24,29,29,12,19,16,17,9,17,17,    # ,16,32
22.04.2022 08:00,17,17,27,36,27,17,12,19,6,15,7,23,13,17,7,21,18,20,25,20,24,27,20,16,22,11,14,5,7,17,    # ,14,24
22.04.2022 09:00,21,16,21,29,26,18,13,18,3,16,7,22,11,16,11,17,18,20,24,18,24,23,25,13,23,11,19,3,10,16,    # ,14,11
22.04.2022 10:00,22,16,19,29,18,19,18,17,18,16,10,22,10,14,12,15,19,18,22,17,22,19,20,29,18,8,28,8,3,15,    # ,13,16
22.04.2022 11:00,20,15,18,28,19,20,15,16,6,15,10,22,10,13,15,15,20,20,20,17,22,18,18,25,16,12,21,11,2,16,    # ,12,10
22.04.2022 12:00,19,15,19,26,19,13,16,16,3,15,15,23,11,13,13,14,21,20,22,18,23,16,22,27,19,11,22,11,9,13,    # ,9,6
22.04.2022 13:00,23,13,19,23,    # ,15,19,16,21,17,15,22,12,11,8,16,22,21,22,18,23,16,12,30,18,12,23,9,19,15,    # ,10,9
