Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
19.07.2020 06:00,9,21,18,21,19,17,5,21,8,14,22,22,19,11,10,13,10,15,9,10,14,23,11,20,13,21,13,17,11,13,18,22
19.07.2020 07:00,8,22,17,18,13,18,6,18,3,11,18,21,17,10,11,10,10,15,9,11,14,20,10,19,10,12,9,7,10,9,16,17
19.07.2020 08:00,8,18,16,15,12,12,8,17,2,9,12,20,18,2,6,8,10,13,8,10,16,18,9,14,2,2,8,2,9,6,15,12
19.07.2020 09:00,10,13,17,14,10,3,9,17,2,8,5,17,15,2,11,9,11,15,10,12,13,7,8,14,11,6,8,2,10,6,14,10
19.07.2020 10:00,13,8,16,12,14,8,7,14,2,9,9,17,12,8,16,10,11,17,12,13,10,4,8,14,11,7,9,10,10,5,12,10
19.07.2020 11:00,15,8,15,12,15,12,9,10,12,9,14,13,12,11,16,12,12,18,16,13,12,6,8,12,2,8,10,12,9,5,9,8
19.07.2020 12:00,16,9,15,11,15,14,8,11,16,8,12,11,12,10,9,12,12,17,15,13,13,10,8,10,2,11,2,14,11,7,9,3
19.07.2020 13:00,19,9,15,12,11,11,9,11,23,8,11,11,11,12,8,13,13,18,15,14,13,7,8,8,7,13,7,12,10,8,9,2
19.07.2020 14:00,17,10,14,13,11,11,8,11,2,9,14,12,11,8,9,13,11,18,14,13,14,9,7,8,12,9,10,14,10,7,10,9
19.07.2020 15:00,17,10,14,12,11,8,7,10,9,8,11,13,12,15,5,15,9,17,12,12,13,12,7,8,16,2,13,7,10,8,10,11
19.07.2020 16:00,16,11,14,11,10,8,8,11,19,7,15,12,13,15,8,14,9,17,12,11,13,19,8,8,17,14,14,12,11,8,10,8
19.07.2020 17:00,18,10,14,12,13,7,6,12,8,7,9,13,12,16,9,12,9,14,13,10,13,18,9,7,15,18,11,16,14,9,12,12
19.07.2020 18:00,17,10,14,14,12,6,6,11,23,8,15,13,12,9,11,16,9,14,13,10,13,15,10,9,17,15,13,12,17,9,13,16
19.07.2020 19:00,19,11,14,16,15,8,9,10,24,9,17,12,14,14,11,9,8,15,12,12,13,20,11,11,14,14,20,10,18,11,12,19
19.07.2020 20:00,18,15,12,15,11,11,8,10,24,16,15,13,16,10,14,8,9,14,13,12,16,20,13,14,18,26,13,18,18,12,12,9
19.07.2020 21:00,17,19,12,19,16,16,7,12,34,15,14,17,17,19,14,9,12,18,15,18,20,22,15,16,30,21,14,25,16,14,12,19
19.07.2020 22:00,15,22,13,25,19,19,9,13,29,15,24,18,20,16,18,11,15,22,20,28,22,22,14,18,23,21,23,18,14,19,15,27
19.07.2020 23:00,13,21,15,30,25,21,7,17,20,15,22,20,20,16,22,11,18,24,22,31,20,22,13,18,24,16,13,22,11,21,17,19
19.07.2020 24:00,12,21,16,24,20,14,9,18,19,16,22,20,15,17,13,12,20,23,19,26,17,28,13,18,21,17,18,21,12,20,17,23
20.07.2020 01:00,11,26,14,21,18,20,8,19,12,16,20,21,16,21,20,10,16,20,21,24,17,18,13,16,20,21,10,17,11,16,18,20
20.07.2020 02:00,10,24,14,22,15,21,10,21,10,15,21,21,16,15,17,10,15,19,20,23,18,21,12,15,21,13,17,18,12,17,19,19
20.07.2020 03:00,9,24,14,25,13,21,9,20,16,15,24,21,17,17,20,9,15,17,17,24,17,23,11,17,19,15,13,20,12,16,18,17
20.07.2020 04:00,8,26,14,26,21,21,7,20,28,15,24,20,17,17,18,9,15,17,15,19,17,21,11,17,15,18,15,16,12,17,18,19
20.07.2020 05:00,8,28,15,31,19,25,7,19,21,16,25,20,18,18,12,10,14,18,14,18,17,27,12,17,20,22,13,17,12,16,18,20
20.07.2020 06:00,9,30,17,34,32,17,6,21,16,15,27,20,19,20,21,10,13,22,14,18,24,35,13,20,24,18,15,22,11,16,19,20
20.07.2020 07:00,7,31,17,29,22,23,5,22,13,13,21,24,19,17,13,8,11,24,14,22,20,27,13,17,12,15,16,8,11,11,21,20
20.07.2020 08:00,6,27,15,21,26,12,7,24,6,10,19,25,21,12,15,9,11,24,11,19,22,49,12,15,8,4,21,2,11,7,20,27
20.07.2020 09:00,7,18,14,17,19,11,11,22,2,11,14,21,21,16,17,9,11,23,12,16,21,22,11,13,24,3,39,9,11,7,19,21
20.07.2020 10:00,9,12,14,18,19,12,10,20,2,10,13,15,15,14,17,9,12,24,14,16,19,14,13,11,17,9,39,8,9,8,20,18
20.07.2020 11:00,9,11,15,19,20,9,9,19,11,9,10,12,14,20,19,11,13,26,14,16,17,12,14,12,19,11,17,9,7,8,20,22
20.07.2020 12:00,11,12,14,18,19,13,9,17,17,10,5,12,11,17,16,15,12,25,13,13,15,9,14,11,18,15,6,14,8,7,21,13
20.07.2020 13:00,15,14,13,14,19,10,7,19,17,10,13,12,12,17,13,15,11,27,13,15,13,8,11,9,14,8,17,14,9,8,21,22
20.07.2020 14:00,13,14,13,15,13,11,7,21,22,10,16,11,10,23,14,13,13,25,12,14,12,11,11,9,17,11,26,17,9,7,20,18
20.07.2020 15:00,13,25,12,14,15,18,7,20,9,9,21,10,11,29,15,12,11,25,11,13,12,22,10,13,19,15,31,19,10,8,21,22
20.07.2020 16:00,13,18,13,15,15,9,9,18,30,12,22,10,11,19,12,11,13,24,12,13,12,18,9,12,21,18,5,19,12,10,21,21
20.07.2020 17:00,14,21,13,16,15,8,9,15,16,13,24,11,10,19,16,10,11,25,13,16,12,33,10,11,12,20,16,19,13,11,19,21
20.07.2020 18:00,13,21,13,15,23,10,11,17,27,13,29,11,11,14,12,11,11,26,13,13,14,30,11,11,15,33,22,36,15,11,19,23
20.07.2020 19:00,14,22,13,19,19,10,8,18,35,14,21,11,11,22,16,11,11,28,14,20,15,30,11,14,16,22,26,21,20,12,20,24
20.07.2020 20:00,15,28,14,22,17,12,5,17,37,16,19,13,16,31,11,11,12,29,15,18,17,29,14,21,25,30,20,24,22,11,20,27
20.07.2020 21:00,14,29,15,17,20,19,7,18,31,20,21,19,25,26,23,16,14,34,18,21,21,26,15,26,28,24,22,32,22,16,21,24
20.07.2020 22:00,13,35,17,30,20,26,9,19,20,24,24,21,24,22,21,18,17,35,25,26,21,26,14,28,24,29,11,23,19,17,14,27
20.07.2020 23:00,12,40,19,27,23,18,10,16,30,27,23,22,24,18,24,19,19,33,25,22,21,33,14,27,27,24,8,20,17,26,11,19
20.07.2020 24:00,10,40,19,29,26,18,10,13,25,23,19,24,23,18,18,18,19,27,21,17,20,23,14,26,25,39,9,20,19,23,8,10
21.07.2020 01:00,10,35,20,28,31,26,10,13,20,20,14,23,20,8,26,16,20,30,20,25,18,36,13,24,28,32,11,21,21,23,8,8
21.07.2020 02:00,11,31,24,31,28,21,12,14,13,21,20,22,17,10,21,15,20,24,17,21,15,24,12,25,20,22,9,23,24,22,8,9
21.07.2020 03:00,10,28,22,29,24,20,11,14,15,21,24,22,17,13,20,16,17,20,12,20,15,24,11,23,18,20,9,35,24,20,8,13
21.07.2020 04:00,10,29,22,27,23,23,10,13,20,20,21,18,18,13,24,15,19,17,10,17,15,29,12,23,22,18,9,27,18,19,8,12
21.07.2020 05:00,10,27,21,32,26,25,10,10,15,20,17,17,22,10,19,17,19,23,11,17,16,24,23,23,21,24,7,22,16,18,7,10
21.07.2020 06:00,10,25,23,35,26,22,9,12,14,21,15,20,24,16,24,21,21,26,12,19,18,20,18,23,27,19,7,25,17,19,8,13
21.07.2020 07:00,10,20,25,39,26,23,10,12,7,18,17,22,23,9,25,24,16,32,13,26,24,26,19,22,14,10,10,5,17,22,8,10
21.07.2020 08:00,11,17,25,35,29,19,13,13,4,16,11,23,21,2,23,25,19,34,16,31,21,23,18,21,8,2,11,2,18,15,8,11
21.07.2020 09:00,13,17,24,29,30,23,10,    # ,2,16,7,23,20,2,28,26,23,38,19,38,22,22,15,19,21,2,11,3,17,11,8,12
21.07.2020 10:00,15,16,25,29,24,21,10,#,3,14,13,23,19,5,27,29,23,    # ,22,34,21,24,16,17,17,5,14,10,13,11,8,10
21.07.2020 11:00,17,17,23,29,32,26,10,#,17,14,20,22,20,12,29,33,23,31,22,32,21,14,19,17,24,17,9,11,11,12,8,12
21.07.2020 12:00,20,15,23,29,24,22,12,    # ,14,14,20,21,19,15,23,28,23,31,22,29,24,16,19,17,26,22,4,17,11,13,10,3
21.07.2020 13:00,19,14,22,25,24,18,13,16,22,16,18,22,20,11,17,24,20,29,21,38,25,14,16,17,29,18,13,19,12,13,12,6
21.07.2020 14:00,18,15,22,26,24,22,11,14,9,16,20,20,20,17,20,23,21,30,21,36,22,14,13,17,21,15,13,20,13,15,13,12
21.07.2020 15:00,17,14,23,27,27,21,8,14,16,18,15,19,20,14,26,22,24,29,23,32,20,19,13,18,23,14,8,21,13,18,10,11
21.07.2020 16:00,20,13,25,28,34,21,10,11,7,18,18,19,20,17,23,18,27,27,23,33,20,18,15,14,29,23,10,18,14,19,9,13
21.07.2020 17:00,26,14,25,30,35,    # ,12,9,15,20,19,19,19,10,24,20,24,22,26,24,15,18,15,13,21,17,14,13,13,20,9,10
21.07.2020 18:00,26,11,25,25,31,    # ,11,9,22,24,26,18,18,11,25,23,24,24,21,26,16,21,15,18,22,23,17,18,14,19,9,13
21.07.2020 19:00,29,9,22,23,20,    # ,12,8,31,22,11,17,16,7,36,21,23,26,22,27,18,28,19,30,18,29,16,16,14,21,9,17
21.07.2020 20:00,27,9,23,23,22,13,16,7,17,21,14,15,16,16,23,21,21,25,21,27,17,19,20,30,20,29,14,19,15,24,9,17
21.07.2020 21:00,25,13,22,23,28,16,15,9,28,23,12,16,18,20,21,24,19,23,18,24,17,16,14,29,21,22,20,26,15,29,10,25
21.07.2020 22:00,24,16,22,25,24,30,17,10,27,23,15,16,20,12,25,21,19,22,20,21,15,21,12,32,20,10,11,20,18,27,11,20
21.07.2020 23:00,23,16,20,21,11,5,16,10,21,22,15,15,22,11,22,17,23,20,19,29,12,26,15,30,24,17,12,24,18,26,11,16
21.07.2020 24:00,22,15,19,22,5,18,9,11,14,20,14,14,24,15,20,21,22,20,21,26,9,19,15,29,23,16,12,19,17,25,10,19
22.07.2020 01:00,21,14,17,37,12,35,8,8,12,19,11,11,17,19,18,27,23,21,22,26,7,18,12,28,12,12,13,17,17,22,9,13
22.07.2020 02:00,21,15,16,18,15,14,9,7,12,23,17,10,16,10,22,28,25,21,24,28,6,15,13,27,12,8,15,15,16,23,10,12
22.07.2020 03:00,21,15,15,16,18,17,12,8,15,22,12,10,15,14,17,29,22,23,25,28,6,18,15,25,18,16,14,18,12,22,9,15
22.07.2020 04:00,19,16,14,16,14,14,15,8,15,21,18,10,14,14,16,30,20,21,20,23,6,17,20,25,16,18,13,16,11,23,9,19
22.07.2020 05:00,16,16,14,17,19,15,12,9,17,25,17,10,14,15,17,26,19,19,17,19,7,20,23,24,20,12,10,21,10,21,10,16
22.07.2020 06:00,16,19,14,17,15,15,20,10,8,30,17,11,14,17,16,24,18,21,15,20,7,26,22,24,17,14,13,10,9,22,10,18
22.07.2020 07:00,15,20,15,20,22,15,21,14,2,26,12,11,13,15,20,22,17,20,16,26,9,27,24,22,12,10,8,3,8,22,11,20
22.07.2020 08:00,14,13,16,21,18,13,14,13,2,23,9,14,13,14,24,18,18,22,16,35,11,18,23,17,2,2,10,2,8,22,10,21
22.07.2020 09:00,11,11,18,21,23,12,15,13,2,20,4,17,13,13,17,20,20,23,16,21,13,23,22,17,9,2,8,8,7,17,10,13
22.07.2020 10:00,11,11,17,17,20,19,9,13,6,17,7,17,12,12,23,21,18,23,16,19,14,22,19,18,12,11,10,49,7,14,10,12
22.07.2020 11:00,10,10,14,14,16,15,11,11,30,12,17,15,12,11,20,20,15,19,13,19,12,18,13,17,13,19,11,81,7,14,10,12
22.07.2020 12:00,12,9,14,14,18,15,15,10,15,13,16,12,10,16,16,22,16,19,16,19,12,12,10,16,14,14,6,50,7,13,10,6
22.07.2020 13:00,15,10,16,16,12,17,7,9,12,17,10,12,9,12,11,22,17,21,17,26,15,6,10,15,12,12,10,11,7,12,11,11
22.07.2020 14:00,17,12,16,16,20,14,7,9,14,16,12,13,10,9,12,23,19,24,18,27,25,13,12,14,12,10,12,10,7,14,12,16
22.07.2020 15:00,19,12,16,16,14,14,11,14,19,16,12,14,11,12,18,22,19,26,19,25,22,12,14,13,12,9,12,10,8,16,13,14
22.07.2020 16:00,21,14,18,21,21,12,9,12,13,16,11,15,11,11,15,16,18,24,19,27,23,16,12,13,18,12,12,7,9,15,13,16
22.07.2020 17:00,26,15,19,21,18,14,8,12,16,16,16,17,13,8,18,14,16,23,19,23,21,21,11,13,13,23,11,10,10,15,14,15
22.07.2020 18:00,27,15,19,24,25,15,11,10,19,16,21,17,13,12,19,16,17,22,19,22,21,26,12,12,12,25,15,10,11,17,16,19
22.07.2020 19:00,24,16,19,25,20,12,16,10,35,16,14,16,14,12,16,15,17,21,19,21,20,34,13,13,13,32,19,15,12,16,18,18
22.07.2020 20:00,22,17,25,25,22,18,15,8,19,17,16,16,18,19,19,16,18,23,21,23,21,24,15,14,14,34,13,14,15,17,25,26
22.07.2020 21:00,20,23,23,27,22,24,11,13,33,18,18,18,19,22,18,20,26,25,24,25,24,26,16,16,22,25,16,23,17,18,31,33
22.07.2020 22:00,20,23,26,29,27,19,12,17,34,17,22,19,18,12,16,19,29,31,30,29,25,20,14,20,24,19,13,25,15,20,35,22
22.07.2020 23:00,19,23,24,31,28,19,12,18,32,18,32,15,18,15,17,14,29,37,28,35,21,23,15,20,25,20,13,9,15,22,28,28
22.07.2020 24:00,17,26,25,31,24,19,13,15,20,23,32,15,18,17,19,14,26,39,31,34,19,28,17,18,27,22,13,2,16,26,14,20
23.07.2020 01:00,16,24,22,26,26,28,6,14,15,21,39,15,15,17,17,11,26,32,29,33,18,31,15,19,17,22,11,6,15,26,14,19
23.07.2020 02:00,19,23,22,26,22,20,7,14,13,21,24,16,13,17,19,11,27,29,29,26,16,27,16,19,18,18,13,8,14,28,11,18
23.07.2020 03:00,19,24,22,28,21,21,5,14,14,21,33,16,13,17,14,10,29,27,31,25,17,23,17,19,18,14,16,16,13,28,11,18
23.07.2020 04:00,18,23,22,26,22,28,6,14,8,23,29,15,20,20,19,10,25,28,28,25,22,26,18,18,15,17,15,21,12,30,11,17
23.07.2020 05:00,15,39,23,35,23,27,11,14,9,24,29,16,14,21,22,10,25,32,29,30,18,26,20,18,16,18,16,17,11,29,12,16
23.07.2020 06:00,14,27,26,42,28,25,13,21,8,27,24,17,16,23,23,9,24,33,26,29,16,27,18,18,18,16,17,12,11,27,12,21
23.07.2020 07:00,13,31,26,36,22,16,11,22,2,28,21,20,14,24,18,9,21,33,22,33,21,26,16,17,16,15,16,8,10,19,16,22
23.07.2020 08:00,12,22,24,31,23,5,8,23,2,22,13,17,12,21,23,8,19,30,19,32,25,27,16,17,5,3,11,9,10,11,14,22
23.07.2020 09:00,13,16,22,33,19,6,14,20,2,17,7,18,12,14,15,9,18,28,18,26,26,27,15,20,15,3,14,18,10,12,14,15
23.07.2020 10:00,15,12,21,31,23,11,13,19,6,17,17,19,11,14,20,8,18,26,18,28,23,20,14,22,16,12,14,13,10,13,14,16
23.07.2020 11:00,15,11,19,25,28,17,17,18,29,18,20,17,14,16,23,9,17,25,19,27,22,20,13,28,20,18,11,13,9,13,13,19
23.07.2020 12:00,17,15,18,22,21,19,15,17,17,17,17,17,15,13,18,10,16,28,19,21,22,13,11,23,20,19,2,12,9,11,13,18
23.07.2020 13:00,18,14,19,26,25,20,17,16,32,14,18,19,16,13,24,9,17,29,19,29,26,7,11,14,21,14,11,18,10,12,14,18
23.07.2020 14:00,19,15,21,31,    # ,    # ,14,16,6,15,12,19,17,16,20,11,18,31,20,31,22,20,12,12,16,15,17,16,11,15,16,19
23.07.2020 15:00,26,13,19,23,    # ,    # ,15,17,14,15,18,18,18,13,25,12,20,31,22,29,21,11,13,13,17,16,17,13,13,14,16,18
23.07.2020 16:00,23,14,17,14,    # ,    # ,14,17,13,16,15,20,18,19,24,14,16,29,17,24,20,17,15,14,25,18,16,18,13,14,18,18
23.07.2020 17:00,18,15,17,18,    # ,    # ,15,16,4,16,16,20,18,16,14,16,16,29,16,22,19,25,15,16,16,27,14,18,13,15,22,17
23.07.2020 18:00,16,15,18,21,    # ,    # ,17,14,25,21,24,20,18,4,9,17,16,30,19,21,16,20,20,24,20,30,19,18,14,18,19,16
23.07.2020 19:00,13,16,20,25,26,17,15,15,33,22,15,19,17,14,15,18,17,33,21,22,16,29,12,19,18,24,17,15,15,19,18,19
23.07.2020 20:00,14,19,20,24,26,24,10,17,26,33,20,18,21,25,17,19,20,32,23,23,18,24,7,30,21,33,19,22,17,20,47,24
23.07.2020 21:00,14,24,21,26,24,24,15,19,37,27,21,21,22,21,21,19,18,32,21,23,18,27,9,27,26,26,18,33,21,24,33,27
23.07.2020 22:00,14,27,22,23,23,26,12,23,34,26,30,22,24,17,26,15,15,30,21,22,20,32,9,29,29,25,18,19,21,27,24,24
23.07.2020 23:00,13,30,24,23,27,22,16,21,38,28,26,23,24,22,23,12,17,27,18,22,19,29,8,31,28,26,14,23,22,27,17,27
23.07.2020 24:00,12,36,25,26,26,17,12,19,21,27,30,25,20,21,25,12,19,26,17,22,17,40,8,28,23,26,11,19,21,29,18,29
24.07.2020 01:00,12,32,26,36,14,21,14,18,21,36,38,24,19,20,23,13,18,23,21,20,16,39,8,28,30,22,22,24,22,32,18,18
24.07.2020 02:00,12,30,26,25,15,30,16,18,20,25,50,19,20,24,24,14,17,21,19,18,17,30,9,25,25,20,15,19,21,27,21,19
24.07.2020 03:00,10,23,25,25,21,22,14,22,19,24,27,17,20,17,22,16,15,19,21,19,18,24,10,23,21,14,15,22,20,26,19,21
24.07.2020 04:00,10,25,24,29,17,30,14,24,15,26,25,16,29,16,22,15,16,19,21,18,15,28,11,22,22,24,14,29,19,25,17,20
24.07.2020 05:00,9,28,23,32,21,28,14,23,16,23,24,17,20,18,23,17,17,21,16,17,16,33,12,22,20,24,16,20,17,24,18,22
24.07.2020 06:00,9,30,22,29,25,29,13,27,20,20,25,17,21,21,19,18,15,24,17,20,15,29,12,22,18,12,19,20,17,24,19,18
24.07.2020 07:00,10,30,22,30,21,28,13,26,14,22,20,21,21,30,21,21,15,30,18,20,24,40,16,21,24,13,12,16,16,18,21,23
24.07.2020 08:00,10,37,21,25,26,16,13,29,6,18,31,20,22,8,21,17,14,30,17,21,26,54,15,23,16,20,17,12,15,11,21,25
24.07.2020 09:00,11,25,20,23,25,12,16,25,3,17,22,19,21,8,23,17,15,31,19,19,26,41,10,25,24,12,27,23,16,10,23,31
24.07.2020 10:00,12,13,18,22,22,11,11,21,19,18,25,21,16,21,19,17,15,29,18,20,22,20,9,25,29,17,36,19,16,12,20,17
24.07.2020 11:00,12,12,16,17,20,11,15,16,19,17,16,20,15,16,23,19,14,25,14,16,17,22,7,27,25,12,28,23,14,16,17,22
24.07.2020 12:00,13,14,15,17,21,17,13,10,2,18,21,15,14,26,14,20,12,22,12,16,12,11,5,25,17,15,12,10,13,14,13,10
24.07.2020 13:00,16,11,16,17,20,15,12,10,8,17,15,15,13,12,16,18,13,25,13,16,10,13,5,17,17,13,14,12,14,13,13,13
24.07.2020 14:00,17,10,17,17,20,14,19,14,11,16,14,14,14,11,16,13,14,23,13,20,10,13,6,14,15,13,10,13,12,13,15,12
24.07.2020 15:00,17,8,17,18,25,17,15,13,12,14,18,12,13,13,19,12,15,26,15,24,10,15,5,14,11,22,9,19,12,14,14,10
24.07.2020 16:00,18,16,21,16,19,9,9,11,11,12,15,11,13,12,18,12,21,28,17,21,10,14,5,14,14,17,17,18,14,11,16,10
24.07.2020 17:00,13,14,23,17,22,21,5,11,19,10,5,9,12,12,19,12,17,25,15,16,11,2,7,14,13,19,19,11,14,11,18,20
24.07.2020 18:00,14,16,22,14,14,8,6,14,18,10,17,10,11,13,14,10,11,20,12,12,15,13,8,10,14,32,23,13,15,12,18,22
24.07.2020 19:00,13,16,19,13,11,8,9,16,23,13,19,15,14,11,20,12,11,21,13,13,16,22,11,18,16,22,20,16,14,10,15,16
24.07.2020 20:00,12,19,21,15,13,8,9,18,27,23,19,17,15,16,17,12,12,23,13,17,16,19,10,16,15,41,21,19,21,8,16,21
24.07.2020 21:00,12,22,18,15,16,13,5,19,29,20,20,19,16,17,16,10,12,21,13,16,16,19,10,18,20,25,31,19,16,11,19,27
24.07.2020 22:00,12,26,18,15,15,14,6,17,22,15,25,19,20,18,12,10,12,22,15,17,15,26,9,27,21,14,30,30,15,12,21,26
24.07.2020 23:00,11,28,20,15,16,12,7,16,26,16,27,19,22,21,14,14,13,23,15,18,14,24,9,26,27,22,23,27,14,11,22,25
24.07.2020 24:00,11,26,23,14,14,14,5,16,25,16,26,17,24,20,14,13,13,20,13,18,15,26,9,24,29,23,18,20,15,11,23,18
25.07.2020 01:00,10,27,27,14,10,14,6,17,28,16,35,17,23,23,17,10,12,17,11,17,13,24,10,24,25,25,25,29,15,11,24,22
25.07.2020 02:00,10,26,25,10,6,8,7,20,25,18,33,18,21,19,13,10,10,12,10,13,11,25,12,23,16,19,17,17,14,12,26,22
25.07.2020 03:00,10,24,22,9,9,8,6,25,27,15,20,17,19,18,14,9,9,11,9,11,12,19,13,23,16,23,18,17,15,11,21,21
25.07.2020 04:00,10,23,21,8,8,9,5,24,20,13,21,15,19,17,13,9,9,11,8,9,13,20,14,29,15,16,16,21,14,11,18,22
25.07.2020 05:00,10,24,19,9,10,7,6,22,25,11,20,13,20,17,14,9,9,13,9,9,14,25,15,31,17,22,23,18,14,10,18,22
25.07.2020 06:00,10,22,18,10,11,11,7,23,16,10,23,14,19,16,12,10,9,14,9,10,14,18,15,28,27,17,17,18,14,9,18,21
25.07.2020 07:00,9,18,18,12,12,10,5,22,7,9,16,15,18,13,8,9,9,16,9,10,15,20,15,23,8,13,17,4,15,7,17,20
25.07.2020 08:00,8,16,18,16,11,8,8,21,5,9,14,16,16,15,7,8,9,16,8,10,13,15,15,19,2,2,25,4,15,6,17,21
25.07.2020 09:00,8,15,18,15,11,8,12,18,3,9,6,15,13,12,8,7,9,15,8,10,9,14,13,14,4,5,12,13,15,6,17,16
25.07.2020 10:00,9,9,18,12,15,10,15,17,3,10,17,14,12,12,13,7,10,16,10,12,10,13,14,10,9,9,13,14,13,7,17,12
25.07.2020 11:00,11,7,17,12,20,14,13,14,9,11,11,11,10,15,16,6,12,19,13,15,12,16,12,11,13,7,11,16,10,8,11,11
25.07.2020 12:00,12,7,15,13,13,15,10,14,11,12,16,9,11,12,17,5,13,22,14,16,11,10,12,11,24,8,3,10,10,8,11,2
25.07.2020 13:00,13,7,15,13,17,9,11,13,16,9,4,9,20,16,14,6,12,20,13,17,8,2,11,8,19,10,7,10,10,10,11,6
25.07.2020 14:00,14,7,15,15,12,13,9,11,2,12,9,9,17,6,18,7,12,22,14,16,9,2,9,8,18,3,8,13,11,10,10,9
25.07.2020 15:00,13,7,14,12,15,10,8,10,5,17,10,9,11,8,13,6,12,20,13,17,10,2,8,10,2,11,9,10,10,11,10,5
25.07.2020 16:00,13,7,13,11,12,9,13,11,10,12,7,9,7,11,13,7,22,17,10,12,11,5,9,11,5,10,10,9,11,12,10,10
25.07.2020 17:00,13,8,13,11,10,8,9,11,8,8,12,9,8,8,16,8,91,19,14,15,11,13,8,10,14,18,10,10,11,10,11,15
25.07.2020 18:00,13,9,13,15,15,8,7,11,8,9,16,10,10,10,15,8,18,21,14,16,11,14,11,9,14,22,14,8,11,10,10,11
25.07.2020 19:00,13,10,13,13,10,6,8,11,31,12,14,11,11,12,10,7,10,23,16,17,13,19,14,12,14,41,14,13,12,11,8,12
25.07.2020 20:00,14,15,15,19,14,8,7,12,22,14,12,12,17,18,9,7,11,21,21,24,14,14,13,13,19,48,15,13,17,12,9,13
25.07.2020 21:00,13,20,15,23,17,16,8,20,26,20,15,16,22,16,15,8,12,21,23,26,18,16,15,15,23,29,19,20,15,17,17,20
25.07.2020 22:00,12,22,16,24,20,16,8,22,32,22,17,19,16,18,15,11,13,24,21,32,21,21,13,19,31,27,21,18,17,23,18,19
25.07.2020 23:00,11,32,17,25,20,19,8,22,19,24,19,19,15,16,18,9,14,26,20,30,22,29,13,20,34,28,18,19,17,17,22,27
25.07.2020 24:00,9,34,17,24,21,16,8,32,23,22,31,21,15,15,23,8,13,24,17,25,19,30,11,19,29,23,15,20,15,20,25,29
26.07.2020 01:00,8,27,17,24,26,14,3,27,21,19,22,24,16,13,17,9,13,23,14,22,18,19,11,18,25,    # ,14,18,15,19,23,28
26.07.2020 02:00,9,27,17,25,21,14,2,22,14,17,10,23,16,14,19,8,12,19,9,15,18,19,12,15,23,    # ,16,19,15,20,20,22
26.07.2020 03:00,8,21,18,24,17,18,4,16,12,17,19,19,16,13,22,7,10,15,9,12,21,17,11,15,18,    # ,12,14,15,18,20,20
26.07.2020 04:00,9,17,17,20,20,14,7,14,13,18,15,16,15,17,19,7,11,14,7,11,20,16,11,15,20,    # ,12,16,13,16,16,22
26.07.2020 05:00,8,19,16,18,19,14,7,14,16,19,18,17,15,14,17,8,11,12,7,10,18,15,12,14,18,    # ,24,20,12,16,15,26
26.07.2020 06:00,8,17,16,16,16,14,7,17,15,18,19,19,16,12,17,8,10,11,6,9,16,22,12,14,20,    # ,18,16,11,16,15,34
26.07.2020 07:00,7,19,16,17,16,15,6,18,22,11,22,21,21,10,18,9,9,12,6,9,12,30,11,14,18,    # ,16,37,11,14,13,37
26.07.2020 08:00,10,21,17,18,14,22,6,19,16,9,21,24,21,14,17,10,10,19,9,16,11,32,12,15,22,    # ,17,17,14,11,13,    # 
26.07.2020 09:00,11,22,16,14,13,18,6,17,12,11,13,20,17,10,19,9,11,25,11,17,12,18,18,16,35,    # ,12,19,14,12,12,    # 
26.07.2020 10:00,10,19,15,12,11,11,5,15,6,13,11,20,13,6,16,11,13,16,11,17,14,16,27,19,18,    # ,2,13,15,16,11,    # 
26.07.2020 11:00,9,12,13,11,7,2,5,13,2,12,2,14,12,9,9,11,11,14,9,15,14,2,23,22,10,    # ,2,8,16,17,9,    # 
26.07.2020 12:00,10,8,13,12,8,2,7,10,2,9,2,10,9,6,5,9,11,17,9,14,16,2,16,20,3,    # ,2,2,14,16,7,    # 
26.07.2020 13:00,9,6,12,12,9,5,10,9,4,10,10,9,9,3,3,8,10,12,8,12,14,15,12,12,2,    # ,2,2,10,10,6,    # 
26.07.2020 14:00,9,5,11,12,9,5,9,8,10,11,2,9,9,3,2,9,8,12,7,9,10,2,8,10,2,    # ,13,9,7,11,6,    # 
26.07.2020 15:00,9,4,11,15,16,6,8,6,2,6,8,7,11,2,3,10,8,12,6,8,9,2,7,7,7,    # ,3,12,9,7,5,    # 
26.07.2020 16:00,9,4,11,8,8,8,7,7,21,6,10,7,7,12,10,11,8,13,6,11,8,7,7,7,40,    # ,2,2,11,5,5,    # 
