Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
10.01.2022 24:00,12,21,36,23,26,26,24,5,38,26,30,26,18,22,13,13,33,18,16,14,25,29,27,13,14,16,16,41,22,20,13,20,8,33,37,41,13,15,27,23,10,30,14,21,4,14,25,31
11.01.2022 01:00,12,14,31,22,22,22,19,7,29,24,27,24,20,21,11,14,34,15,14,13,25,23,28,9,15,19,17,29,15,17,10,15,7,34,32,36,13,14,26,16,10,30,15,20,4,12,26,33
11.01.2022 02:00,10,22,28,21,24,23,21,7,11,28,23,22,19,20,13,12,32,14,14,15,24,25,33,10,13,19,15,21,14,15,11,21,8,25,31,32,17,27,25,18,9,31,13,19,4,14,20,34
11.01.2022 03:00,10,28,25,22,20,22,21,7,21,23,24,20,13,20,12,12,35,18,15,16,23,24,27,9,11,16,11,18,13,14,13,20,7,18,29,28,16,23,25,21,15,31,10,12,3,13,22,32
11.01.2022 04:00,10,15,24,22,20,22,19,7,19,26,24,15,16,18,13,10,30,20,16,18,22,24,19,9,9,17,10,19,14,15,13,15,7,20,31,30,17,18,25,21,9,31,9,20,3,16,17,31
11.01.2022 05:00,9,31,27,19,18,20,17,7,11,22,31,15,17,22,14,15,35,12,19,15,20,24,20,11,10,17,8,25,16,15,12,11,7,27,31,39,24,23,24,22,9,32,11,18,3,21,21,29
11.01.2022 06:00,7,33,26,21,30,22,18,6,15,18,28,19,26,20,15,15,40,18,22,18,19,22,27,17,11,28,11,36,15,17,16,16,6,34,33,44,25,35,24,32,17,34,16,23,3,21,34,32
11.01.2022 07:00,7,30,25,27,37,23,20,5,14,22,34,18,27,16,17,26,43,37,30,23,18,26,36,20,24,31,23,46,20,23,16,15,7,43,35,60,23,20,28,42,23,36,21,27,3,26,33,39
11.01.2022 08:00,7,33,28,35,42,29,26,5,29,28,38,16,32,18,19,31,61,49,35,36,19,32,39,29,26,34,28,56,22,34,21,15,7,46,38,71,36,29,28,45,30,35,27,18,4,25,38,50
11.01.2022 09:00,8,28,30,40,49,34,30,5,31,28,40,11,30,17,21,21,55,47,37,32,17,42,39,40,22,36,15,53,22,37,31,18,10,48,36,65,34,26,28,51,28,35,29,31,4,23,40,49
11.01.2022 10:00,7,19,33,28,44,27,25,4,28,31,43,15,24,21,19,23,35,29,25,26,20,36,35,33,18,31,11,45,21,37,28,14,8,41,34,65,30,25,31,40,25,35,32,26,4,23,34,51
11.01.2022 11:00,6,17,34,19,34,19,15,4,22,29,34,24,29,21,11,12,26,21,15,15,20,27,24,31,17,31,11,40,21,37,19,14,8,37,22,61,31,26,34,32,20,37,25,25,5,16,20,38
11.01.2022 12:00,10,17,36,17,35,18,11,4,15,23,31,24,19,21,11,11,18,16,11,13,22,17,14,24,18,22,10,31,16,30,15,16,7,19,14,49,19,22,33,26,16,42,18,13,4,13,18,32
11.01.2022 13:00,17,14,38,18,31,18,10,5,16,21,19,12,24,9,8,11,15,15,12,14,27,12,11,11,21,26,9,43,15,33,10,7,6,19,12,55,22,17,33,30,12,23,15,10,5,14,18,33
11.01.2022 14:00,15,15,36,29,41,19,9,4,15,21,13,7,25,11,14,12,19,14,12,14,30,14,15,14,15,19,10,44,15,29,9,5,4,18,11,61,17,11,27,26,14,14,15,12,6,13,15,40
11.01.2022 15:00,13,15,14,22,43,18,10,5,10,25,19,7,21,8,11,12,18,16,12,18,35,14,17,10,11,21,8,50,17,29,12,5,5,18,12,65,17,16,12,27,15,15,15,11,6,13,18,39
11.01.2022 16:00,10,20,12,25,45,21,12,4,13,25,31,5,24,9,14,18,22,20,16,23,33,15,21,10,12,23,9,55,19,34,15,6,6,24,11,66,19,22,13,29,18,13,18,13,7,14,20,33
11.01.2022 17:00,14,19,16,26,51,25,15,5,21,38,20,7,34,11,20,17,28,27,15,33,7,21,24,18,26,31,14,58,25,34,13,6,7,33,13,71,27,26,21,43,20,15,28,16,8,21,26,42
11.01.2022 18:00,18,17,16,33,55,30,18,5,25,35,21,5,32,17,21,20,23,25,33,32,10,24,24,25,28,38,19,69,36,39,17,9,8,32,18,57,46,22,30,43,27,28,35,16,8,32,26,26
11.01.2022 19:00,16,22,15,34,54,31,25,6,23,32,41,6,25,10,15,16,28,22,45,45,11,20,21,26,28,52,22,64,36,38,19,10,11,37,29,55,51,18,27,46,30,39,35,25,7,37,33,25
11.01.2022 20:00,17,23,13,42,56,34,33,6,19,29,34,5,28,12,6,11,21,17,35,49,7,20,31,16,22,47,21,53,32,30,18,12,13,33,27,52,46,13,20,43,23,53,26,42,7,32,29,22
11.01.2022 21:00,22,17,20,32,43,33,29,5,16,27,23,8,37,15,10,12,16,17,14,59,8,32,37,14,26,41,16,43,26,28,18,9,8,45,26,47,43,11,17,31,12,51,21,30,7,34,13,18
11.01.2022 22:00,20,14,21,30,39,25,22,5,20,31,18,6,35,16,10,8,26,17,9,54,7,39,38,15,22,36,15,34,20,21,13,8,7,45,32,43,42,12,17,28,9,52,15,15,8,30,14,14
11.01.2022 23:00,14,12,27,26,34,25,18,4,9,36,17,6,36,18,14,8,28,19,9,49,5,34,40,14,24,41,18,31,20,21,22,8,6,37,13,26,30,22,19,28,11,43,13,12,7,30,13,18
11.01.2022 24:00,18,9,21,22,27,22,20,4,7,23,17,5,32,17,11,7,21,19,12,36,6,17,26,11,26,36,12,28,19,21,29,5,6,22,9,21,25,16,18,25,12,23,9,16,7,29,11,11
12.01.2022 01:00,18,9,10,22,20,17,18,10,10,18,21,5,31,12,13,6,30,20,11,45,5,15,27,10,23,26,10,25,16,14,24,4,6,22,7,15,14,24,15,19,15,18,7,12,6,25,19,10
12.01.2022 02:00,10,10,9,16,16,15,14,6,18,16,20,5,27,10,13,6,18,16,17,18,5,13,25,9,23,23,13,21,15,14,24,6,6,12,8,13,11,19,17,15,10,22,6,9,5,30,17,11
12.01.2022 03:00,8,10,16,19,20,19,13,5,16,20,19,5,19,11,15,9,29,14,15,9,5,12,19,14,24,27,13,20,15,18,20,6,6,10,7,13,13,20,16,16,9,15,6,11,5,21,20,14
12.01.2022 04:00,7,13,21,25,20,17,16,4,11,21,19,6,17,9,17,9,15,12,21,10,5,13,23,10,22,27,18,25,18,18,17,7,5,8,8,16,16,19,15,14,9,10,5,15,4,16,17,16
12.01.2022 05:00,8,14,25,20,20,18,18,4,12,19,18,6,28,10,20,15,22,9,22,12,8,12,20,10,19,23,20,32,22,23,16,6,5,21,9,21,21,21,15,14,14,10,5,21,4,15,12,21
12.01.2022 06:00,7,33,33,21,27,19,22,21,8,23,24,5,31,12,20,15,45,25,30,19,11,30,23,17,22,24,17,37,23,23,18,8,5,21,13,36,21,13,22,18,17,12,7,22,4,25,16,43
12.01.2022 07:00,7,39,51,19,32,17,18,19,19,24,44,13,36,23,26,20,58,26,37,24,16,24,27,20,22,33,13,49,19,26,20,19,9,42,24,68,30,11,34,23,27,21,11,25,4,36,18,52
12.01.2022 08:00,5,58,49,22,39,22,13,4,21,37,42,8,26,37,30,26,47,29,34,29,24,25,39,20,21,34,18,54,31,38,23,18,10,39,50,73,42,13,32,23,27,32,14,42,4,38,20,57
12.01.2022 09:00,7,57,47,28,40,28,14,5,30,24,41,6,30,33,32,48,51,22,25,26,33,29,38,37,22,37,20,61,39,42,20,16,10,35,48,65,36,10,43,25,16,20,16,45,5,38,21,51
12.01.2022 10:00,6,41,49,19,26,20,14,13,16,21,36,8,29,24,27,24,53,19,18,21,21,28,33,23,25,42,25,60,41,40,22,14,9,26,36,51,33,7,43,26,12,19,15,42,5,21,19,45
12.01.2022 11:00,7,34,44,17,30,21,12,6,9,19,36,13,22,23,24,14,47,27,16,20,28,33,29,17,22,40,19,49,32,34,    # ,14,8,21,23,42,28,9,26,25,15,12,10,42,5,15,19,39
12.01.2022 12:00,6,29,26,16,34,21,13,7,11,20,31,10,18,29,9,14,41,17,13,22,23,18,27,21,17,38,15,46,22,34,    # ,13,7,28,29,49,24,8,22,25,17,17,16,35,7,14,17,27
12.01.2022 13:00,5,32,17,23,36,23,14,6,9,20,26,7,24,24,7,11,39,12,16,20,17,15,31,16,17,43,27,60,28,38,16,9,8,29,28,32,23,13,22,25,16,23,17,25,7,13,14,20
12.01.2022 14:00,6,17,19,29,47,32,21,14,11,19,22,7,28,22,8,10,40,15,14,22,11,15,24,11,19,41,28,59,32,39,14,9,7,19,28,43,21,12,17,26,8,15,15,24,7,15,20,23
12.01.2022 15:00,12,16,20,23,33,26,20,21,12,18,24,8,21,18,12,12,40,17,10,17,14,18,28,11,18,36,16,61,33,43,16,10,6,24,30,47,18,11,19,26,10,17,13,23,7,13,21,29
12.01.2022 16:00,13,17,19,27,47,29,19,10,15,22,29,8,24,17,23,17,45,21,22,21,19,20,34,16,21,43,13,61,34,49,19,11,8,37,34,58,29,11,23,34,14,19,16,25,8,17,25,38
12.01.2022 17:00,27,30,30,35,47,33,19,14,19,25,47,11,26,19,23,25,48,22,30,40,24,26,30,24,22,45,24,66,42,51,26,20,9,42,37,68,45,18,35,44,12,29,20,30,10,20,30,49
12.01.2022 18:00,48,27,56,40,42,33,21,8,26,27,44,10,24,34,36,19,43,22,26,62,16,25,30,25,20,46,31,64,47,54,35,20,16,48,44,81,43,18,31,53,11,42,20,43,10,16,35,43
12.01.2022 19:00,48,58,55,34,42,30,21,8,34,30,44,11,21,40,32,13,42,18,21,63,15,19,27,33,22,47,27,72,51,57,37,27,17,61,52,66,54,16,24,50,10,56,17,46,10,36,38,46
12.01.2022 20:00,44,50,53,38,45,35,21,9,37,33,35,12,21,39,28,12,32,15,21,64,27,25,23,38,18,53,23,65,49,49,31,21,21,54,59,58,44,29,19,42,17,50,15,38,10,31,36,38
12.01.2022 21:00,42,46,45,38,40,33,23,7,25,30,30,16,19,43,32,14,28,15,20,59,16,26,23,35,16,51,25,58,43,46,34,13,19,56,50,42,37,26,19,36,19,39,18,39,10,29,39,30
12.01.2022 22:00,41,42,43,37,35,32,25,7,26,38,27,29,20,41,32,13,37,18,22,53,17,23,20,30,16,53,22,55,36,42,41,25,18,48,42,34,39,24,16,36,18,32,24,36,9,37,33,31
12.01.2022 23:00,38,35,41,34,35,32,27,4,33,41,26,16,21,37,28,11,41,22,20,53,18,22,21,29,20,52,22,55,45,38,40,26,17,47,36,35,32,27,15,39,18,26,23,28,9,35,34,36
12.01.2022 24:00,33,27,45,37,34,26,28,3,24,41,22,11,21,41,25,10,39,21,26,51,21,21,21,23,20,49,21,54,46,36,37,19,16,38,29,26,27,31,15,33,21,23,26,25,9,20,30,37
13.01.2022 01:00,28,25,43,41,36,33,30,2,24,41,21,14,18,32,26,7,36,21,16,47,21,19,23,23,19,47,23,51,42,33,36,13,13,29,28,24,25,26,12,24,20,24,24,23,10,27,24,33
13.01.2022 02:00,24,26,39,41,40,39,27,2,22,44,13,16,17,29,20,8,34,26,14,45,22,12,26,27,17,43,27,37,32,31,34,12,14,37,30,27,25,26,12,23,14,28,28,28,10,22,22,33
13.01.2022 03:00,26,23,36,37,37,40,26,2,26,39,9,17,18,28,21,9,27,29,14,40,23,10,25,29,17,39,35,36,28,31,39,17,14,40,29,37,18,29,11,23,21,25,28,27,10,18,29,35
13.01.2022 04:00,23,27,36,34,37,39,26,1,16,35,8,15,16,28,18,9,23,19,15,36,25,9,20,32,17,40,25,41,33,31,37,24,17,35,36,35,27,33,12,26,21,30,25,29,11,16,17,36
13.01.2022 05:00,21,30,35,34,36,38,25,1,21,32,11,12,16,31,20,7,22,21,16,43,23,8,16,31,17,43,37,45,33,36,38,26,18,38,38,29,26,28,12,25,22,31,22,32,10,16,12,38
13.01.2022 06:00,20,32,38,37,36,37,28,2,19,29,16,15,17,34,22,9,27,19,20,46,23,12,19,32,18,44,36,54,35,35,38,26,19,40,34,37,35,25,19,31,23,31,23,32,10,20,13,22
13.01.2022 07:00,17,38,39,39,38,39,36,2,30,31,22,19,18,34,28,11,33,25,25,53,23,16,29,34,17,41,28,58,38,39,42,28,19,40,40,47,41,22,27,45,24,32,20,30,10,17,19,34
13.01.2022 08:00,18,48,40,41,41,40,36,3,11,26,31,24,17,31,34,15,33,31,28,56,27,25,28,37,17,46,28,55,40,42,43,26,19,44,43,52,47,30,27,41,25,33,25,32,12,21,19,42
13.01.2022 09:00,15,48,37,38,43,39,34,4,12,22,30,14,16,15,31,15,34,28,23,57,28,21,24,37,16,47,27,64,37,44,44,17,21,41,44,52,46,21,22,42,28,34,27,34,12,24,21,37
13.01.2022 10:00,12,47,28,37,37,35,29,7,16,20,33,14,15,13,33,12,35,26,23,61,22,17,23,34,17,44,29,71,41,43,43,14,19,38,38,43,38,18,24,38,23,33,18,30,11,25,22,29
13.01.2022 11:00,11,43,24,38,41,35,25,3,11,17,26,15,14,13,26,12,34,26,19,59,23,15,29,27,18,45,32,58,37,46,45,12,16,35,27,34,35,17,24,36,21,24,16,28,11,20,20,25
13.01.2022 12:00,10,26,24,32,36,31,24,3,11,18,29,15,17,13,10,11,33,22,19,58,22,17,22,21,17,42,26,64,38,45,38,12,14,29,14,34,28,14,24,34,19,17,16,25,10,29,22,33
13.01.2022 13:00,12,29,27,27,33,30,22,2,10,18,28,14,15,14,5,10,33,21,21,43,21,18,22,22,17,42,25,57,38,41,28,12,16,30,17,29,28,13,21,30,19,16,17,32,10,16,20,30
13.01.2022 14:00,10,27,27,34,41,30,22,3,10,14,25,16,17,14,8,14,39,23,22,41,23,21,29,27,18,46,25,59,34,43,27,13,17,27,16,26,28,16,22,37,22,16,15,34,10,18,28,31
13.01.2022 15:00,15,34,30,38,45,38,26,4,19,16,28,14,25,17,18,16,44,27,23,29,23,21,35,28,23,41,26,57,37,45,26,13,21,23,18,24,31,16,25,34,18,15,12,28,11,23,23,38
13.01.2022 16:00,39,36,37,43,52,45,33,4,28,17,32,15,38,22,25,17,43,31,25,39,29,19,40,29,24,39,21,56,39,47,32,18,28,25,22,41,35,17,22,37,24,18,16,40,12,24,26,40
13.01.2022 17:00,46,43,52,46,49,47,39,5,24,18,36,17,40,28,31,19,42,27,35,49,39,24,35,39,26,46,31,54,36,45,38,28,39,31,29,48,60,19,27,46,32,34,15,39,15,26,30,60
13.01.2022 18:00,46,49,56,49,50,49,42,12,28,51,34,18,48,40,39,20,40,24,40,62,35,20,32,51,32,52,39,54,37,44,44,24,39,34,36,55,66,38,28,42,41,43,22,37,18,50,38,56
13.01.2022 19:00,31,50,56,48,49,49,44,2,17,48,31,19,46,49,40,16,36,29,36,71,25,16,42,49,33,52,37,69,41,52,43,21,40,39,46,55,62,41,27,43,43,34,22,37,16,42,36,52
13.01.2022 20:00,23,45,49,49,50,48,42,2,12,42,40,21,43,51,33,16,36,37,33,67,33,13,39,49,34,53,36,63,43,55,43,24,41,38,45,53,48,37,22,46,43,30,26,34,15,43,30,50
13.01.2022 21:00,22,38,49,45,47,48,43,2,11,40,35,33,35,46,33,14,43,42,33,66,33,15,43,49,34,51,32,54,42,44,41,27,41,36,42,46,52,37,25,41,45,27,26,33,14,39,25,42
13.01.2022 22:00,21,35,45,45,48,48,42,2,22,39,32,29,34,41,28,12,41,38,38,55,30,14,44,49,35,48,33,47,38,40,38,21,43,35,39,43,45,37,24,40,36,29,27,27,16,37,24,38
13.01.2022 23:00,28,38,43,46,44,45,41,2,22,35,27,22,30,42,29,11,33,26,39,55,24,15,40,48,32,46,34,54,38,41,37,18,41,31,36,37,42,33,21,41,34,29,22,27,16,34,21,35
13.01.2022 24:00,33,34,44,42,41,42,39,1,22,33,24,30,29,37,28,11,29,25,41,53,22,15,38,45,27,44,34,43,38,38,34,23,46,30,33,32,35,26,17,41,41,27,20,26,16,31,23,35
14.01.2022 01:00,32,31,43,42,40,43,38,2,9,29,19,28,26,34,23,13,26,23,41,47,26,17,38,42,27,46,33,46,39,42,33,22,44,30,31,30,35,27,16,37,42,27,20,22,14,31,19,33
14.01.2022 02:00,25,28,43,41,39,42,39,2,8,29,19,22,24,31,22,14,23,20,44,45,30,19,37,40,28,46,34,47,36,40,32,21,38,29,31,32,32,27,17,39,36,27,19,22,12,30,19,36
14.01.2022 03:00,14,27,41,39,39,40,38,2,8,29,17,16,25,30,19,14,20,18,43,41,27,20,34,38,30,44,32,46,38,42,32,20,37,25,29,28,34,30,16,41,41,23,19,31,10,29,19,34
14.01.2022 04:00,13,26,39,39,39,41,38,2,10,29,17,27,28,30,19,17,20,19,42,42,24,18,32,36,29,42,31,46,37,44,33,22,38,24,27,26,28,30,15,42,42,24,22,30,11,28,19,35
14.01.2022 05:00,12,30,36,38,37,39,37,2,31,29,18,29,30,28,24,18,25,19,40,46,23,19,31,36,28,40,32,46,38,42,33,23,36,24,28,28,36,25,16,40,36,24,23,26,13,27,24,34
14.01.2022 06:00,10,33,33,35,37,37,37,1,34,30,20,26,28,26,21,26,35,27,36,47,22,19,31,35,28,38,32,57,36,40,36,20,32,28,29,37,39,25,21,40,35,24,19,28,14,28,19,34
14.01.2022 07:00,6,39,32,34,37,37,34,1,29,31,25,25,28,27,24,38,38,32,32,52,23,21,33,34,28,38,31,66,39,46,39,21,27,31,35,47,44,24,23,45,36,28,25,36,11,31,24,39
14.01.2022 08:00,7,47,32,36,44,39,35,0,43,31,27,20,28,28,30,39,38,34,32,58,22,22,38,41,27,42,34,64,46,55,41,21,26,33,33,42,51,27,31,50,35,29,28,36,11,30,27,44
14.01.2022 09:00,9,57,33,36,39,43,37,1,24,29,27,32,27,28,35,35,36,32,26,63,22,20,35,40,27,45,29,74,53,51,38,23,28,33,36,45,49,22,31,47,27,29,32,36,11,31,24,40
14.01.2022 10:00,9,55,32,36,51,41,36,2,10,25,25,26,27,29,31,22,35,29,24,61,21,24,33,32,25,44,39,80,46,52,38,27,26,30,32,39,43,21,26,40,24,25,31,33,10,27,24,42
14.01.2022 11:00,10,41,31,33,43,36,31,4,10,24,23,19,25,34,24,17,36,28,27,53,20,23,32,30,24,35,38,79,40,49,38,28,25,31,30,43,34,22,23,39,25,26,31,30,10,28,24,38
14.01.2022 12:00,8,33,33,30,44,35,27,10,9,23,24,21,27,34,9,14,34,27,26,49,21,21,34,31,25,30,35,73,34,54,35,27,23,37,36,49,29,23,24,37,27,28,30,33,10,25,23,44
14.01.2022 13:00,9,34,34,31,52,42,27,4,9,25,27,14,28,32,8,15,38,29,28,53,23,23,41,28,27,28,32,73,30,51,36,25,24,41,36,45,28,21,22,41,27,30,28,35,12,17,25,52
14.01.2022 14:00,11,34,38,31,50,43,29,7,10,27,29,15,30,32,8,16,44,34,31,59,27,26,41,27,27,29,28,81,36,52,34,21,25,44,41,40,25,24,24,37,28,31,25,36,14,17,25,56
14.01.2022 15:00,15,35,37,28,62,52,28,10,11,29,29,15,33,30,24,19,43,36,35,57,32,29,42,32,25,26,30,92,39,63,37,21,27,45,42,57,28,30,27,38,30,32,26,36,15,16,27,56
14.01.2022 16:00,13,48,38,37,69,61,34,3,16,32,33,23,41,30,19,26,48,40,45,60,40,29,48,36,31,25,34,93,43,58,43,27,33,44,42,65,43,32,31,49,35,37,34,37,19,29,36,39
14.01.2022 17:00,11,64,45,45,67,66,52,1,23,34,33,32,54,34,25,30,57,46,45,72,46,30,57,42,35,48,47,92,74,71,45,36,38,52,49,70,56,38,33,47,40,54,42,40,26,40,35,39
14.01.2022 18:00,10,65,49,59,71,71,56,3,25,33,36,34,50,33,33,31,67,56,44,72,47,30,54,48,42,77,60,95,88,81,47,34,36,50,43,64,55,34,44,46,37,62,48,41,32,48,42,34
14.01.2022 19:00,9,64,47,63,78,73,55,2,30,35,34,36,53,31,31,29,66,48,42,70,48,29,53,47,45,77,62,99,84,77,52,31,29,46,39,50,55,36,35,44,34,55,45,34,32,42,38,35
14.01.2022 20:00,9,52,44,61,74,69,52,3,25,27,30,38,44,31,29,26,58,54,39,70,47,27,47,47,39,69,59,88,79,73,55,31,27,44,42,48,54,37,41,43,32,49,42,24,29,42,32,35
14.01.2022 21:00,11,46,45,58,71,65,44,5,31,27,28,37,46,31,28,27,57,48,33,63,46,21,39,46,38,62,60,98,74,70,53,33,26,42,42,45,52,32,40,42,31,44,40,23,26,39,28,37
14.01.2022 22:00,13,41,44,53,70,62,43,3,36,23,24,38,43,29,29,26,51,44,33,55,47,23,41,42,39,55,55,86,76,68,49,32,25,43,39,42,46,32,40,39,32,39,39,23,22,35,26,38
14.01.2022 23:00,13,41,43,57,71,62,41,3,28,22,27,42,39,28,18,28,47,39,34,53,46,22,39,40,37,49,59,85,63,57,46,31,25,40,37,40,45,27,41,44,34,35,36,25,14,31,28,41
14.01.2022 24:00,10,35,43,59,61,59,36,3,20,20,23,29,40,25,18,23,37,39,29,49,43,22,38,39,34,42,49,83,59,55,45,28,23,33,30,35,37,27,36,40,32,38,31,28,12,31,32,34
15.01.2022 01:00,8,32,39,54,56,54,36,1,17,19,19,31,33,21,17,21,42,36,26,46,42,20,35,40,31,37,44,79,55,49,44,25,24,32,26,32,35,26,33,36,29,38,30,25,8,29,31,29
15.01.2022 02:00,8,32,36,47,46,47,36,2,22,21,26,30,32,21,17,18,39,33,23,43,41,19,32,35,31,34,37,75,49,46,40,24,25,34,26,32,36,28,33,34,27,37,28,26,8,25,27,25
15.01.2022 03:00,9,33,36,44,44,45,33,1,20,20,22,28,29,18,17,17,32,30,24,41,37,19,32,34,26,31,34,60,48,49,40,23,24,34,29,33,34,27,34,32,27,37,28,27,7,23,26,22
15.01.2022 04:00,9,33,40,41,44,43,30,2,22,19,19,29,27,17,16,17,31,29,24,41,37,18,32,34,26,27,34,54,50,43,38,24,25,33,27,33,34,29,35,32,27,37,27,24,6,21,26,22
15.01.2022 05:00,11,32,40,36,40,40,29,2,17,21,18,28,28,17,17,18,33,29,23,39,34,16,32,32,24,27,30,55,48,40,38,21,28,32,28,32,33,26,35,32,26,35,25,23,5,21,23,27
15.01.2022 06:00,14,30,37,37,43,39,27,2,16,21,20,27,28,18,18,18,32,29,23,40,32,18,34,31,29,24,26,60,43,39,36,18,26,32,30,32,38,39,35,33,26,34,23,25,4,19,27,30
15.01.2022 07:00,16,31,37,42,45,47,27,2,21,24,25,24,29,20,22,15,31,31,24,45,30,20,35,30,32,26,25,54,42,48,38,18,22,31,30,35,37,36,35,32,24,34,24,25,4,25,25,32
15.01.2022 08:00,17,33,37,42,43,45,30,1,23,25,26,26,32,20,26,18,34,36,27,45,28,21,33,29,31,44,36,53,43,42,35,18,24,32,30,35,42,28,36,33,25,33,24,25,4,37,24,31
15.01.2022 09:00,20,34,37,40,42,41,35,3,17,25,21,22,34,20,27,25,35,31,26,45,26,18,32,29,28,47,18,48,37,44,34,21,24,35,34,36,42,26,35,32,28,33,25,27,5,26,29,29
15.01.2022 10:00,19,38,40,38,40,38,33,10,21,25,22,19,36,16,25,35,40,30,25,49,18,19,41,30,19,37,25,46,27,39,33,21,26,33,32,38,40,26,32,35,26,33,26,27,4,27,25,35
15.01.2022 11:00,16,45,38,32,36,33,28,13,23,25,25,19,27,18,17,23,41,39,28,52,15,21,41,33,28,33,28,47,31,39,31,18,27,31,29,46,35,26,32,32,29,34,28,28,4,25,27,32
15.01.2022 12:00,12,39,11,28,39,28,23,8,19,23,30,16,35,24,7,11,45,35,28,50,12,16,30,35,21,34,18,44,31,37,28,15,19,29,29,50,30,27,29,32,31,34,25,30,5,25,30,29
15.01.2022 13:00,20,39,11,29,42,30,24,6,17,24,20,7,35,22,8,9,37,35,30,50,14,14,29,33,25,27,15,43,29,29,28,15,20,28,27,60,28,21,30,33,29,35,14,25,4,25,26,17
15.01.2022 14:00,26,34,11,27,35,26,24,3,17,20,15,8,33,15,15,9,32,26,30,46,17,11,20,33,26,26,15,47,26,34,27,16,22,20,21,55,27,18,32,40,29,36,13,22,4,26,18,16
15.01.2022 15:00,28,27,13,29,38,30,23,3,22,20,19,9,31,11,16,10,30,24,22,25,18,14,17,34,24,26,15,44,26,35,27,14,12,22,17,61,27,11,32,44,26,32,15,16,4,25,20,17
15.01.2022 16:00,24,30,13,29,45,32,24,4,26,23,26,10,30,13,18,15,29,29,20,23,14,22,20,39,25,30,16,43,29,34,25,17,9,26,17,58,29,15,41,36,22,35,13,15,5,25,29,13
15.01.2022 17:00,24,26,14,31,42,33,24,2,31,36,40,11,33,13,26,22,28,26,20,49,14,28,18,44,25,32,19,47,24,38,22,16,9,36,39,58,35,14,45,47,23,52,32,16,6,29,40,14
15.01.2022 18:00,22,30,12,26,41,31,25,2,34,50,48,13,35,20,32,32,26,27,22,50,16,33,26,44,30,41,21,48,29,39,22,17,9,48,66,73,37,16,43,48,25,56,40,16,6,30,34,13
15.01.2022 19:00,19,32,13,27,41,31,23,2,35,54,47,17,32,31,35,40,29,23,26,46,16,37,23,44,39,42,23,48,28,42,22,27,11,55,61,66,39,15,42,52,25,49,41,16,9,28,39,15
15.01.2022 20:00,18,27,16,27,40,29,22,2,35,49,41,17,33,34,31,52,28,23,28,45,18,35,21,43,33,40,21,47,30,39,26,25,15,50,56,58,39,13,40,39,26,39,35,19,10,27,42,17
15.01.2022 21:00,17,20,14,27,36,28,23,1,34,44,37,15,34,34,29,33,27,23,25,42,12,29,20,41,37,36,22,49,30,40,26,29,18,42,42,52,38,21,36,36,19,34,19,26,8,25,36,22
15.01.2022 22:00,17,15,16,24,27,25,24,1,33,42,34,10,32,34,26,25,22,20,21,41,10,26,22,38,33,36,26,55,35,33,27,28,17,26,35,49,37,23,35,30,18,25,15,17,8,28,32,23
15.01.2022 23:00,16,15,14,26,33,28,20,2,33,37,32,8,31,35,24,20,21,20,20,44,11,23,25,36,30,41,27,42,34,34,30,26,17,24,21,31,36,20,35,29,16,18,11,22,8,25,17,23
15.01.2022 24:00,16,15,11,23,24,22,19,1,33,31,16,9,26,28,23,14,23,17,18,45,10,26,25,37,27,42,26,44,34,36,28,22,16,18,18,21,37,16,34,23,17,15,10,17,7,24,12,18
16.01.2022 01:00,20,17,12,20,22,22,24,1,33,30,11,9,27,23,22,10,20,17,17,46,13,21,24,40,27,37,21,40,34,29,27,11,15,16,15,17,36,14,34,23,16,12,11,18,7,23,17,15
16.01.2022 02:00,24,16,14,24,26,26,26,1,32,19,10,10,27,16,21,11,20,19,16,44,13,12,22,40,27,32,21,37,31,26,28,9,15,14,12,14,34,16,34,21,18,9,10,20,7,21,14,13
