Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
01.01.2022 01:00,7,23,44,63,43,7,2,22,11,29,9,71,21,61,8,6,136,8,62,25,89,59,27,40,69,12,10,39,7,3,7,19,26
01.01.2022 02:00,4,11,42,34,43,24,2,11,19,17,19,45,17,12,13,8,73,6,27,24,36,28,19,62,77,31,11,61,8,4,7,12,13
01.01.2022 03:00,3,10,23,20,19,10,2,11,12,13,12,31,16,8,7,7,87,3,22,15,24,29,11,61,58,6,12,67,10,5,7,11,13
01.01.2022 04:00,3,10,14,11,12,10,2,12,14,15,9,22,17,15,5,8,130,5,24,13,15,28,9,45,52,8,10,16,11,6,8,11,13
01.01.2022 05:00,3,9,10,12,9,9,2,11,14,13,11,14,16,13,9,10,57,7,24,13,16,22,8,40,41,10,11,26,8,5,7,12,13
01.01.2022 06:00,3,9,11,11,9,7,2,11,14,11,8,14,15,14,9,9,58,9,15,14,12,24,7,38,46,13,7,26,6,5,8,11,12
01.01.2022 07:00,3,9,10,16,11,10,2,10,14,11,10,18,15,14,9,10,59,8,14,13,12,22,6,34,54,16,8,16,6,4,8,12,10
01.01.2022 08:00,3,8,11,18,13,11,2,11,12,11,7,18,15,14,9,9,51,7,15,12,12,22,6,30,49,11,7,15,7,4,9,11,9
01.01.2022 09:00,3,8,11,16,12,9,2,10,10,12,10,20,18,14,7,8,35,5,13,12,9,16,7,28,43,13,2,7,6,6,11,11,11
01.01.2022 10:00,2,9,13,16,16,13,2,12,7,15,8,26,18,15,8,11,44,6,14,13,10,15,6,30,39,10,4,9,5,7,15,12,8
01.01.2022 11:00,3,9,12,16,27,6,3,12,9,11,5,21,17,17,7,10,56,7,16,13,9,15,4,26,34,7,4,6,6,8,13,12,9
01.01.2022 12:00,4,9,13,18,19,2,8,12,9,8,4,19,15,13,8,9,36,9,16,13,12,16,4,29,27,4,3,7,4,8,10,10,6
01.01.2022 13:00,4,9,13,18,20,7,10,10,6,8,6,21,14,13,8,9,39,10,16,11,11,15,6,24,14,3,6,8,2,6,9,9,8
01.01.2022 14:00,6,9,13,17,14,9,2,9,6,6,4,20,12,7,8,9,51,12,14,11,12,13,7,22,11,5,7,9,2,9,8,8,11
01.01.2022 15:00,14,7,11,14,12,10,2,9,8,7,4,20,11,5,8,9,40,12,15,10,10,15,4,25,11,8,7,8,3,6,8,7,12
01.01.2022 16:00,11,7,11,17,21,9,2,10,11,8,5,17,11,12,9,10,42,10,14,11,11,17,7,36,13,10,9,11,7,6,9,8,14
01.01.2022 17:00,9,11,17,21,19,16,2,11,20,14,9,22,14,21,8,9,56,12,19,11,12,23,9,31,14,22,17,11,12,9,19,10,12
01.01.2022 18:00,7,13,25,36,21,22,2,12,12,29,16,33,16,35,11,11,70,15,27,21,15,26,21,35,16,35,29,7,22,8,14,12,17
01.01.2022 19:00,5,16,33,43,27,21,2,16,14,28,19,27,26,40,9,18,58,23,29,22,20,30,35,30,22,28,22,11,11,7,15,17,19
01.01.2022 20:00,5,21,36,45,34,23,2,17,24,31,22,22,31,45,13,22,51,23,28,18,22,37,22,23,18,31,27,19,16,6,17,16,21
01.01.2022 21:00,4,29,44,28,18,25,2,17,29,30,25,23,28,28,23,21,48,25,26,17,20,37,17,24,19,25,23,13,22,5,65,23,23
01.01.2022 22:00,4,26,33,31,24,34,2,19,19,30,21,24,25,31,29,25,49,28,17,10,15,28,29,18,19,23,34,10,24,4,36,18,22
01.01.2022 23:00,3,21,36,31,27,31,2,20,19,29,21,23,20,17,16,28,53,21,17,9,14,29,17,19,15,18,26,16,19,6,19,21,25
01.01.2022 24:00,4,20,35,27,22,24,2,20,17,23,14,17,17,15,16,15,46,19,18,10,12,25,18,12,13,16,35,15,18,6,16,22,20
02.01.2022 01:00,3,21,26,22,17,16,2,20,14,20,22,13,17,15,16,20,29,19,23,10,12,21,20,12,12,10,33,19,17,7,17,21,17
02.01.2022 02:00,2,16,21,19,11,11,2,21,17,17,17,16,15,15,10,17,25,14,17,8,11,20,19,15,10,8,25,15,16,6,14,22,23
02.01.2022 03:00,2,19,18,17,13,13,2,23,9,13,15,18,16,14,20,18,29,12,11,6,8,19,14,13,9,7,26,14,12,7,12,21,18
02.01.2022 04:00,2,19,13,11,11,13,2,18,16,13,15,20,13,14,9,15,21,10,5,3,6,17,14,10,6,11,20,11,9,6,12,18,18
02.01.2022 05:00,2,14,9,8,8,8,2,16,11,9,15,22,13,15,5,14,17,6,4,3,4,16,15,11,6,9,19,13,7,6,11,17,17
02.01.2022 06:00,2,19,9,7,6,7,2,16,9,9,11,18,11,14,15,16,14,5,5,4,4,17,11,10,6,9,18,8,9,6,11,16,18
02.01.2022 07:00,2,16,8,6,6,6,2,14,13,9,14,14,10,14,10,14,16,3,6,4,4,18,13,10,6,9,15,7,7,6,10,15,11
02.01.2022 08:00,2,17,6,5,10,6,2,14,15,10,15,14,11,10,10,15,21,2,8,6,3,19,14,11,4,8,12,11,7,7,10,14,14
02.01.2022 09:00,1,19,6,5,10,5,2,15,12,11,14,14,10,12,8,10,22,2,9,5,3,20,14,12,5,8,9,12,12,10,13,14,14
02.01.2022 10:00,2,20,6,4,9,5,2,15,6,17,12,15,11,10,7,11,18,2,8,5,3,20,14,15,6,6,16,10,14,9,29,15,11
02.01.2022 11:00,1,21,5,5,16,7,2,17,9,13,10,18,12,13,8,12,17,2,8,6,2,20,18,12,5,7,10,13,13,9,16,14,18
02.01.2022 12:00,1,20,6,6,15,6,4,18,9,10,3,14,12,23,13,16,17,2,12,6,2,17,15,16,6,8,6,20,14,8,15,15,19
02.01.2022 13:00,2,19,5,7,18,5,8,17,12,10,16,13,10,16,17,22,19,2,11,6,3,11,15,12,8,9,8,13,10,8,9,15,25
02.01.2022 14:00,2,16,4,4,14,2,5,17,16,11,20,16,10,8,9,19,20,4,10,6,3,9,23,17,8,11,19,15,11,8,7,12,26
02.01.2022 15:00,2,10,5,4,8,2,2,17,11,15,21,23,11,8,7,12,21,4,9,5,7,8,23,17,8,13,17,14,13,8,7,7,2
02.01.2022 16:00,4,7,7,5,11,3,2,19,12,16,18,23,12,8,7,20,22,6,11,8,9,8,16,33,9,13,7,15,13,7,20,7,2
02.01.2022 17:00,6,8,8,6,9,5,4,21,9,24,15,34,14,9,10,16,25,10,13,12,13,8,13,21,13,17,2,12,13,6,18,8,8
02.01.2022 18:00,6,9,8,8,13,7,6,11,15,21,10,46,18,11,12,18,29,12,17,16,15,10,11,25,14,15,7,13,19,7,17,9,14
02.01.2022 19:00,6,10,8,9,13,6,7,9,3,19,14,33,16,9,3,20,38,13,18,14,17,11,20,38,21,15,19,13,19,7,11,9,10
02.01.2022 20:00,7,11,8,10,10,3,7,10,9,26,7,15,13,6,6,13,34,12,13,11,15,13,18,25,18,23,5,16,11,7,10,9,16
02.01.2022 21:00,7,10,9,12,11,6,7,9,14,19,9,14,12,8,10,6,31,11,12,10,14,14,9,44,15,17,11,14,2,7,10,9,13
02.01.2022 22:00,6,7,8,8,11,7,7,9,20,22,10,15,14,11,9,8,17,10,13,10,14,13,7,32,13,20,15,15,2,7,9,8,10
02.01.2022 23:00,5,6,9,8,10,7,8,8,8,20,7,19,12,11,9,10,10,10,10,9,10,11,9,23,13,21,10,8,4,6,10,8,7
02.01.2022 24:00,6,6,7,7,8,6,8,7,8,11,6,14,14,9,9,16,7,9,10,9,10,8,8,19,11,20,7,9,6,5,8,8,9
03.01.2022 01:00,6,6,5,5,7,3,7,6,4,7,6,13,13,11,8,17,    # ,10,11,8,10,7,6,16,11,24,2,9,6,5,8,8,6
03.01.2022 02:00,6,6,6,5,8,4,7,6,3,7,5,12,9,10,5,14,5,12,11,6,8,7,6,17,12,17,4,8,5,7,7,8,7
03.01.2022 03:00,6,6,5,6,6,5,7,3,11,8,6,8,7,11,9,7,4,12,10,5,7,5,10,15,12,9,8,6,6,8,7,6,8
03.01.2022 04:00,6,5,5,5,5,5,7,2,14,8,8,7,7,11,9,4,4,10,9,4,6,5,9,15,9,5,6,3,8,8,7,6,8
03.01.2022 05:00,6,5,5,6,5,5,6,3,2,7,10,5,6,6,2,3,4,10,9,4,6,4,15,14,9,8,11,2,12,2,7,6,3
03.01.2022 06:00,6,5,5,7,5,5,7,3,2,8,5,5,4,2,2,5,4,10,10,3,7,5,2,13,9,7,6,2,6,1,7,7,2
03.01.2022 07:00,5,5,5,8,8,5,6,4,2,8,4,6,2,1,2,6,5,9,11,3,7,6,2,14,7,3,2,6,2,1,7,6,3
03.01.2022 08:00,5,7,5,8,12,5,6,4,3,8,4,5,3,2,5,6,5,7,12,5,8,7,2,13,4,2,2,7,2,1,7,5,7
03.01.2022 09:00,4,6,5,8,14,6,10,4,8,8,4,8,4,2,6,6,4,6,14,6,8,8,2,17,4,2,2,6,2,1,7,5,6
03.01.2022 10:00,4,6,5,9,12,7,9,4,6,8,4,8,6,3,6,7,5,6,14,5,9,8,3,13,5,2,2,7,2,1,7,6,7
03.01.2022 11:00,3,7,4,8,11,6,9,6,3,7,2,12,6,4,2,10,5,5,11,3,8,8,3,14,9,2,4,8,2,1,7,7,8
03.01.2022 12:00,2,7,5,8,14,5,7,7,3,7,2,18,8,6,2,10,5,5,10,3,8,8,2,16,7,4,3,5,2,1,6,9,13
03.01.2022 13:00,2,7,4,9,17,4,5,6,5,7,9,13,8,5,5,8,4,5,12,4,11,8,5,19,6,5,5,8,2,1,6,8,12
03.01.2022 14:00,2,5,5,8,14,6,6,7,8,6,8,21,7,6,8,8,2,6,11,4,12,8,7,19,8,6,6,12,2,2,6,7,12
03.01.2022 15:00,2,7,6,9,12,7,7,8,11,6,8,15,5,7,12,10,3,7,13,5,13,7,5,22,12,6,6,16,5,2,6,7,12
03.01.2022 16:00,1,8,7,8,11,6,7,8,17,6,8,8,6,8,10,8,5,7,11,4,11,7,8,28,12,9,8,3,6,3,5,8,10
03.01.2022 17:00,1,10,6,8,12,7,8,8,8,7,10,10,7,5,5,8,20,4,12,4,10,8,8,47,15,12,10,9,7,5,5,8,20
03.01.2022 18:00,1,9,6,8,12,6,5,9,12,6,12,27,8,6,2,10,18,5,11,4,9,9,11,26,14,12,12,13,9,4,8,8,16
03.01.2022 19:00,1,7,6,8,11,5,5,9,17,6,13,15,6,9,5,9,35,6,11,5,9,11,12,39,18,11,8,12,6,5,9,7,11
03.01.2022 20:00,1,5,6,8,12,5,8,7,13,6,9,13,5,8,8,7,25,5,13,4,9,12,4,27,17,18,7,12,6,5,13,8,14
03.01.2022 21:00,1,6,5,6,14,6,7,7,6,8,10,17,6,8,9,8,17,5,13,4,9,13,8,27,17,13,8,12,7,6,8,7,13
03.01.2022 22:00,1,6,5,6,10,6,6,7,13,5,11,10,6,8,7,6,15,5,10,5,8,9,8,24,17,9,8,7,6,7,6,7,8
03.01.2022 23:00,1,6,4,6,6,5,7,6,9,5,5,14,5,6,5,6,9,6,10,5,7,9,6,18,16,10,8,6,6,6,6,6,8
03.01.2022 24:00,1,5,4,5,5,5,3,6,8,5,7,18,6,6,3,7,8,8,8,4,5,7,8,28,14,10,7,10,4,10,6,6,8
04.01.2022 01:00,1,4,3,4,5,7,2,6,8,7,5,7,6,7,5,9,8,7,8,4,5,5,8,17,12,14,3,17,3,5,6,5,12
04.01.2022 02:00,1,5,3,4,3,8,5,6,6,5,5,8,6,7,5,6,8,5,4,4,3,4,6,15,15,13,5,8,6,3,7,5,10
04.01.2022 03:00,1,4,2,3,4,6,3,7,9,5,4,20,6,7,7,3,7,5,4,4,3,4,6,14,11,12,6,3,7,2,6,5,8
04.01.2022 04:00,1,3,2,3,5,5,2,11,14,5,6,568,5,4,6,2,6,5,3,3,2,4,7,14,9,9,6,5,5,2,6,5,6
04.01.2022 05:00,1,3,2,5,4,7,2,9,5,5,5,185,4,4,4,2,6,4,3,4,2,4,4,15,7,8,2,5,2,1,6,4,6
04.01.2022 06:00,1,4,3,4,3,8,3,4,2,6,3,6,4,4,4,2,6,4,8,6,3,4,5,12,6,7,2,6,2,1,6,4,2
04.01.2022 07:00,1,6,3,4,2,6,5,4,2,6,2,4,4,5,2,2,6,6,8,7,3,4,6,11,6,7,2,12,2,1,7,4,2
04.01.2022 08:00,1,6,4,3,2,6,5,4,3,7,3,5,5,5,2,4,7,5,10,5,4,4,7,14,7,8,5,2,4,1,6,3,4
04.01.2022 09:00,1,6,4,3,3,6,2,5,5,7,4,3,7,5,2,4,10,7,20,5,5,2,6,16,8,7,6,2,12,1,10,3,4
04.01.2022 10:00,0,6,3,3,3,6,2,4,4,7,4,2,4,6,2,2,4,6,13,3,2,3,7,20,8,9,3,4,2,1,9,3,4
04.01.2022 11:00,1,4,3,2,2,4,2,4,4,7,5,3,3,9,2,2,6,4,12,2,2,3,8,21,7,7,2,2,2,1,9,3,4
04.01.2022 12:00,1,4,4,3,4,4,5,4,5,7,3,2,4,7,2,3,10,4,9,3,4,3,10,15,7,6,2,2,2,3,11,3,2
04.01.2022 13:00,1,3,4,6,6,4,8,4,5,8,2,2,4,4,2,5,18,3,6,1,4,4,7,11,10,7,2,3,2,10,20,2,3
04.01.2022 14:00,1,4,5,6,8,5,8,4,8,8,2,3,3,4,2,5,8,2,7,2,5,4,5,15,12,7,2,5,2,1,34,3,8
04.01.2022 15:00,1,5,6,6,6,6,5,2,6,8,2,3,4,3,2,3,11,2,9,2,8,5,4,11,12,6,2,4,2,1,27,3,8
04.01.2022 16:00,2,5,7,7,2,8,5,1,5,8,3,3,4,4,2,3,7,4,10,3,11,4,3,20,15,4,5,2,2,4,20,3,4
04.01.2022 17:00,4,6,5,5,2,8,3,1,6,14,8,3,4,5,5,5,8,6,12,3,17,4,2,30,20,6,10,2,5,2,33,2,2
04.01.2022 18:00,5,6,7,8,2,6,2,3,6,15,5,3,3,3,3,5,14,7,13,3,21,2,2,27,12,7,7,2,8,1,33,3,4
04.01.2022 19:00,4,6,4,6,2,4,2,2,5,10,2,1,4,2,3,5,17,8,14,4,22,1,2,43,5,5,5,2,4,1,52,2,6
04.01.2022 20:00,4,6,3,6,2,4,3,2,3,10,5,1,3,2,4,3,14,7,11,4,25,1,2,21,4,2,5,2,2,2,21,3,6
04.01.2022 21:00,6,4,4,7,2,5,5,3,4,8,3,1,3,3,2,2,10,4,11,2,10,1,4,19,4,3,4,5,2,1,18,3,4
04.01.2022 22:00,1,4,4,5,2,5,3,3,6,6,4,1,3,2,2,2,7,4,8,2,10,1,5,33,3,4,5,7,2,5,9,2,3
04.01.2022 23:00,2,5,2,3,2,4,3,2,3,7,3,1,2,2,3,2,3,3,9,3,5,3,2,20,3,3,5,6,2,1,9,2,4
04.01.2022 24:00,3,4,2,1,2,3,6,1,2,6,2,1,2,1,2,2,2,1,6,2,2,3,2,11,3,4,4,5,2,1,13,2,2
05.01.2022 01:00,3,3,2,1,2,3,7,1,4,6,2,0,2,2,2,2,2,2,5,2,1,3,2,6,3,3,4,2,2,1,17,3,2
05.01.2022 02:00,2,2,2,1,2,3,4,1,2,6,2,1,2,2,2,2,0,1,3,2,1,1,2,6,3,2,2,2,2,0,16,3,2
05.01.2022 03:00,1,3,2,2,2,3,2,2,2,6,2,1,2,2,2,2,0,1,1,1,0,1,2,6,2,2,2,2,2,0,14,3,2
05.01.2022 04:00,1,2,1,0,2,3,2,2,5,5,2,0,2,2,2,2,0,1,1,1,0,0,2,3,2,2,2,2,2,1,12,3,2
05.01.2022 05:00,1,2,0,0,2,3,2,2,3,4,2,1,1,2,2,2,0,1,2,1,0,0,2,3,1,2,2,2,2,1,12,3,2
05.01.2022 06:00,1,2,1,0,2,3,2,3,2,4,2,1,1,2,2,2,0,1,2,1,0,1,2,4,1,2,2,2,2,1,9,2,3
05.01.2022 07:00,1,2,1,0,2,3,2,2,2,4,2,1,1,1,2,2,0,1,4,1,0,1,2,7,2,2,2,3,2,0,8,2,2
05.01.2022 08:00,0,2,2,0,2,3,2,1,2,3,2,3,1,1,2,2,0,1,4,1,1,2,2,17,2,2,2,5,2,0,7,3,2
05.01.2022 09:00,1,3,3,1,2,3,2,1,3,2,2,1,1,1,3,2,3,1,6,1,1,2,2,4,2,2,2,2,2,0,7,4,5
05.01.2022 10:00,1,4,4,3,2,3,2,3,6,2,4,1,2,3,5,2,1,1,6,1,1,3,2,6,2,2,3,2,2,2,6,4,7
05.01.2022 11:00,2,4,6,9,2,3,2,4,4,2,6,1,3,3,3,2,2,1,6,1,2,2,2,6,2,2,5,7,2,2,6,4,9
05.01.2022 12:00,4,4,6,10,2,5,2,5,5,2,4,2,4,4,2,2,3,3,12,2,3,3,6,3,2,4,5,8,2,2,5,5,6
05.01.2022 13:00,4,4,6,14,4,6,2,5,5,3,2,2,3,4,5,2,5,2,9,3,4,6,7,3,2,5,4,7,2,3,6,6,7
05.01.2022 14:00,3,4,7,17,5,6,2,6,5,3,5,2,3,4,9,2,5,3,14,4,8,8,5,6,3,6,3,7,2,3,6,7,12
05.01.2022 15:00,3,5,7,15,8,6,2,6,10,3,11,3,4,4,10,2,4,3,15,5,11,8,5,4,4,7,6,6,4,5,6,8,12
05.01.2022 16:00,2,5,11,18,11,6,2,6,12,3,12,5,6,6,8,4,6,3,14,6,11,8,7,9,4,8,14,8,9,4,5,9,11
05.01.2022 17:00,3,5,30,18,9,8,6,8,13,3,11,5,7,7,4,5,9,3,16,8,10,8,10,10,4,10,9,11,9,5,6,8,16
05.01.2022 18:00,4,5,25,18,13,10,5,8,16,3,10,7,7,8,6,6,8,3,18,9,14,8,8,19,4,12,10,8,7,5,6,8,12
05.01.2022 19:00,5,3,21,19,14,8,3,8,9,4,10,7,7,8,8,8,9,4,17,8,13,8,10,12,6,10,11,13,8,5,6,8,9
05.01.2022 20:00,5,3,19,14,11,8,8,8,7,3,8,7,6,8,6,10,8,4,17,8,13,9,9,9,6,12,10,9,8,5,6,8,13
05.01.2022 21:00,5,4,15,12,11,9,6,8,9,3,9,7,7,8,8,7,5,4,15,10,10,9,10,8,7,11,9,9,6,6,5,9,12
05.01.2022 22:00,5,4,13,10,10,8,7,8,12,3,11,11,7,7,11,8,6,4,14,10,9,8,10,12,8,13,8,10,7,6,5,9,10
05.01.2022 23:00,5,4,12,10,10,7,8,8,11,3,9,10,7,7,9,6,8,4,13,9,7,8,8,7,8,6,8,9,6,6,5,9,12
05.01.2022 24:00,5,3,12,10,9,8,10,8,8,4,7,8,7,7,6,7,10,4,11,6,7,8,9,8,7,6,9,7,8,6,5,10,12
06.01.2022 01:00,6,3,11,10,6,7,3,9,8,5,9,6,8,9,3,6,8,4,10,5,7,8,9,5,6,7,9,4,4,7,5,10,12
06.01.2022 02:00,7,3,11,11,4,8,4,8,11,6,7,7,9,10,5,7,6,4,10,8,6,7,7,5,7,7,6,2,3,9,5,11,12
06.01.2022 03:00,6,5,11,11,6,8,3,9,10,7,8,9,9,10,6,6,6,5,11,9,6,8,7,6,8,7,6,3,5,8,5,10,8
06.01.2022 04:00,5,6,11,11,8,9,5,7,11,6,10,6,9,10,7,5,6,5,8,6,6,9,9,5,9,6,8,7,6,5,5,10,10
06.01.2022 05:00,4,7,10,10,8,9,8,7,10,6,12,7,9,10,5,6,6,3,7,5,7,9,9,6,10,8,10,8,8,4,5,10,11
06.01.2022 06:00,3,6,8,9,7,8,6,7,6,6,8,8,10,10,6,7,6,3,6,4,6,9,6,6,11,10,9,6,5,3,5,10,11
06.01.2022 07:00,2,6,7,8,4,7,3,6,5,6,5,11,9,10,6,5,7,3,6,3,5,10,5,8,13,8,8,5,5,4,5,10,9
06.01.2022 08:00,2,6,6,6,2,3,6,7,6,6,6,9,9,9,5,7,8,3,5,3,4,10,5,9,12,9,3,6,6,4,6,9,9
06.01.2022 09:00,1,6,7,7,2,4,8,9,8,6,5,13,10,9,7,7,9,4,6,2,4,10,5,12,11,6,5,9,3,5,5,10,11
06.01.2022 10:00,2,6,6,7,2,7,7,7,6,5,6,9,10,8,8,3,10,4,6,3,4,13,9,24,9,3,5,11,3,4,5,11,8
06.01.2022 11:00,2,8,6,8,4,6,8,8,5,5,8,9,9,8,3,2,8,3,7,4,5,13,10,24,7,4,5,8,5,2,5,11,18
06.01.2022 12:00,2,8,6,9,5,5,5,5,3,5,7,8,7,8,2,2,8,3,8,3,6,10,8,14,7,5,7,5,7,3,5,9,8
06.01.2022 13:00,3,7,7,10,5,6,6,2,2,5,2,8,7,7,2,5,8,4,9,3,6,9,8,12,6,6,8,2,4,2,5,9,9
06.01.2022 14:00,3,7,8,10,7,6,7,3,2,5,4,10,8,7,3,6,9,7,9,4,15,6,9,16,5,7,6,2,2,2,5,8,16
06.01.2022 15:00,3,7,9,12,6,7,8,4,2,6,9,13,8,7,2,7,9,8,12,3,8,6,7,22,4,9,9,13,2,3,7,8,9
06.01.2022 16:00,3,7,9,12,8,8,2,5,3,6,11,10,9,12,5,6,10,8,16,4,10,5,9,32,5,9,14,8,7,3,8,9,14
06.01.2022 17:00,4,10,10,15,9,9,3,6,5,9,20,14,10,9,12,6,19,8,17,5,11,5,10,34,5,12,17,10,20,3,8,12,22
06.01.2022 18:00,5,11,11,15,10,10,2,10,14,11,18,29,13,12,14,5,25,9,22,7,11,7,15,25,9,16,32,15,17,3,19,16,26
06.01.2022 19:00,5,21,11,13,11,11,2,13,25,11,22,40,16,20,12,8,22,10,22,8,15,10,17,28,8,16,31,23,13,3,11,21,21
06.01.2022 20:00,5,18,11,14,9,11,2,16,30,17,18,35,20,25,10,16,23,12,19,8,13,15,22,17,17,22,31,15,15,2,9,26,24
06.01.2022 21:00,2,19,12,13,10,11,2,22,25,15,23,30,22,37,12,18,23,11,20,9,14,17,26,15,13,26,26,19,13,2,16,27,33
06.01.2022 22:00,2,18,10,12,10,11,3,21,19,11,19,24,20,33,25,16,22,11,21,9,13,18,31,12,8,24,30,22,24,3,15,31,29
06.01.2022 23:00,2,26,11,14,9,13,2,23,19,9,22,30,19,23,23,10,16,16,20,7,12,17,28,18,9,20,18,25,28,5,15,34,36
06.01.2022 24:00,2,27,13,17,16,18,2,22,19,12,21,27,20,20,27,13,11,18,17,8,11,20,27,8,9,18,22,20,22,8,11,28,44
07.01.2022 01:00,3,25,13,18,20,15,2,23,19,14,30,27,17,15,28,9,10,17,17,9,12,26,20,6,9,12,17,24,13,12,12,26,41
07.01.2022 02:00,4,23,12,16,14,14,2,23,23,13,29,24,23,16,19,12,10,12,17,8,10,21,20,6,10,12,17,18,13,13,10,25,38
07.01.2022 03:00,4,22,12,14,15,17,2,22,18,12,26,28,20,18,18,9,10,9,13,7,7,17,21,6,11,11,19,19,22,11,8,20,30
07.01.2022 04:00,4,24,11,14,13,13,2,21,14,11,24,24,13,29,13,8,13,6,11,5,6,12,18,6,12,10,18,17,8,10,7,19,34
07.01.2022 05:00,3,23,11,13,19,16,2,20,19,13,21,19,16,21,9,17,8,4,11,6,7,11,17,6,12,11,7,17,2,10,7,19,27
07.01.2022 06:00,1,18,10,13,15,13,3,19,15,14,22,21,15,18,8,17,9,4,7,4,5,12,18,7,11,12,5,18,5,9,6,18,25
07.01.2022 07:00,1,16,10,13,15,13,2,18,14,13,14,21,14,19,12,7,9,3,8,4,4,11,16,7,11,13,21,19,8,9,6,18,17
07.01.2022 08:00,1,16,10,12,19,13,2,19,13,11,17,14,15,19,10,9,7,4,11,2,4,11,18,6,15,16,11,18,10,20,6,15,16
07.01.2022 09:00,1,17,12,14,18,12,2,17,14,18,10,23,14,17,14,19,12,5,13,3,5,9,14,7,13,16,9,20,9,10,10,14,12
07.01.2022 10:00,1,17,13,15,13,10,2,17,8,13,11,15,13,17,16,15,3,4,17,4,6,9,14,9,13,16,11,13,9,10,14,13,12
07.01.2022 11:00,1,15,12,15,16,13,6,18,9,10,8,15,14,17,10,16,3,5,22,5,6,7,14,9,15,13,7,14,9,10,8,12,9
07.01.2022 12:00,1,17,12,16,18,12,2,16,6,7,8,13,13,16,10,14,4,4,19,6,6,7,15,9,17,13,2,10,11,9,6,12,10
07.01.2022 13:00,1,14,10,13,14,9,2,15,10,8,8,16,11,17,5,2,5,5,16,5,7,9,15,11,16,15,2,11,6,10,6,12,13
07.01.2022 14:00,2,15,8,11,12,10,3,15,12,9,9,18,13,14,10,6,7,6,19,5,9,10,15,13,12,20,7,11,10,8,6,11,12
07.01.2022 15:00,2,16,7,11,13,10,3,16,16,7,15,16,12,16,15,9,8,8,22,8,11,9,19,13,11,17,12,12,11,9,6,8,7
07.01.2022 16:00,1,13,7,9,11,9,3,14,12,9,11,18,11,17,12,7,10,8,23,8,12,9,16,15,12,18,10,7,12,8,9,8,8
07.01.2022 17:00,1,14,7,9,10,8,2,16,11,13,7,18,12,17,10,10,9,6,19,8,14,8,14,15,13,17,7,7,13,8,12,8,9
07.01.2022 18:00,0,12,6,8,6,7,2,15,13,15,9,22,11,16,11,10,10,7,24,10,14,8,19,16,16,15,12,7,13,10,15,8,13
07.01.2022 19:00,0,10,7,8,3,6,2,12,15,11,14,17,11,20,10,10,7,7,34,7,11,7,26,26,20,11,2,7,15,10,9,7,8
07.01.2022 20:00,0,10,6,8,6,6,2,11,17,10,13,17,9,18,12,8,6,5,19,6,12,6,22,19,19,14,4,7,18,10,10,6,10
07.01.2022 21:00,0,10,5,7,5,7,2,12,11,14,17,13,9,12,9,10,11,4,17,8,10,6,20,31,20,14,15,8,16,9,12,6,9
07.01.2022 22:00,0,9,4,6,5,6,2,11,15,9,14,12,9,12,3,6,15,4,19,8,10,7,22,15,18,13,9,8,16,7,10,6,8
07.01.2022 23:00,0,9,4,5,5,5,2,10,14,9,12,11,8,10,2,6,12,4,14,7,5,7,19,11,18,14,14,3,12,8,8,6,8
07.01.2022 24:00,1,8,4,4,5,6,2,6,6,10,11,9,6,8,5,7,11,5,8,6,5,5,11,11,19,15,10,5,12,8,8,6,4
08.01.2022 01:00,1,7,3,5,2,6,2,6,5,10,9,7,5,8,9,4,10,5,7,7,5,5,11,11,18,13,6,7,8,8,8,6,4
08.01.2022 02:00,1,7,2,5,5,7,2,9,7,21,9,5,4,6,14,2,9,4,6,6,4,5,11,11,14,8,9,6,7,8,7,7,2
08.01.2022 03:00,1,7,2,4,6,7,2,11,8,7,9,6,3,6,5,2,8,4,5,6,4,6,11,11,10,7,10,5,8,8,7,7,6
08.01.2022 04:00,1,7,2,5,4,8,2,9,9,6,6,7,4,6,7,4,7,3,5,5,4,7,12,11,9,9,10,5,8,8,6,6,8
08.01.2022 05:00,1,6,2,5,5,8,2,9,11,6,8,5,3,6,7,4,4,2,5,5,3,5,10,12,10,13,13,7,10,8,5,5,7
08.01.2022 06:00,0,7,1,3,6,7,2,9,10,6,9,6,4,7,6,2,2,2,3,3,2,3,7,11,11,13,5,6,11,8,5,5,4
08.01.2022 07:00,0,6,1,2,3,6,2,7,14,5,6,4,3,7,8,2,1,2,4,2,1,2,10,12,11,14,2,2,7,7,6,6,4
