Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Aschaffenburg/Bussardweg,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bad Reichenhall/Kirchholzstraße,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burgbernheim/Grüne Au,Burghausen/Marktler Straße,Erlangen/Kraepelinstraße,Garmisch-Partenkirchen/Wasserwerk,Hof/LfU,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kempten (Allgäu)/Westendstraße,Kleinwallstadt/Hofstetter Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,Mehring/Sportplatz,München/Allach,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Neustadt a.d. Aisch/An der Weißen Marter,Neustadt a.d.Donau/Eining,Nürnberg/Bahnhof,Nürnberg/Muggenhof,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Oettingen/Goethestraße,Passau/Stelzhamerstraße,Regensburg/Rathaus,Saal a.d.Donau/Regensburger Straße,Schwabach/Angerstraße,Schwandorf/Wackersdorfer Straße,Schweinfurt/Obertor,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Weiden i.d.OPf./Nikolaistraße,Würzburg/Stadtring Süd
13.04.2022 09:00,5,46,15,46,56,43,20,2,7,41,27,14,22,29,9,15,26,26,23,29,32,30,31,26,21,55,36,83,62,55,33,14,11,57,42,84,24,19,37,41,23,27,29,24,5,43,33,64
13.04.2022 10:00,5,29,12,50,64,39,29,2,9,37,27,14,20,21,5,14,25,26,16,20,27,20,18,23,18,52,27,79,52,59,31,13,    # ,41,42,63,22,13,34,37,22,15,21,16,5,34,22,24
13.04.2022 11:00,9,18,21,33,58,38,23,3,    # ,23,20,14,23,14,5,13,31,23,17,12,23,16,21,21,24,52,31,82,57,51,23,11,    # ,34,31,69,23,13,33,27,23,10,16,15,5,10,18,21
13.04.2022 12:00,13,23,21,23,49,24,15,3,10,16,19,11,21,9,4,14,23,23,19,7,17,20,20,18,21,41,17,60,34,48,21,10,    # ,26,18,62,24,13,20,28,20,9,10,12,5,9,14,44
13.04.2022 13:00,23,16,14,24,41,20,12,6,13,18,17,8,14,9,4,13,19,16,16,4,11,12,18,18,13,25,15,50,29,41,19,20,    # ,16,15,66,15,12,14,24,18,9,10,15,4,    # ,12,45
13.04.2022 14:00,21,20,15,22,45,16,13,1,9,17,19,8,12,7,6,10,20,16,17,4,13,10,19,19,    # ,19,13,48,26,39,13,14,12,24,13,67,17,9,14,31,17,9,10,14,4,26,12,48
13.04.2022 15:00,16,19,12,20,42,18,12,2,6,12,20,7,    # ,6,4,12,20,16,15,5,11,12,19,18,    # ,14,13,40,21,32,8,9,10,26,14,68,9,8,18,27,16,10,9,11,6,11,16,62
13.04.2022 16:00,12,11,14,23,52,19,11,2,7,15,17,6,15,6,4,14,21,19,16,8,13,12,25,22,10,16,12,43,19,36,8,7,10,48,13,71,10,10,23,35,18,10,15,20,5,11,16,58
13.04.2022 17:00,12,11,16,21,52,17,9,2,8,15,22,9,19,7,5,13,20,17,16,8,18,13,28,19,10,15,12,48,23,33,9,6,10,34,11,85,14,14,36,40,19,11,15,11,5,9,20,45
13.04.2022 18:00,12,17,19,22,53,19,9,2,8,18,24,10,16,7,7,14,23,23,27,10,26,16,24,25,12,16,14,57,29,36,11,6,11,39,13,78,12,19,39,63,38,12,19,12,5,11,22,34
13.04.2022 19:00,15,17,72,34,67,26,15,4,8,26,34,14,26,8,12,26,31,27,50,14,22,47,31,36,20,21,18,62,20,42,16,10,12,24,12,58,13,25,57,34,33,16,20,30,4,18,26,23
13.04.2022 20:00,14,40,68,47,74,39,36,8,10,41,32,13,48,11,11,28,45,33,42,23,18,66,38,43,28,35,25,89,28,51,23,11,16,44,31,73,27,34,62,47,32,35,23,50,4,33,33,49
13.04.2022 21:00,14,55,58,55,66,41,35,8,15,40,67,12,41,12,8,43,74,40,34,30,24,58,39,27,33,53,57,114,70,69,35,17,14,89,41,85,64,63,60,26,32,54,16,31,4,25,35,54
13.04.2022 22:00,11,38,72,64,65,53,43,6,9,49,58,10,57,16,6,28,83,49,35,37,18,36,35,32,38,49,47,104,70,84,55,16,16,86,49,88,56,47,53,47,25,33,16,23,4,34,23,64
13.04.2022 23:00,10,31,84,66,60,61,47,5,9,53,42,9,19,14,8,20,71,52,35,34,13,33,41,24,25,59,41,92,76,85,60,16,16,80,77,56,39,38,49,55,23,31,20,19,4,41,21,57
13.04.2022 24:00,10,27,62,77,64,63,58,4,14,44,28,10,17,13,6,20,57,58,24,24,11,32,32,19,17,62,54,81,81,92,49,12,13,64,66,56,34,39,43,35,23,41,21,28,5,37,22,50
14.04.2022 01:00,10,25,59,47,38,37,52,3,11,46,32,9,15,17,7,36,61,49,19,18,11,33,23,15,15,53,52,85,72,85,44,25,13,54,59,56,24,40,46,32,15,33,32,19,4,20,29,44
14.04.2022 02:00,13,25,54,40,42,42,44,4,15,36,25,11,13,20,8,44,37,38,12,17,12,27,19,17,17,45,55,63,69,55,42,16,13,50,41,54,20,36,41,36,21,34,44,27,4,20,46,35
14.04.2022 03:00,13,22,55,45,46,48,41,3,20,30,22,10,26,21,8,37,37,31,13,10,11,26,24,15,16,34,38,38,42,35,40,16,15,41,47,55,23,31,35,33,19,43,37,30,4,21,43,30
14.04.2022 04:00,9,24,49,36,34,40,42,2,20,30,24,9,45,17,6,36,38,33,21,11,10,26,34,14,15,27,33,39,34,35,45,23,13,46,44,49,18,23,34,36,22,34,31,43,5,21,33,30
14.04.2022 05:00,9,30,51,37,48,46,39,3,16,37,31,11,39,15,10,37,39,35,29,19,16,30,44,18,16,32,35,65,43,30,49,28,10,41,43,44,32,20,36,45,21,35,33,34,4,26,41,32
14.04.2022 06:00,10,38,44,42,53,44,38,5,6,37,33,18,39,21,12,37,40,38,30,31,24,32,46,26,18,39,39,84,53,41,50,30,13,46,42,49,26,26,36,45,27,39,38,39,5,28,50,33
14.04.2022 07:00,9,35,46,44,59,45,41,8,7,33,37,19,43,14,14,34,39,40,24,32,24,37,42,26,17,40,37,86,56,55,49,26,11,51,46,56,34,26,35,42,33,42,36,56,6,26,46,51
14.04.2022 08:00,8,38,45,32,64,42,37,14,7,30,43,31,20,20,14,22,40,41,22,34,32,33,42,37,26,30,32,85,37,56,47,31,11,52,50,66,32,34,40,37,32,41,26,68,4,23,41,58
14.04.2022 09:00,9,38,40,21,54,28,24,16,6,25,37,28,19,19,6,14,39,32,25,27,33,29,41,21,17,18,23,80,26,53,44,27,11,57,55,65,26,32,38,36,39,38,18,20,5,15,28,57
14.04.2022 10:00,8,29,10,19,57,26,13,11,8,23,33,20,17,18,5,12,41,25,17,14,21,14,35,29,16,16,20,81,23,44,41,12,13,49,33,81,23,29,30,31,26,31,21,11,4,11,30,51
14.04.2022 11:00,7,17,9,21,49,25,12,11,9,15,29,15,17,12,6,11,37,17,12,8,11,13,    # ,23,13,13,20,80,21,51,33,9,12,38,18,63,20,21,23,24,13,38,15,13,5,10,26,46
14.04.2022 12:00,6,15,9,18,56,20,12,7,10,14,28,17,14,13,5,9,39,14,8,3,10,9,18,15,12,12,30,89,16,42,13,8,12,21,19,63,13,13,23,19,11,25,14,9,5,8,19,45
14.04.2022 13:00,7,16,8,16,49,15,12,4,8,11,26,13,13,9,5,10,32,11,9,4,9,9,23,18,10,10,22,97,14,35,8,9,9,26,21,51,8,10,17,17,11,17,12,11,4,11,17,45
14.04.2022 14:00,7,21,8,13,44,14,8,3,7,10,27,11,13,8,5,9,35,10,11,3,7,9,24,15,9,10,15,90,13,40,8,7,7,23,20,33,11,8,16,17,9,12,13,9,5,9,17,52
14.04.2022 15:00,6,25,11,11,52,14,7,4,6,9,26,8,13,6,5,8,32,8,12,3,10,9,25,17,7,11,14,84,13,42,7,6,6,18,19,30,13,7,14,19,10,9,12,12,4,7,16,54
14.04.2022 16:00,5,30,11,14,49,17,8,3,8,13,29,10,11,5,5,8,39,7,11,4,17,9,29,17,8,11,10,80,17,49,8,6,7,20,14,28,14,7,18,23,15,8,9,13,4,7,21,62
14.04.2022 17:00,5,31,10,16,49,18,8,3,9,14,33,13,13,5,6,8,45,7,11,6,11,9,30,21,8,8,10,103,15,57,9,8,7,18,15,41,12,8,19,27,15,8,10,15,5,10,16,32
14.04.2022 18:00,6,35,13,17,55,16,8,3,8,13,32,11,10,6,6,10,43,9,14,6,13,13,30,18,7,10,10,106,17,64,11,9,8,19,16,38,10,9,18,19,13,8,14,11,5,15,23,36
14.04.2022 19:00,8,22,20,23,62,24,11,3,7,10,32,12,33,6,15,12,38,8,11,12,11,13,31,30,9,14,12,126,19,62,15,9,9,20,27,44,35,10,72,21,13,11,23,11,5,22,29,46
14.04.2022 20:00,8,12,47,25,46,22,15,3,9,14,27,11,43,6,13,14,39,10,13,25,11,14,36,23,15,30,20,127,24,56,15,8,10,19,33,23,47,9,44,24,17,11,18,14,6,23,23,45
14.04.2022 21:00,6,10,61,30,44,30,18,3,19,16,22,11,51,5,8,13,34,14,23,33,7,12,64,23,17,38,23,120,54,57,13,6,9,16,31,19,56,9,62,18,28,9,12,23,5,32,25,30
14.04.2022 22:00,7,9,52,28,42,29,19,3,9,13,22,11,46,10,7,13,42,15,11,19,10,14,47,21,21,55,28,110,54,66,19,6,10,11,12,18,61,9,65,15,22,8,10,23,5,35,21,24
14.04.2022 23:00,9,14,62,14,24,15,11,6,8,12,19,8,43,7,9,9,26,10,8,14,7,15,40,33,21,61,23,86,43,57,9,11,10,9,9,19,60,9,60,13,11,8,9,23,4,26,19,25
14.04.2022 24:00,11,13,44,12,24,13,9,4,10,23,16,7,36,10,8,11,16,10,7,22,8,12,34,24,20,28,20,57,32,38,10,11,7,13,17,15,41,14,50,10,8,10,10,13,3,25,13,27
15.04.2022 01:00,9,15,52,11,14,10,10,4,7,26,19,7,31,9,8,14,16,9,7,26,9,11,18,12,22,9,13,35,11,26,13,10,6,14,16,13,39,18,48,12,6,7,8,19,3,21,7,24
15.04.2022 02:00,6,11,38,12,16,11,11,10,11,19,16,6,20,9,7,8,17,9,6,22,8,10,14,10,20,10,13,27,11,19,16,10,6,14,11,14,30,10,42,11,8,7,8,12,2,18,8,21
15.04.2022 03:00,5,13,40,14,16,11,12,9,16,25,14,4,16,9,7,9,19,9,5,17,8,15,11,10,12,9,12,24,15,19,17,15,7,13,12,19,14,13,27,9,7,7,5,15,3,13,11,18
15.04.2022 04:00,5,12,39,12,14,10,11,5,20,23,13,5,14,8,7,13,16,7,5,14,8,16,12,10,11,10,13,22,13,16,10,18,6,11,14,13,22,20,26,8,10,9,5,10,3,10,15,17
15.04.2022 05:00,5,16,39,11,14,15,10,12,28,25,11,7,13,9,7,19,16,7,8,10,8,12,13,12,11,11,12,31,12,19,15,19,10,11,12,13,35,20,26,9,13,11,5,18,3,11,12,18
15.04.2022 06:00,6,17,41,14,16,16,10,5,17,18,13,9,14,9,7,24,18,7,10,10,10,11,17,15,10,14,14,32,13,19,15,18,10,14,10,17,31,20,32,10,15,15,8,14,3,11,14,22
15.04.2022 07:00,7,15,33,14,14,12,11,12,13,15,10,10,12,12,9,21,13,8,9,12,8,9,13,17,13,13,14,41,15,25,13,15,7,20,18,17,42,28,36,10,16,14,5,14,2,10,14,22
15.04.2022 08:00,7,14,24,14,17,12,12,18,13,16,12,11,11,12,12,12,10,6,6,18,9,11,9,15,9,13,13,36,14,20,10,16,5,22,14,17,36,14,33,8,11,11,6,14,3,13,8,19
15.04.2022 09:00,6,15,19,11,18,11,11,14,16,11,12,10,8,12,14,6,11,6,5,12,11,8,9,14,7,10,11,45,9,16,7,11,5,14,14,14,23,9,19,10,7,10,5,17,2,7,6,19
15.04.2022 10:00,5,11,12,7,17,7,9,5,20,8,10,7,7,6,14,4,12,5,4,10,17,6,9,15,5,8,9,46,9,20,6,9,4,9,12,17,37,4,9,7,5,6,5,18,3,6,5,23
15.04.2022 11:00,4,7,4,6,16,6,6,7,7,6,7,5,4,3,8,4,14,5,5,6,8,4,8,12,4,6,12,39,7,15,7,5,3,9,10,22,29,4,7,9,5,4,4,6,2,5,5,16
15.04.2022 12:00,3,8,5,5,19,4,4,3,6,5,8,5,4,3,6,4,11,3,4,4,4,3,7,11,4,4,11,42,6,15,9,3,3,10,11,17,15,5,5,8,5,5,4,5,3,4,5,18
15.04.2022 13:00,3,7,4,6,17,5,4,2,6,4,8,5,4,2,6,4,11,3,4,2,4,3,9,9,4,4,7,42,5,16,5,4,4,10,8,10,16,4,6,8,5,5,4,5,3,5,4,19
15.04.2022 14:00,3,8,4,6,22,7,4,2,5,5,9,5,4,3,5,6,12,3,4,2,4,3,9,9,4,4,5,36,5,19,5,3,3,8,9,9,15,4,7,9,6,4,4,5,2,4,4,12
15.04.2022 15:00,3,5,5,5,18,6,4,2,5,4,10,4,5,3,4,7,9,3,4,1,4,5,10,9,4,4,7,37,6,18,5,3,4,8,10,8,19,4,8,8,5,4,3,5,2,4,6,10
15.04.2022 16:00,3,5,5,5,20,7,4,2,4,4,12,4,7,3,7,5,11,3,5,1,4,4,10,10,4,5,6,43,7,16,5,3,4,8,10,10,7,4,12,9,8,4,3,4,2,5,9,8
15.04.2022 17:00,3,5,5,7,23,8,4,2,4,5,14,4,4,3,5,6,13,3,4,1,4,4,11,11,4,5,8,44,6,25,6,3,4,9,11,12,10,4,7,8,6,4,4,4,3,5,12,13
15.04.2022 18:00,4,4,5,8,19,9,5,2,6,5,15,4,5,3,6,6,14,4,4,2,3,3,9,14,4,6,8,53,6,18,6,3,3,7,5,12,6,5,7,8,5,5,5,4,3,6,15,15
15.04.2022 19:00,5,3,6,12,26,12,6,1,7,6,15,4,9,5,5,7,17,4,5,9,5,5,13,29,5,9,8,59,9,29,8,4,4,9,5,13,15,5,5,9,8,7,5,3,3,7,11,20
15.04.2022 20:00,4,4,6,14,28,13,10,1,7,8,16,6,10,5,4,7,11,11,6,13,5,6,11,11,6,15,10,54,9,23,12,4,6,11,6,13,20,6,5,12,6,8,5,5,3,9,25,24
15.04.2022 21:00,5,5,8,17,36,17,11,2,7,11,14,6,9,5,7,7,9,8,5,17,5,5,10,13,6,16,10,47,10,27,15,5,6,9,11,13,27,6,6,10,7,6,5,6,4,11,21,20
15.04.2022 22:00,5,5,15,14,24,12,9,2,5,8,13,11,6,8,10,6,8,7,4,25,6,5,12,10,5,9,9,22,9,18,10,5,6,10,11,17,32,8,8,10,5,7,7,6,4,7,20,18
15.04.2022 23:00,6,5,45,9,19,9,7,2,5,6,9,6,5,5,8,5,8,6,5,20,7,4,11,8,6,9,9,16,7,16,8,8,6,14,12,24,23,14,6,11,5,20,8,11,4,6,18,16
15.04.2022 24:00,5,7,43,10,16,7,7,2,5,6,8,6,10,8,8,5,13,8,8,22,5,4,13,9,5,8,10,14,6,14,7,8,6,21,19,28,10,18,7,11,10,13,8,7,4,7,15,22
16.04.2022 01:00,5,11,47,10,15,6,6,2,5,7,7,7,14,6,6,5,14,7,9,16,5,4,18,9,5,8,13,19,7,19,7,11,5,19,19,25,9,15,13,10,7,8,6,4,4,7,12,18
16.04.2022 02:00,5,12,52,9,14,7,6,3,5,6,5,7,13,6,5,6,14,6,8,6,5,4,14,8,6,10,8,13,8,13,8,8,5,9,11,13,6,15,25,9,13,9,4,3,4,6,17,19
16.04.2022 03:00,5,6,25,17,12,9,8,4,5,5,7,7,14,6,4,5,10,7,6,4,8,5,11,7,7,10,9,16,9,14,8,5,6,5,6,7,10,17,24,7,7,12,4,4,3,7,20,11
16.04.2022 04:00,4,5,21,27,14,11,10,4,5,4,6,13,9,3,4,5,15,6,5,4,8,5,15,6,7,9,11,21,8,17,9,5,6,5,6,8,10,22,23,7,6,6,5,3,4,9,20,11
16.04.2022 05:00,4,5,32,19,21,17,15,3,6,6,6,11,12,6,4,6,20,5,5,9,13,5,17,7,6,15,13,31,9,18,13,5,5,8,6,12,11,12,22,10,7,6,6,3,4,10,15,10
16.04.2022 06:00,5,6,21,30,29,24,18,3,7,8,9,8,15,6,5,5,9,8,5,9,23,5,23,8,8,21,14,35,12,20,14,4,5,8,6,11,15,19,24,9,8,6,5,3,4,10,18,14
16.04.2022 07:00,6,6,9,30,30,24,17,2,8,8,12,5,16,5,6,7,10,9,6,7,15,6,20,8,12,25,17,30,15,19,14,5,5,9,7,11,17,13,28,11,9,6,6,4,3,11,14,12
16.04.2022 08:00,6,7,6,17,26,16,16,5,9,8,15,6,14,6,7,5,8,9,6,6,4,6,18,8,12,13,17,26,12,17,9,5,5,8,6,14,15,10,22,10,8,7,6,3,3,11,19,13
16.04.2022 09:00,7,7,5,20,29,18,13,4,8,9,15,5,13,10,7,6,9,8,5,6,3,7,13,6,11,12,14,25,13,20,9,5,4,8,6,16,17,9,9,10,10,7,7,4,3,13,12,21
16.04.2022 10:00,5,8,5,11,23,11,7,3,7,9,13,5,13,7,6,6,8,7,6,7,4,7,12,6,7,10,11,24,11,24,9,6,4,9,6,25,15,7,8,16,9,7,8,5,3,11,9,21
16.04.2022 11:00,5,8,4,10,28,11,6,3,9,8,14,5,13,6,6,5,9,6,6,7,3,6,11,6,5,10,8,25,10,24,8,5,5,7,5,31,11,7,9,15,9,7,8,4,3,8,10,16
16.04.2022 12:00,8,6,3,11,26,9,6,2,6,6,15,4,12,4,5,5,8,6,5,6,4,5,12,5,5,8,8,25,9,25,7,4,4,6,8,32,13,8,8,18,8,6,7,4,3,8,10,18
16.04.2022 13:00,8,5,4,10,29,9,5,2,5,8,13,4,8,3,5,5,9,6,7,4,4,5,10,5,5,8,8,24,9,23,7,4,4,5,5,29,6,7,7,14,9,6,7,4,3,7,8,21
16.04.2022 14:00,4,5,4,8,22,9,5,2,6,7,14,4,9,4,5,5,9,8,6,4,3,4,13,5,5,7,8,22,8,22,7,3,4,5,5,25,7,5,8,11,9,5,7,3,3,6,10,19
16.04.2022 15:00,4,5,4,7,28,7,5,2,7,8,14,4,6,4,7,5,9,6,6,4,3,5,12,5,5,6,6,21,6,23,5,3,4,9,4,24,8,6,7,11,6,5,8,3,3,5,8,18
16.04.2022 16:00,4,5,4,8,22,7,5,3,9,7,12,4,7,3,6,5,6,6,5,6,3,4,11,5,4,6,6,21,5,24,5,3,4,10,4,25,8,5,6,12,6,4,6,3,3,4,7,10
16.04.2022 17:00,4,4,4,9,24,9,5,3,9,6,16,4,11,5,7,5,6,8,7,5,3,5,12,5,5,6,6,31,6,22,6,3,4,7,4,25,12,7,5,14,7,5,7,3,3,5,9,10
16.04.2022 18:00,3,5,4,12,29,11,6,3,6,8,18,4,10,5,7,5,6,7,7,5,4,5,12,5,5,6,6,27,6,23,6,3,4,8,5,18,13,6,7,17,7,5,9,3,3,7,15,8
16.04.2022 19:00,4,6,7,12,30,9,7,3,7,8,23,6,7,9,10,5,7,9,5,8,4,6,11,9,5,7,6,23,7,25,7,4,4,9,7,26,20,8,11,12,7,8,11,5,3,11,12,7
16.04.2022 20:00,6,7,12,14,29,11,7,3,13,10,23,8,10,7,6,10,8,15,8,12,7,8,10,10,6,12,10,27,10,24,17,5,5,10,8,22,36,8,17,19,8,11,11,6,3,9,12,9
16.04.2022 21:00,7,6,16,15,30,12,11,3,7,16,22,6,21,8,6,16,15,12,7,15,7,15,10,9,10,12,8,23,11,24,14,5,6,13,14,23,36,6,28,21,8,16,11,6,3,10,16,9
16.04.2022 22:00,7,7,30,17,34,16,13,3,8,12,26,6,24,14,11,16,9,14,17,10,9,13,10,8,8,13,13,12,9,19,10,6,6,21,16,23,17,7,33,31,12,12,8,6,4,14,15,9
16.04.2022 23:00,4,16,8,18,30,16,15,4,11,11,33,8,27,8,9,17,13,16,21,7,4,20,10,8,9,9,9,12,11,17,11,6,6,22,23,31,14,7,38,37,11,20,8,5,4,14,24,13
16.04.2022 24:00,3,26,6,16,29,15,12,3,10,12,26,8,22,6,10,20,27,16,14,7,4,20,14,7,11,12,10,14,9,18,10,7,8,20,29,34,9,13,38,29,9,22,7,5,3,11,33,15
17.04.2022 01:00,2,24,5,14,25,14,10,3,12,14,24,9,18,9,10,32,12,14,10,6,5,18,13,6,10,12,13,15,9,19,11,8,6,19,12,22,12,12,31,19,7,20,11,7,3,14,23,17
17.04.2022 02:00,3,25,5,16,19,13,11,3,9,11,19,8,21,7,9,33,11,10,10,4,5,10,16,6,13,14,13,16,10,23,10,8,6,19,15,17,18,34,27,13,7,25,13,10,3,15,18,13
17.04.2022 03:00,3,28,5,14,21,12,12,2,11,10,18,8,16,5,9,33,14,12,9,3,5,9,18,5,14,19,12,18,11,22,11,7,7,18,11,17,19,43,31,12,7,28,12,15,3,19,25,13
17.04.2022 04:00,5,29,5,13,20,12,14,3,8,11,21,10,16,9,9,30,31,8,11,4,5,11,17,4,15,18,13,19,12,23,12,8,7,22,16,26,18,40,27,11,8,22,9,15,3,18,28,16
17.04.2022 05:00,5,23,6,18,20,14,13,3,10,11,22,10,19,9,9,26,34,10,24,4,7,11,17,5,16,22,18,22,16,21,13,8,6,29,17,30,22,41,26,12,9,25,10,18,4,25,31,16
17.04.2022 06:00,5,19,7,22,20,14,15,2,6,11,22,13,25,9,8,26,28,15,20,5,8,13,20,5,15,20,18,19,15,21,14,8,6,33,27,29,23,44,26,13,8,26,10,15,4,25,22,21
17.04.2022 07:00,5,15,8,14,17,13,12,3,6,11,19,16,16,8,9,26,21,16,18,6,12,12,19,6,12,20,13,17,13,18,14,9,10,20,20,17,16,34,23,14,11,25,13,22,4,23,17,25
17.04.2022 08:00,4,18,7,11,14,10,7,2,5,9,16,13,10,7,5,25,12,9,12,5,11,14,18,6,15,17,9,13,10,15,13,8,8,18,13,19,10,25,15,14,9,18,10,15,4,16,16,24
17.04.2022 09:00,3,11,7,7,11,5,5,3,6,11,22,9,10,8,6,16,12,8,9,4,10,8,14,7,12,11,6,11,6,9,9,7,4,16,9,26,8,5,13,13,9,11,8,7,4,7,18,15
17.04.2022 10:00,3,9,7,5,10,4,5,2,6,7,20,4,11,5,4,7,10,6,6,3,6,7,6,7,6,6,5,11,5,10,6,5,3,6,5,20,8,4,7,13,7,5,6,5,3,4,19,7
17.04.2022 11:00,2,6,4,6,9,4,5,2,5,6,13,4,7,4,4,5,8,6,6,4,5,4,5,7,3,6,6,12,5,10,5,4,3,8,4,18,7,4,4,10,5,4,5,3,3,3,9,19
17.04.2022 12:00,3,4,4,6,13,4,5,1,3,6,10,4,6,4,4,6,6,5,5,2,4,4,5,4,3,6,5,13,4,9,5,4,3,7,4,20,5,4,5,9,6,4,5,3,3,4,6,14
17.04.2022 13:00,2,4,4,6,12,4,5,2,3,7,10,4,5,4,3,5,7,3,7,2,4,3,4,4,3,5,5,13,5,9,5,3,3,7,4,18,5,4,7,10,7,4,4,3,3,3,6,8
17.04.2022 14:00,2,6,3,5,15,4,4,1,3,7,14,3,5,3,4,5,6,3,7,2,3,4,7,3,4,4,4,13,5,9,4,3,3,11,4,16,4,5,6,10,7,4,5,4,3,3,6,14
17.04.2022 15:00,2,5,3,5,13,4,4,2,3,8,12,4,6,3,3,5,7,4,9,2,3,4,8,3,4,4,4,12,4,10,4,3,3,8,3,16,3,5,5,10,8,3,4,4,3,3,5,11
17.04.2022 16:00,2,4,3,6,15,5,4,2,4,7,15,3,5,4,3,4,7,6,6,2,3,4,6,3,5,4,4,13,5,11,4,3,4,11,4,17,3,5,3,8,9,4,4,3,3,4,5,7
17.04.2022 17:00,3,3,3,7,16,6,4,1,4,7,16,4,8,4,4,4,8,6,6,2,3,4,8,4,4,4,4,12,5,11,5,3,3,8,4,19,4,6,7,12,8,5,5,3,2,4,7,8
17.04.2022 18:00,2,4,4,8,16,6,4,2,4,7,18,4,7,5,4,5,9,7,5,2,5,5,8,4,4,5,5,12,4,13,6,3,3,10,4,25,4,5,6,15,8,5,6,3,2,5,8,9
17.04.2022 19:00,3,9,7,11,26,8,5,1,5,10,22,4,13,8,4,6,11,8,6,4,5,8,12,6,4,6,5,16,7,14,8,4,3,16,5,29,12,8,9,21,10,7,8,4,2,5,10,9
17.04.2022 20:00,3,13,14,15,31,13,9,1,6,16,25,5,19,10,4,7,20,14,8,7,5,7,16,6,6,13,11,20,8,24,9,9,4,25,8,22,24,11,11,23,13,13,10,22,2,12,13,10
17.04.2022 21:00,4,27,22,29,36,21,11,2,9,25,21,5,27,6,8,7,31,21,8,6,7,6,27,6,9,18,14,24,12,25,14,8,4,20,12,26,22,27,25,24,19,28,9,15,2,19,26,18
17.04.2022 22:00,4,31,28,36,30,28,17,2,14,15,26,11,49,9,11,11,21,15,14,6,12,6,28,6,10,21,18,28,19,34,16,9,5,33,16,31,38,41,32,40,13,30,9,7,3,21,30,31
17.04.2022 23:00,5,29,14,43,37,27,16,2,9,13,34,12,24,10,10,13,16,11,14,7,10,7,14,5,14,27,19,38,22,31,16,10,6,33,15,32,47,32,34,36,11,33,6,5,3,19,24,23
17.04.2022 24:00,5,26,5,46,44,31,16,3,7,18,29,16,13,13,6,13,9,13,13,6,8,12,9,5,19,37,22,43,21,35,16,10,6,29,16,33,30,16,28,39,11,37,8,4,4,15,16,12
18.04.2022 01:00,5,21,5,46,33,22,19,2,6,19,25,21,14,14,8,15,9,10,13,7,10,12,18,5,17,39,25,50,20,29,18,11,9,23,12,28,25,12,26,25,7,40,7,6,4,16,21,11
18.04.2022 02:00,5,18,5,23,25,21,17,2,5,18,23,14,13,16,7,17,11,12,11,10,11,11,26,5,17,32,27,27,17,31,24,13,6,19,13,35,19,9,26,23,8,36,7,22,3,21,23,12
18.04.2022 03:00,4,21,6,19,23,19,21,2,5,13,25,11,14,15,8,14,10,13,8,8,10,10,17,5,14,32,19,16,14,22,20,11,7,19,14,32,21,11,26,17,7,22,10,15,4,26,23,13
18.04.2022 04:00,4,21,5,22,23,20,21,1,6,12,30,11,16,11,8,27,12,12,7,14,10,12,16,5,14,27,20,16,19,27,15,12,7,16,10,36,16,10,25,28,8,25,10,11,4,20,29,14
18.04.2022 05:00,5,18,7,22,24,18,24,2,8,12,28,15,31,10,9,32,17,11,27,18,10,14,20,7,14,30,19,21,18,25,15,9,6,26,13,30,17,13,26,19,7,20,8,14,3,27,32,20
18.04.2022 06:00,5,22,9,31,24,18,24,1,7,16,28,20,42,12,11,30,18,18,30,33,11,14,29,10,15,35,20,25,21,25,15,11,5,39,27,34,15,13,27,17,8,24,12,14,3,25,26,24
18.04.2022 07:00,5,14,9,24,20,14,19,1,5,12,26,13,26,8,10,22,17,16,20,20,11,16,21,11,16,28,19,28,19,21,13,10,6,26,25,27,24,11,27,14,16,15,14,14,3,16,23,28
18.04.2022 08:00,5,24,7,12,15,12,12,2,3,10,24,12,15,8,4,23,9,7,13,12,10,15,20,10,13,19,17,20,14,19,12,8,11,18,18,20,19,25,25,14,8,19,16,20,3,19,19,30
18.04.2022 09:00,4,16,6,12,16,11,10,2,5,10,27,9,13,9,2,14,10,7,12,7,9,8,11,10,14,9,9,14,9,16,12,7,5,14,10,28,12,8,25,12,10,12,11,7,3,11,28,20
18.04.2022 10:00,3,11,5,9,14,8,7,5,6,7,22,5,11,5,4,8,9,8,9,3,5,7,6,10,10,10,6,12,6,10,10,5,3,7,4,24,19,4,27,13,8,9,8,4,3,6,14,12
18.04.2022 11:00,3,9,4,7,14,5,5,8,5,6,13,4,9,3,4,5,6,4,5,2,4,4,5,9,4,6,6,13,6,9,7,3,2,4,4,20,13,4,21,8,6,5,4,3,3,4,7,13
