Zeitpunkt,Andechs/Rothenfeld,Ansbach/Residenzstraße,Augsburg/Bourges-Platz,Augsburg/Karlstraße,Augsburg/Königsplatz,Augsburg/LfU,Bad Hindelang/Oberjoch,Bamberg/Löwenbrücke,Bayreuth/Hohenzollernring,Burghausen/Marktler Straße,Fürth/Theresienstraße,Ingolstadt/Münchener Straße,Ingolstadt/Rechbergstraße,Kelheim/Regensburger Straße,Kulmbach/Konrad-Adenauer-Straße,Landshut/Podewilsstraße,Lindau (Bodensee)/Friedrichshafener Str.,München/Johanneskirchen,München/Landshuter Allee,München/Lothstraße,München/Stachus,Neu-Ulm/Gabelsbergerstraße,Nürnberg/Von-der-Tann-Straße,Oberaudorf/Inntal-Autobahn,Passau/Stelzhamerstraße,Regensburg/Rathaus,Schwabach/Angerstraße,Schweinfurt/Obertor,Sulzbach-Rosenberg/Lohe,Tiefenbach/Altenschneeberg,Trostberg/Schwimmbadstraße,Würzburg/Kopfklinik,Würzburg/Stadtring Süd
15.03.2022 04:00,14,29,19,28,14,11,2,17,12,30,30,14,15,15,10,24,20,22,26,15,24,12,34,13,27,16,18,7,16,8,18,25,41
15.03.2022 05:00,11,30,22,32,16,11,3,14,18,29,31,16,14,16,8,29,18,21,26,14,23,13,33,12,27,16,19,8,18,9,14,24,44
15.03.2022 06:00,9,30,22,36,20,11,4,14,13,35,28,19,19,18,9,23,13,21,32,15,21,15,32,12,27,24,17,11,16,8,15,23,27
15.03.2022 07:00,13,35,29,40,24,17,2,15,15,39,27,24,20,19,10,26,15,24,39,17,23,16,39,16,29,17,18,8,16,9,17,20,33
15.03.2022 08:00,12,47,33,42,32,20,2,17,9,36,22,34,22,24,14,28,18,41,42,20,28,20,40,15,31,15,19,7,21,9,27,20,36
15.03.2022 09:00,9,54,26,35,40,23,2,17,19,31,26,37,28,30,15,34,22,36,45,23,30,24,55,16,33,21,25,11,23,10,27,23,44
15.03.2022 10:00,8,45,29,40,41,24,2,18,24,24,38,45,33,43,17,42,18,28,41,20,23,24,80,14,34,19,34,10,21,9,23,18,35
15.03.2022 11:00,8,43,23,27,31,18,4,18,25,21,42,46,34,33,12,35,14,22,36,17,24,20,83,16,37,16,48,13,17,11,16,16,19
15.03.2022 12:00,6,42,28,29,24,19,6,19,23,20,55,46,32,37,6,30,23,23,32,15,23,17,60,16,37,29,15,10,21,11,16,15,29
15.03.2022 13:00,8,36,18,29,28,18,5,22,20,18,37,45,29,36,15,29,19,21,31,15,24,17,50,18,26,29,31,9,25,12,16,20,22
15.03.2022 14:00,5,33,21,28,28,14,6,22,14,15,30,39,28,34,20,26,13,20,29,17,18,19,27,19,26,32,28,16,33,13,14,23,30
15.03.2022 15:00,7,29,20,26,24,12,39,23,20,15,23,40,25,35,19,24,32,19,24,16,16,20,41,42,25,36,28,24,27,14,14,24,33
15.03.2022 16:00,7,25,20,29,25,19,299,25,15,20,33,47,31,40,39,27,19,22,26,19,22,25,48,29,26,38,33,26,34,17,17,27,34
15.03.2022 17:00,10,22,16,24,16,11,322,33,38,30,27,54,37,42,21,25,25,26,31,27,30,21,33,33,29,33,13,25,34,16,28,30,41
15.03.2022 18:00,34,22,18,24,13,10,221,35,54,34,29,49,33,39,22,18,32,27,34,33,32,22,    # ,27,35,48,26,22,35,17,27,30,29
15.03.2022 19:00,87,23,25,34,16,12,157,33,21,25,24,52,37,44,14,15,36,43,57,43,42,22,    # ,20,44,41,20,24,29,21,24,31,29
15.03.2022 20:00,83,24,26,38,21,17,130,37,19,26,18,103,42,40,19,20,38,47,64,50,68,24,    # ,37,41,65,19,25,29,14,29,33,28
15.03.2022 21:00,68,14,27,35,21,19,74,40,30,19,14,49,36,40,16,39,43,47,65,47,60,25,    # ,56,43,36,15,21,17,13,24,30,26
15.03.2022 22:00,45,19,29,33,26,22,58,38,28,26,9,30,27,36,13,40,37,43,60,42,56,25,    # ,34,48,37,12,16,6,11,30,24,25
15.03.2022 23:00,26,30,27,31,22,22,47,36,21,30,12,26,27,29,9,32,45,36,53,36,44,25,    # ,54,45,42,5,18,5,9,36,22,20
15.03.2022 24:00,26,35,25,29,25,20,30,32,10,28,23,26,26,13,6,23,36,36,43,34,35,24,    # ,29,29,2,9,11,8,9,36,20,20
16.03.2022 01:00,27,37,27,29,14,22,49,21,2,23,22,22,22,14,5,12,35,31,32,26,28,25,13,29,22,3,15,15,13,8,33,20,21
16.03.2022 02:00,26,30,28,29,19,23,34,18,4,20,20,21,22,18,8,10,33,31,33,27,26,24,19,31,21,11,20,12,11,8,36,21,23
16.03.2022 03:00,26,24,30,30,20,19,26,20,4,27,25,20,23,23,13,15,41,30,34,28,27,35,23,29,19,14,20,10,13,8,21,22,28
16.03.2022 04:00,29,25,38,41,24,21,24,22,2,23,20,20,22,26,12,15,33,34,36,33,29,40,24,29,19,19,20,8,8,12,18,18,24
16.03.2022 05:00,38,22,45,52,21,27,18,20,2,21,24,19,21,25,13,14,37,37,43,38,35,42,24,28,24,14,21,6,14,14,19,13,21
16.03.2022 06:00,47,20,41,46,19,22,16,20,13,22,19,19,21,24,17,15,39,31,35,31,27,36,31,32,24,9,21,8,8,13,27,12,14
16.03.2022 07:00,47,21,28,34,15,17,20,18,26,25,24,22,23,18,12,14,44,32,40,31,32,36,34,56,23,10,22,7,11,14,29,9,16
16.03.2022 08:00,41,26,26,36,13,14,16,18,5,19,20,19,21,15,14,12,44,31,38,28,30,39,41,32,17,13,22,8,11,16,27,10,20
16.03.2022 09:00,34,20,26,33,17,13,18,18,7,14,20,14,17,15,14,10,40,30,39,30,32,35,38,15,16,11,23,14,8,17,21,12,21
16.03.2022 10:00,36,21,26,39,19,14,21,30,14,12,11,15,18,16,15,15,41,26,38,28,31,29,37,23,17,10,9,12,4,18,18,15,26
16.03.2022 11:00,34,25,27,40,21,14,23,23,13,14,16,16,18,22,26,14,42,19,41,27,30,28,35,30,21,6,19,9,9,18,22,17,30
16.03.2022 12:00,32,25,24,37,28,16,24,24,14,16,16,20,21,22,20,16,44,18,31,22,25,27,33,19,23,17,20,12,14,16,18,19,22
16.03.2022 13:00,25,24,20,29,24,18,22,23,38,21,21,24,25,22,22,17,46,19,27,21,26,24,26,37,27,18,21,13,21,15,17,21,17
16.03.2022 14:00,20,23,17,27,21,13,17,21,4,22,11,22,26,22,15,18,52,17,22,18,20,21,19,23,28,21,16,17,11,16,20,22,16
16.03.2022 15:00,20,23,19,28,23,11,18,20,5,21,15,20,24,23,22,19,45,18,23,20,20,22,18,21,28,27,22,16,10,15,22,21,25
16.03.2022 16:00,20,22,23,32,22,14,18,18,5,21,13,18,25,23,17,21,56,19,25,22,21,22,22,32,26,28,21,18,12,17,21,20,22
16.03.2022 17:00,15,27,26,34,27,18,14,16,2,26,23,17,28,25,10,23,49,21,28,24,25,18,36,17,23,26,22,18,18,18,20,21,27
16.03.2022 18:00,16,29,27,36,26,17,14,14,2,31,21,19,29,37,19,26,52,21,29,24,28,18,37,24,24,37,23,18,28,19,24,22,29
16.03.2022 19:00,22,28,30,41,34,21,12,17,19,35,19,21,31,38,30,31,56,22,30,24,29,24,38,30,25,39,27,21,27,20,28,22,26
16.03.2022 20:00,22,30,32,43,32,19,12,19,44,33,27,23,33,46,31,29,60,22,32,25,32,28,38,19,28,46,29,18,32,23,30,21,26
16.03.2022 21:00,23,32,31,40,29,20,14,21,11,32,31,26,38,46,18,26,62,23,35,28,34,31,38,9,32,45,32,17,36,23,30,21,31
16.03.2022 22:00,28,33,34,42,33,23,14,24,10,31,29,27,40,49,28,28,75,26,36,28,36,33,34,7,35,41,33,17,44,22,29,21,31
16.03.2022 23:00,32,34,37,45,28,24,16,31,20,27,21,28,39,43,21,22,41,26,37,29,36,30,31,7,33,34,27,18,37,21,28,22,38
16.03.2022 24:00,32,39,35,42,32,25,17,30,36,27,29,26,36,42,24,28,35,24,37,30,36,30,32,6,34,39,35,18,33,22,27,22,43
17.03.2022 01:00,30,42,34,41,22,22,25,26,33,32,37,26,32,39,22,28,34,24,37,28,34,32,22,6,34,29,31,26,29,23,25,24,46
17.03.2022 02:00,30,41,32,41,27,24,35,28,31,34,37,28,32,37,31,26,33,22,36,26,32,35,26,8,32,32,33,23,26,24,23,31,30
17.03.2022 03:00,29,38,29,37,28,27,88,32,31,33,42,28,33,37,27,31,39,21,31,25,28,35,35,8,29,34,29,24,27,24,23,31,30
17.03.2022 04:00,27,38,29,35,31,24,112,35,34,33,39,28,30,40,27,34,31,20,30,25,27,35,32,9,31,34,31,27,24,28,24,32,33
17.03.2022 05:00,27,40,29,35,27,27,144,35,37,37,39,32,31,41,26,33,29,21,32,27,28,34,40,9,35,34,36,22,33,31,24,32,35
17.03.2022 06:00,25,42,31,39,31,24,174,33,39,37,40,37,34,42,28,32,28,24,33,28,29,32,47,8,37,34,34,26,27,34,25,34,36
17.03.2022 07:00,27,47,35,47,35,29,174,33,32,37,43,40,35,44,32,38,28,27,38,29,31,33,59,9,39,38,39,33,35,35,26,35,35
17.03.2022 08:00,30,53,38,52,44,29,156,37,37,39,47,41,35,47,33,33,39,29,41,30,33,35,53,9,42,32,45,32,39,35,29,36,43
17.03.2022 09:00,21,53,38,50,43,35,146,45,38,36,41,42,38,48,38,34,33,29,43,32,35,38,56,11,43,38,45,50,49,33,29,36,55
17.03.2022 10:00,17,53,34,45,41,30,178,53,42,33,43,42,38,45,48,28,39,27,42,32,32,39,50,15,39,34,45,30,36,32,27,37,42
17.03.2022 11:00,16,51,33,45,36,25,184,58,23,29,40,42,37,42,46,31,39,26,43,32,33,38,53,21,27,34,38,28,35,32,23,37,38
17.03.2022 12:00,18,49,32,44,37,31,113,53,34,27,45,39,36,38,43,30,37,24,48,33,37,39,50,24,26,39,40,27,39,32,23,37,40
17.03.2022 13:00,23,45,34,48,37,28,90,46,35,26,34,39,34,35,39,35,39,25,50,36,39,39,46,28,30,48,37,33,37,33,25,38,47
17.03.2022 14:00,25,42,36,51,45,31,67,44,45,26,39,42,35,34,36,24,41,27,51,38,45,37,42,27,25,37,35,35,40,33,25,37,55
17.03.2022 15:00,25,42,36,51,40,33,59,39,39,25,35,43,35,34,38,35,42,31,49,35,41,39,48,31,23,46,40,35,40,30,26,38,61
17.03.2022 16:00,26,42,37,56,43,33,45,37,35,29,37,45,36,30,36,30,42,39,49,39,42,42,49,31,20,45,37,37,52,23,31,35,58
17.03.2022 17:00,28,44,41,62,45,34,33,40,48,30,36,45,34,31,45,33,42,43,61,47,51,44,43,72,22,52,43,39,51,23,34,35,54
17.03.2022 18:00,32,48,45,66,44,36,30,41,45,30,39,41,35,40,38,33,45,42,65,51,56,49,51,37,24,42,36,41,45,22,38,36,46
17.03.2022 19:00,37,50,47,68,47,37,23,43,58,27,49,42,37,42,52,39,37,44,68,51,56,50,56,37,29,49,41,23,51,22,38,40,43
17.03.2022 20:00,39,50,51,71,50,36,31,45,52,26,48,35,36,42,42,37,42,44,71,50,59,44,52,44,28,44,44,12,59,23,39,39,36
17.03.2022 21:00,43,49,51,70,59,43,23,46,37,27,47,33,34,44,32,40,43,48,75,54,70,44,55,68,33,45,47,9,51,20,39,19,28
17.03.2022 22:00,47,50,51,69,51,42,18,41,44,34,40,34,36,45,39,42,42,50,74,55,70,45,49,39,30,51,42,6,51,21,38,10,16
17.03.2022 23:00,50,45,49,64,66,39,14,38,46,32,43,38,39,44,34,48,44,52,75,55,68,46,46,49,28,46,43,2,43,25,39,8,13
17.03.2022 24:00,50,38,49,62,63,37,14,44,37,39,42,37,39,40,20,44,44,54,74,55,65,49,46,50,29,44,40,3,44,34,38,7,11
18.03.2022 01:00,49,38,49,63,58,47,10,27,26,33,39,34,38,36,20,52,55,56,73,56,64,47,43,42,29,28,37,3,37,34,34,5,13
18.03.2022 02:00,47,40,50,64,76,42,14,23,25,32,43,33,36,36,18,41,59,55,70,55,60,41,41,46,30,35,36,6,47,33,27,6,14
18.03.2022 03:00,47,38,50,64,84,45,8,22,22,30,29,33,36,36,15,44,55,54,66,55,57,38,38,49,29,38,39,5,43,29,28,6,14
18.03.2022 04:00,49,31,49,62,70,40,24,19,13,28,29,34,37,45,17,42,54,50,62,50,54,36,37,46,28,42,34,2,39,28,29,7,10
18.03.2022 05:00,46,28,45,57,44,41,39,18,17,31,27,37,41,52,16,43,55,47,59,48,51,37,26,46,30,48,32,3,27,30,30,7,16
18.03.2022 06:00,42,27,42,57,48,40,39,20,13,30,26,45,49,49,18,37,54,47,58,48,51,42,31,46,29,48,26,6,14,46,30,7,20
18.03.2022 07:00,38,24,43,59,51,37,40,19,20,30,26,44,46,42,14,40,54,46,57,46,50,46,30,48,31,33,22,7,17,58,32,8,24
18.03.2022 08:00,44,23,49,69,47,43,35,15,16,35,19,40,42,47,15,34,53,48,55,44,48,45,25,50,33,41,19,11,11,60,38,9,33
18.03.2022 09:00,36,23,46,62,48,40,37,14,8,33,21,45,47,57,10,33,52,38,44,36,40,38,25,56,33,48,18,12,9,56,34,11,33
18.03.2022 10:00,33,22,41,54,40,30,34,12,4,35,18,48,50,59,8,29,49,35,41,34,38,31,28,63,33,52,21,9,25,52,34,10,31
18.03.2022 11:00,31,23,42,53,44,37,35,13,6,40,17,47,51,50,7,35,42,35,42,37,39,28,22,58,38,32,26,11,29,47,33,10,27
18.03.2022 12:00,27,22,43,53,44,35,33,13,7,40,14,39,41,36,5,30,40,32,39,35,36,27,24,58,33,35,22,8,35,43,30,10,12
18.03.2022 13:00,27,21,39,50,40,34,44,16,9,35,18,29,32,33,4,24,36,30,35,32,32,26,28,57,22,32,33,7,29,40,32,11,21
18.03.2022 14:00,26,22,35,45,38,27,34,23,14,34,16,28,29,26,18,25,31,28,33,30,32,25,27,50,16,32,25,3,28,37,33,12,24
18.03.2022 15:00,28,24,24,33,29,25,33,31,15,32,29,24,26,25,26,15,28,28,33,30,32,26,37,37,18,42,33,4,38,37,31,16,20
18.03.2022 16:00,31,27,19,25,30,19,32,35,26,28,27,23,26,30,34,15,28,25,32,27,30,27,40,33,22,36,29,16,42,37,30,24,24
18.03.2022 17:00,31,29,15,21,17,12,25,36,45,23,33,31,36,30,36,15,27,22,25,22,25,31,42,37,27,36,38,19,39,37,28,28,31
18.03.2022 18:00,28,33,22,29,17,12,22,38,47,26,32,41,42,34,38,7,26,21,24,22,24,27,43,40,27,46,32,27,43,45,23,32,29
18.03.2022 19:00,20,39,31,42,27,12,25,41,48,26,46,42,43,45,41,11,27,22,25,22,26,28,49,39,31,59,36,23,48,54,20,35,41
18.03.2022 20:00,19,42,38,50,34,25,27,40,46,30,39,48,49,56,35,15,28,21,27,23,27,31,46,39,40,57,42,17,41,54,28,36,35
18.03.2022 21:00,20,43,41,54,37,29,28,36,50,29,44,55,57,63,28,21,26,22,28,24,28,35,53,39,41,59,38,20,38,30,27,32,32
18.03.2022 22:00,23,45,51,66,44,31,32,32,44,26,48,62,66,66,39,28,30,23,29,24,29,37,55,38,35,64,40,24,41,27,31,28,28
18.03.2022 23:00,23,45,58,74,46,40,27,30,41,25,54,65,65,58,41,39,25,24,29,25,29,40,53,38,38,60,48,20,43,29,30,30,28
18.03.2022 24:00,24,44,60,74,47,39,27,29,32,26,48,52,50,44,35,46,21,24,29,25,30,43,54,41,40,54,44,16,49,32,29,30,31
19.03.2022 01:00,25,43,65,82,55,48,21,27,37,26,70,41,41,40,35,52,21,26,32,26,32,49,69,41,36,54,42,15,39,31,32,23,19
19.03.2022 02:00,26,44,66,86,57,51,23,25,47,26,50,36,37,36,31,49,22,31,37,30,37,53,46,36,35,46,43,12,46,33,31,18,26
19.03.2022 03:00,27,43,55,70,54,50,25,25,29,29,47,35,35,35,33,49,23,40,49,42,46,47,47,31,34,41,45,14,44,32,31,15,16
19.03.2022 04:00,28,40,44,54,43,43,26,27,32,34,48,35,32,34,32,44,26,50,61,53,59,40,49,28,36,48,44,18,40,31,32,14,20
19.03.2022 05:00,29,39,37,46,43,39,22,26,39,34,57,36,31,35,31,42,27,50,61,56,60,38,46,27,39,50,41,17,42,29,32,14,18
19.03.2022 06:00,34,40,32,40,35,33,27,27,35,40,39,35,32,36,36,42,29,47,54,48,55,36,61,28,39,43,45,18,39,29,34,14,20
19.03.2022 07:00,44,39,31,38,42,33,19,29,32,41,65,36,32,36,32,38,30,42,46,42,48,35,50,28,39,47,44,16,45,30,35,16,19
19.03.2022 08:00,46,37,32,38,35,31,33,33,30,42,51,34,30,34,29,35,31,38,43,38,44,33,45,31,40,33,49,18,45,32,39,18,19
19.03.2022 09:00,45,32,34,40,40,32,28,29,19,36,18,28,25,29,9,23,31,28,33,29,33,31,40,32,37,28,30,11,18,30,41,19,28
19.03.2022 10:00,41,34,29,36,38,35,32,19,14,33,21,24,23,26,10,29,30,23,28,25,27,27,34,35,18,25,45,12,11,28,41,18,15
19.03.2022 11:00,37,22,25,33,33,32,28,14,4,37,18,25,23,23,9,26,31,22,27,24,28,24,16,34,14,25,28,8,25,24,36,9,12
19.03.2022 12:00,33,12,26,32,33,29,25,11,9,41,16,28,25,24,6,20,28,18,24,22,25,23,15,34,20,25,21,8,18,25,36,5,7
19.03.2022 13:00,31,6,26,32,37,26,24,9,11,43,4,30,24,22,8,20,29,17,22,21,22,22,16,37,29,26,18,4,18,27,38,5,5
19.03.2022 14:00,29,5,22,28,28,26,28,10,7,41,5,31,24,23,9,19,31,18,22,23,22,22,35,43,36,31,11,2,18,22,40,5,12
19.03.2022 15:00,26,5,23,29,29,23,23,10,19,35,18,30,24,23,19,18,32,20,24,24,23,23,10,45,32,29,14,4,19,18,39,5,12
19.03.2022 16:00,25,5,24,31,29,19,23,14,5,30,2,27,24,17,10,16,32,24,22,24,23,19,2,43,27,25,10,12,18,16,32,6,12
19.03.2022 17:00,24,5,24,31,24,21,27,21,25,27,2,18,18,16,17,27,32,37,34,37,38,14,2,42,25,22,7,11,8,15,28,10,14
19.03.2022 18:00,37,12,22,29,27,16,24,25,33,26,20,16,17,20,28,30,34,36,39,38,41,13,22,63,24,27,16,15,18,16,26,20,19
19.03.2022 19:00,41,25,22,35,27,18,23,27,25,25,36,19,21,21,29,24,33,31,37,34,38,13,18,61,21,25,29,26,29,18,26,31,32
19.03.2022 20:00,36,28,30,43,36,28,28,27,17,25,34,21,21,21,27,10,28,30,33,30,35,21,30,49,26,33,22,24,28,20,26,32,23
19.03.2022 21:00,31,26,24,31,27,34,34,25,17,25,21,20,21,22,28,22,25,26,30,27,32,20,30,45,30,26,24,25,22,20,23,27,27
19.03.2022 22:00,29,24,27,35,29,25,38,23,20,26,26,18,20,23,18,10,29,24,27,25,30,21,32,42,34,28,26,24,26,22,23,27,26
19.03.2022 23:00,28,22,26,34,26,26,34,22,21,24,28,18,20,25,21,23,35,25,27,25,30,21,29,39,39,29,29,24,24,29,23,30,30
19.03.2022 24:00,27,24,29,35,30,27,23,26,31,24,34,23,24,28,29,26,40,24,26,24,29,21,30,38,41,34,26,31,32,35,22,25,32
20.03.2022 01:00,27,21,28,36,19,19,29,32,41,25,22,28,30,33,24,27,44,24,28,24,29,22,36,34,39,27,23,19,29,40,21,25,23
20.03.2022 02:00,29,24,29,37,31,26,27,38,37,26,33,30,32,34,31,30,44,24,28,25,29,23,35,32,38,30,26,20,36,44,20,27,34
20.03.2022 03:00,30,27,28,36,29,25,19,41,51,26,36,32,34,36,33,31,43,24,27,25,28,24,37,28,36,33,34,29,43,43,20,32,30
20.03.2022 04:00,30,30,28,37,30,25,21,43,39,29,43,33,35,37,39,32,42,23,27,24,27,26,34,28,30,32,34,33,51,41,21,37,34
20.03.2022 05:00,30,32,30,38,28,25,18,42,34,29,35,35,34,36,32,32,43,23,27,25,27,29,41,28,26,33,30,39,44,38,21,41,44
20.03.2022 06:00,30,34,32,40,28,23,5,41,26,26,42,35,34,35,38,25,40,23,29,26,27,31,41,26,23,33,31,36,34,36,21,43,42
20.03.2022 07:00,29,43,33,40,32,29,10,40,33,23,43,34,32,32,34,25,32,23,28,27,27,32,42,22,21,32,29,36,45,34,23,42,39
20.03.2022 08:00,26,37,33,39,31,27,10,38,27,21,34,31,30,27,19,25,35,24,28,27,26,32,38,19,20,33,30,20,22,31,22,41,37
20.03.2022 09:00,20,30,32,35,30,25,18,35,22,19,23,24,25,22,12,13,33,25,28,26,27,32,35,16,19,18,29,34,10,28,20,39,33
20.03.2022 10:00,18,23,29,32,30,24,17,31,20,18,23,20,21,20,20,21,30,23,26,26,27,32,30,14,18,11,27,27,20,23,17,34,26
20.03.2022 11:00,16,21,29,33,31,27,13,29,5,19,18,21,19,19,16,17,30,20,24,25,25,33,30,13,18,18,28,26,16,20,16,29,19
20.03.2022 12:00,15,19,28,31,25,22,14,28,16,18,22,22,20,18,17,18,31,20,20,24,22,30,26,11,18,13,28,19,18,18,16,25,19
20.03.2022 13:00,15,17,24,28,26,25,17,26,15,17,17,23,20,17,12,14,33,20,20,23,21,27,26,12,17,16,23,12,17,17,15,23,20
20.03.2022 14:00,18,18,22,24,20,19,13,25,4,16,17,22,19,17,15,14,31,19,20,22,20,25,21,14,17,16,23,7,13,16,15,24,25
20.03.2022 15:00,19,17,19,22,23,15,11,24,2,16,18,20,18,17,15,14,29,19,19,21,20,24,17,30,16,21,21,16,17,15,15,24,26
20.03.2022 16:00,18,17,18,20,19,14,12,23,2,15,16,18,19,17,16,14,26,20,19,21,21,23,19,15,15,22,24,20,17,14,15,23,22
20.03.2022 17:00,17,17,18,20,13,10,15,22,5,14,22,17,19,18,14,14,23,20,19,21,21,23,21,14,15,15,19,20,20,14,15,21,23
20.03.2022 18:00,18,18,19,22,15,11,12,21,8,14,20,16,18,18,17,14,18,19,19,19,21,21,30,36,15,18,23,24,22,16,14,20,25
20.03.2022 19:00,18,19,19,23,19,9,10,22,29,13,22,15,18,18,18,15,18,18,18,19,21,19,30,21,15,22,20,14,23,17,14,22,22
20.03.2022 20:00,18,20,20,24,17,12,12,26,20,14,23,14,18,18,18,12,22,16,16,15,18,20,33,19,16,23,23,20,27,17,14,23,27
20.03.2022 21:00,15,20,18,22,17,14,10,23,21,12,21,12,16,20,20,16,25,15,16,14,18,21,25,19,16,23,23,20,31,17,13,22,22
20.03.2022 22:00,13,18,17,21,17,14,8,24,20,12,24,12,16,20,22,13,24,15,16,14,17,20,22,18,16,27,20,29,30,17,13,22,25
20.03.2022 23:00,13,17,17,19,16,12,12,24,23,13,23,12,16,20,24,18,22,16,16,13,17,18,23,16,15,19,23,6,28,16,15,20,21
20.03.2022 24:00,12,18,17,18,16,14,14,22,21,13,24,12,15,18,25,17,15,14,17,13,17,18,23,14,15,22,20,22,26,14,14,18,18
21.03.2022 01:00,13,21,15,18,20,12,8,22,22,14,23,12,15,17,26,17,12,13,16,13,17,19,21,17,15,26,25,29,22,16,13,18,15
21.03.2022 02:00,13,22,16,19,18,15,14,21,20,15,20,13,14,18,26,19,12,14,16,12,18,19,23,17,15,25,22,26,21,14,13,20,30
21.03.2022 03:00,14,21,18,20,15,17,17,22,19,18,29,14,13,18,25,19,24,14,16,12,18,19,27,15,15,23,21,28,24,14,14,21,31
21.03.2022 04:00,14,29,19,20,20,15,13,23,22,15,40,15,14,19,26,18,26,14,17,10,18,18,30,14,14,23,21,17,24,13,14,22,29
21.03.2022 05:00,13,25,19,22,19,16,12,26,24,15,24,16,15,19,24,17,28,13,19,10,19,18,29,14,15,20,20,13,26,13,15,22,27
21.03.2022 06:00,13,34,19,25,19,17,12,25,34,13,24,17,14,20,20,17,27,14,21,11,21,18,30,14,15,20,25,21,21,12,16,25,30
21.03.2022 07:00,13,34,21,29,26,21,12,28,35,14,31,19,15,23,28,20,30,16,26,14,20,18,45,17,18,22,26,24,28,12,17,27,35
21.03.2022 08:00,13,38,26,29,28,23,13,31,26,16,28,22,16,22,22,19,37,16,33,15,25,19,42,18,20,19,23,28,13,12,19,28,32
21.03.2022 09:00,14,28,21,28,34,25,18,29,24,15,22,18,14,21,17,12,29,18,35,18,32,18,    # ,17,21,18,37,15,2,12,21,24,42
21.03.2022 10:00,15,23,22,31,32,19,11,27,6,14,21,18,14,18,23,15,27,22,34,23,33,18,    # ,21,18,12,30,18,2,13,20,22,31
21.03.2022 11:00,17,23,23,29,30,24,16,24,2,15,22,22,15,16,15,14,26,22,34,25,34,20,    # ,23,16,11,20,19,8,14,20,21,12
21.03.2022 12:00,19,21,21,29,26,22,19,23,13,17,21,24,17,17,13,14,28,    # ,36,28,    # ,21,    # ,27,14,12,28,12,17,15,20,21,27
21.03.2022 13:00,22,20,20,29,24,19,32,23,13,17,16,27,20,19,10,15,28,27,34,30,36,22,    # ,27,15,17,20,8,11,16,21,20,30
21.03.2022 14:00,22,18,20,30,26,21,34,23,4,17,20,28,20,20,14,18,30,27,32,24,32,22,    # ,25,16,15,23,6,14,16,20,20,29
21.03.2022 15:00,23,17,20,29,24,15,27,22,2,16,19,28,21,21,18,16,29,37,31,22,32,20,    # ,27,17,23,22,14,14,16,20,19,19
21.03.2022 16:00,22,16,19,27,20,15,23,20,7,17,17,25,24,22,12,15,27,36,30,23,33,19,18,26,18,25,18,20,18,16,17,21,24
21.03.2022 17:00,25,16,17,26,14,12,23,19,35,18,25,21,25,22,18,16,24,34,31,27,37,20,32,29,19,22,20,20,23,15,15,21,28
21.03.2022 18:00,26,17,17,27,19,11,13,19,39,19,21,21,24,23,19,12,15,33,33,29,38,18,32,25,17,22,22,26,21,15,18,22,34
21.03.2022 19:00,27,23,23,35,20,11,13,21,28,23,16,23,26,35,27,13,12,34,35,29,38,19,32,32,25,35,25,29,34,14,16,26,39
21.03.2022 20:00,23,47,29,45,28,16,13,23,37,25,32,31,30,29,33,21,13,32,34,26,34,23,38,30,23,30,33,38,29,15,23,35,47
21.03.2022 21:00,22,37,33,45,26,21,17,30,56,21,42,30,26,30,28,27,16,30,30,23,32,23,40,33,29,30,32,29,30,16,16,42,40
21.03.2022 22:00,19,33,39,45,33,25,14,38,39,20,56,29,21,28,26,20,19,24,24,20,28,24,37,29,26,30,40,16,24,16,16,43,45
21.03.2022 23:00,16,33,37,43,35,23,16,41,30,22,61,25,23,24,24,7,22,22,23,18,25,29,35,26,23,35,33,11,29,17,16,42,44
21.03.2022 24:00,15,36,38,46,27,26,17,45,42,17,38,21,24,25,28,12,20,23,26,19,24,27,44,20,21,40,27,26,26,16,20,43,50
22.03.2022 01:00,15,34,37,43,24,19,16,40,39,15,32,16,20,26,31,20,22,25,24,19,25,25,60,19,20,23,25,2,25,16,22,41,46
22.03.2022 02:00,15,35,29,36,25,24,15,37,40,14,39,14,22,26,28,17,22,28,24,19,31,24,56,18,18,31,25,10,28,14,16,41,51
22.03.2022 03:00,16,34,25,31,20,25,14,35,31,16,52,15,22,28,28,17,23,28,27,21,28,24,55,17,18,32,25,19,25,14,16,39,50
22.03.2022 04:00,17,36,24,32,28,24,15,35,27,15,42,16,19,26,23,18,25,25,26,19,24,23,42,16,17,23,22,16,29,14,15,37,50
22.03.2022 05:00,18,39,24,32,24,21,12,31,25,18,54,17,20,24,25,15,22,24,28,18,26,23,36,15,17,32,24,25,26,15,16,36,55
22.03.2022 06:00,17,38,30,34,29,28,12,30,29,17,49,18,21,25,23,18,23,23,30,19,26,23,44,15,19,25,23,13,25,14,16,36,48
22.03.2022 07:00,14,44,32,40,33,30,11,31,38,17,41,21,21,29,31,19,25,23,37,20,26,26,53,15,21,24,23,23,24,15,18,37,53
22.03.2022 08:00,13,45,33,34,36,36,15,31,30,19,35,19,20,31,20,19,46,23,37,23,27,26,61,17,23,23,30,25,8,14,24,39,57
22.03.2022 09:00,14,32,22,32,32,26,16,33,13,17,11,19,17,30,23,25,24,19,40,27,28,24,45,15,24,15,37,34,2,14,21,34,63
